date,time,high,residual
2015-10-06,16:45:00,1.232,0.224
2015-10-06,17:00:00,1.205,0.209
2015-10-06,17:15:00,1.207,0.216
2015-10-06,17:30:00,1.178,0.184
2015-10-06,17:45:00,1.172,0.171
2015-10-06,18:00:00,1.153,0.141
2015-10-06,18:15:00,1.131,0.104
2015-10-06,18:30:00,1.173,0.13
2015-10-06,18:45:00,1.174,0.111
2015-10-06,19:00:00,1.16,0.076
2015-10-06,19:15:00,1.162,0.057
2015-10-06,19:30:00,1.182,0.06
2015-10-06,19:45:00,1.205,0.073
2015-10-06,20:00:00,1.202,0.071
2015-10-06,20:15:00,1.189,0.069
2015-10-06,20:30:00,1.194,0.096
2015-10-06,20:45:00,1.196,0.125
2015-10-06,21:00:00,1.205,0.163
2015-10-06,21:15:00,1.179,0.162
2015-10-06,21:30:00,1.183,0.185
2015-10-06,21:45:00,1.199,0.212
2015-10-06,22:00:00,1.196,0.212
2015-10-06,22:15:00,1.189,0.199
2015-10-06,22:30:00,1.226,0.224
2015-10-06,22:45:00,1.247,0.224
2015-10-06,23:00:00,1.256,0.203
2015-10-06,23:15:00,1.306,0.214
2015-10-06,23:30:00,1.363,0.225
2015-10-06,23:45:00,1.412,0.223
2015-10-07,00:00:00,1.453,0.213
2015-10-07,00:15:00,1.485,0.199
2015-10-07,00:30:00,1.53,0.204
2015-10-07,00:45:00,1.563,0.208
2015-10-07,01:00:00,1.568,0.193
2015-10-07,01:15:00,1.55,0.165
2015-10-07,01:30:00,1.543,0.154
2015-10-07,01:45:00,1.547,0.161
2015-10-07,02:00:00,1.534,0.155
2015-10-07,02:15:00,1.49,0.124
2015-10-07,02:30:00,1.454,0.105
2015-10-07,02:45:00,1.42,0.091
2015-10-07,03:00:00,1.391,0.085
2015-10-07,03:15:00,1.358,0.077
2015-10-07,03:30:00,1.342,0.087
2015-10-07,03:45:00,1.314,0.085
2015-10-07,04:00:00,1.264,0.063
2015-10-07,04:15:00,1.249,0.076
2015-10-07,04:30:00,1.238,0.095
2015-10-07,04:45:00,1.207,0.093
2015-10-07,05:00:00,1.184,0.097
2015-10-07,05:15:00,1.141,0.076
2015-10-07,05:30:00,1.125,0.077
2015-10-07,05:45:00,1.113,0.074
2015-10-07,06:00:00,1.098,0.062
2015-10-07,06:15:00,1.062,0.024
2015-10-07,06:30:00,1.067,0.021
2015-10-07,06:45:00,1.066,0.006
2015-10-07,07:00:00,1.059,-0.02
2015-10-07,07:15:00,1.069,-0.035
2015-10-07,07:30:00,1.077,-0.058
2015-10-07,07:45:00,1.082,-0.087
2015-10-07,08:00:00,1.099,-0.103
2015-10-07,08:15:00,1.104,-0.126
2015-10-07,08:30:00,1.113,-0.135
2015-10-07,08:45:00,1.117,-0.138
2015-10-07,09:00:00,1.124,-0.127
2015-10-07,09:15:00,1.128,-0.111
2015-10-07,09:30:00,1.136,-0.088
2015-10-07,09:45:00,1.126,-0.083
2015-10-07,10:00:00,1.114,-0.082
2015-10-07,10:15:00,1.099,-0.088
2015-10-07,10:30:00,1.099,-0.083
2015-10-07,10:45:00,1.112,-0.07
2015-10-07,11:00:00,1.132,-0.056
2015-10-07,11:15:00,1.16,-0.041
2015-10-07,11:30:00,1.198,-0.025
2015-10-07,11:45:00,1.232,-0.024
2015-10-07,12:00:00,1.277,-0.021
2015-10-07,12:15:00,1.332,-0.014
2015-10-07,12:30:00,1.383,-0.013
2015-10-07,12:45:00,1.42,-0.022
2015-10-07,13:00:00,1.453,-0.027
2015-10-07,13:15:00,1.484,-0.026
2015-10-07,13:30:00,1.519,-0.011
2015-10-07,13:45:00,1.538,-0.003
2015-10-07,14:00:00,1.538,-0.006
2015-10-07,14:15:00,1.533,-0.008
2015-10-07,14:30:00,1.513,-0.018
2015-10-07,14:45:00,1.496,-0.017
2015-10-07,15:00:00,1.478,-0.012
2015-10-07,15:15:00,1.457,-0.004
2015-10-07,15:30:00,1.419,-0.009
2015-10-07,15:45:00,1.382,-0.012
2015-10-07,16:00:00,1.345,-0.013
2015-10-07,16:15:00,1.307,-0.015
2015-10-07,16:30:00,1.269,-0.014
2015-10-07,16:45:00,1.233,-0.009
2015-10-07,17:00:00,1.197,-0.002
2015-10-07,17:15:00,1.165,0.011
2015-10-07,17:30:00,1.126,0.016
2015-10-07,17:45:00,1.09,0.021
2015-10-07,18:00:00,1.054,0.021
2015-10-07,18:15:00,1.029,0.027
2015-10-07,18:30:00,0.988,0.011
2015-10-07,18:45:00,0.965,0.008
2015-10-07,19:00:00,0.931,-0.01
2015-10-07,19:15:00,0.906,-0.026
2015-10-07,19:30:00,0.897,-0.033
2015-10-07,19:45:00,0.876,-0.061
2015-10-07,20:00:00,0.885,-0.067
2015-10-07,20:15:00,0.904,-0.068
2015-10-07,20:30:00,0.907,-0.087
2015-10-07,20:45:00,0.929,-0.082
2015-10-07,21:00:00,0.932,-0.088
2015-10-07,21:15:00,0.954,-0.064
2015-10-07,21:30:00,0.966,-0.04
2015-10-07,21:45:00,0.977,-0.011
2015-10-07,22:00:00,0.985,0.017
2015-10-07,22:15:00,0.984,0.036
2015-10-07,22:30:00,0.969,0.038
2015-10-07,22:45:00,0.967,0.048
2015-10-07,23:00:00,0.979,0.069
2015-10-07,23:15:00,0.972,0.064
2015-10-07,23:30:00,0.99,0.075
2015-10-07,23:45:00,1.005,0.072
2015-10-08,00:00:00,1.041,0.075
2015-10-08,00:15:00,1.078,0.065
2015-10-08,00:30:00,1.135,0.061
2015-10-08,00:45:00,1.206,0.063
2015-10-08,01:00:00,1.265,0.05
2015-10-08,01:15:00,1.331,0.046
2015-10-08,01:30:00,1.407,0.06
2015-10-08,01:45:00,1.468,0.067
2015-10-08,02:00:00,1.527,0.081
2015-10-08,02:15:00,1.573,0.091
2015-10-08,02:30:00,1.605,0.097
2015-10-08,02:45:00,1.63,0.104
2015-10-08,03:00:00,1.641,0.107
2015-10-08,03:15:00,1.643,0.111
2015-10-08,03:30:00,1.624,0.103
2015-10-08,03:45:00,1.62,0.116
2015-10-08,04:00:00,1.598,0.116
2015-10-08,04:15:00,1.569,0.112
2015-10-08,04:30:00,1.538,0.109
2015-10-08,04:45:00,1.505,0.107
2015-10-08,05:00:00,1.467,0.104
2015-10-08,05:15:00,1.413,0.091
2015-10-08,05:30:00,1.378,0.102
2015-10-08,05:45:00,1.332,0.106
2015-10-08,06:00:00,1.284,0.108
2015-10-08,06:15:00,1.228,0.099
2015-10-08,06:30:00,1.192,0.107
2015-10-08,06:45:00,1.135,0.088
2015-10-08,07:00:00,1.093,0.08
2015-10-08,07:15:00,1.047,0.063
2015-10-08,07:30:00,1.013,0.051
2015-10-08,07:45:00,0.985,0.035
2015-10-08,08:00:00,0.99,0.039
2015-10-08,08:15:00,0.986,0.02
2015-10-08,08:30:00,0.997,0.004
2015-10-08,08:45:00,1.016,-0.013
2015-10-08,09:00:00,1.049,-0.019
2015-10-08,09:15:00,1.097,-0.006
2015-10-08,09:30:00,1.111,-0.017
2015-10-08,09:45:00,1.133,-0.008
2015-10-08,10:00:00,1.156,0.012
2015-10-08,10:15:00,1.164,0.025
2015-10-08,10:30:00,1.183,0.053
2015-10-08,10:45:00,1.188,0.07
2015-10-08,11:00:00,1.178,0.072
2015-10-08,11:15:00,1.164,0.071
2015-10-08,11:30:00,1.144,0.061
2015-10-08,11:45:00,1.154,0.077
2015-10-08,12:00:00,1.148,0.068
2015-10-08,12:15:00,1.163,0.066
2015-10-08,12:30:00,1.198,0.068
2015-10-08,12:45:00,1.239,0.058
2015-10-08,13:00:00,1.285,0.039
2015-10-08,13:15:00,1.335,0.015
2015-10-08,13:30:00,1.397,0.002
2015-10-08,13:45:00,1.472,0.004
2015-10-08,14:00:00,1.545,0.013
2015-10-08,14:15:00,1.609,0.021
2015-10-08,14:30:00,1.649,0.016
2015-10-08,14:45:00,1.688,0.02
2015-10-08,15:00:00,1.711,0.02
2015-10-08,15:15:00,1.721,0.019
2015-10-08,15:30:00,1.73,0.029
2015-10-08,15:45:00,1.723,0.035
2015-10-08,16:00:00,1.711,0.046
2015-10-08,16:15:00,1.676,0.041
2015-10-08,16:30:00,1.642,0.043
2015-10-08,16:45:00,1.599,0.038
2015-10-08,17:00:00,1.556,0.037
2015-10-08,17:15:00,1.512,0.041
2015-10-08,17:30:00,1.451,0.034
2015-10-08,17:45:00,1.397,0.041
2015-10-08,18:00:00,1.333,0.045
2015-10-08,18:15:00,1.268,0.051
2015-10-08,18:30:00,1.19,0.044
2015-10-08,18:45:00,1.132,0.054
2015-10-08,19:00:00,1.074,0.062
2015-10-08,19:15:00,1.009,0.059
2015-10-08,19:30:00,0.946,0.053
2015-10-08,19:45:00,0.894,0.053
2015-10-08,20:00:00,0.846,0.048
2015-10-08,20:15:00,0.808,0.039
2015-10-08,20:30:00,0.786,0.028
2015-10-08,20:45:00,0.785,0.021
2015-10-08,21:00:00,0.804,0.019
2015-10-08,21:15:00,0.831,0.015
2015-10-08,21:30:00,0.872,0.024
2015-10-08,21:45:00,0.898,0.024
2015-10-08,22:00:00,0.901,0.011
2015-10-08,22:15:00,0.91,0.015
2015-10-08,22:30:00,0.927,0.038
2015-10-08,22:45:00,0.941,0.064
2015-10-08,23:00:00,0.944,0.082
2015-10-08,23:15:00,0.931,0.086
2015-10-08,23:30:00,0.909,0.081
2015-10-08,23:45:00,0.881,0.069
2015-10-09,00:00:00,0.875,0.075
2015-10-09,00:15:00,0.874,0.075
2015-10-09,00:30:00,0.889,0.076
2015-10-09,00:45:00,0.915,0.068
2015-10-09,01:00:00,0.963,0.059
2015-10-09,01:15:00,1.016,0.034
2015-10-09,01:30:00,1.097,0.021
2015-10-09,01:45:00,1.185,0.006
2015-10-09,02:00:00,1.28,-0.003
2015-10-09,02:15:00,1.374,-0.008
2015-10-09,02:30:00,1.466,-0.006
2015-10-09,02:45:00,1.563,0.012
2015-10-09,03:00:00,1.645,0.027
2015-10-09,03:15:00,1.711,0.039
2015-10-09,03:30:00,1.762,0.051
2015-10-09,03:45:00,1.78,0.045
2015-10-09,04:00:00,1.789,0.046
2015-10-09,04:15:00,1.795,0.056
2015-10-09,04:30:00,1.79,0.066
2015-10-09,04:45:00,1.767,0.065
2015-10-09,05:00:00,1.739,0.065
2015-10-09,05:15:00,1.71,0.067
2015-10-09,05:30:00,1.669,0.065
2015-10-09,05:45:00,1.623,0.065
2015-10-09,06:00:00,1.57,0.068
2015-10-09,06:15:00,1.51,0.074
2015-10-09,06:30:00,1.448,0.085
2015-10-09,06:45:00,1.381,0.095
2015-10-09,07:00:00,1.306,0.098
2015-10-09,07:15:00,1.236,0.105
2015-10-09,07:30:00,1.165,0.11
2015-10-09,07:45:00,1.085,0.104
2015-10-09,08:00:00,1.023,0.111
2015-10-09,08:15:00,0.956,0.104
2015-10-09,08:30:00,0.891,0.084
2015-10-09,08:45:00,0.858,0.076
2015-10-09,09:00:00,0.847,0.065
2015-10-09,09:15:00,0.855,0.052
2015-10-09,09:30:00,0.865,0.022
2015-10-09,09:45:00,0.92,0.029
2015-10-09,10:00:00,0.947,0.008
2015-10-09,10:15:00,0.99,0.012
2015-10-09,10:30:00,1.004,-0.002
2015-10-09,10:45:00,1.017,-0.004
2015-10-09,11:00:00,1.036,0.01
2015-10-09,11:15:00,1.046,0.023
2015-10-09,11:30:00,1.051,0.038
2015-10-09,11:45:00,1.039,0.04
2015-10-09,12:00:00,1.03,0.049
2015-10-09,12:15:00,1.02,0.056
2015-10-09,12:30:00,1.004,0.053
2015-10-09,12:45:00,1.002,0.052
2015-10-09,13:00:00,1.026,0.058
2015-10-09,13:15:00,1.062,0.052
2015-10-09,13:30:00,1.119,0.042
2015-10-09,13:45:00,1.188,0.023
2015-10-09,14:00:00,1.269,0.002
2015-10-09,14:15:00,1.35,-0.025
2015-10-09,14:30:00,1.448,-0.034
2015-10-09,14:45:00,1.547,-0.034
2015-10-09,15:00:00,1.656,-0.013
2015-10-09,15:15:00,1.733,-0.012
2015-10-09,15:30:00,1.783,-0.023
2015-10-09,15:45:00,1.837,-0.013
2015-10-09,16:00:00,1.873,-0.005
2015-10-09,16:15:00,1.888,0.001
2015-10-09,16:30:00,1.892,0.011
2015-10-09,16:45:00,1.904,0.043
2015-10-09,17:00:00,1.872,0.041
2015-10-09,17:15:00,1.839,0.044
2015-10-09,17:30:00,1.798,0.044
2015-10-09,17:45:00,1.757,0.051
2015-10-09,18:00:00,1.713,0.064
2015-10-09,18:15:00,1.65,0.068
2015-10-09,18:30:00,1.57,0.066
2015-10-09,18:45:00,1.478,0.061
2015-10-09,19:00:00,1.405,0.081
2015-10-09,19:15:00,1.327,0.1
2015-10-09,19:30:00,1.222,0.093
2015-10-09,19:45:00,1.13,0.099
2015-10-09,20:00:00,1.031,0.097
2015-10-09,20:15:00,0.946,0.107
2015-10-09,20:30:00,0.868,0.116
2015-10-09,20:45:00,0.807,0.129
2015-10-09,21:00:00,0.739,0.113
2015-10-09,21:15:00,0.705,0.105
2015-10-09,21:30:00,0.69,0.089
2015-10-09,21:45:00,0.699,0.074
2015-10-09,22:00:00,0.724,0.06
2015-10-09,22:15:00,0.778,0.071
2015-10-09,22:30:00,0.814,0.068
2015-10-09,22:45:00,0.817,0.044
2015-10-09,23:00:00,0.822,0.034
2015-10-09,23:15:00,0.822,0.032
2015-10-09,23:30:00,0.81,0.027
2015-10-09,23:45:00,0.81,0.041
2015-10-10,00:00:00,0.791,0.04
2015-10-10,00:15:00,0.768,0.039
2015-10-10,00:30:00,0.755,0.048
2015-10-10,00:45:00,0.719,0.029
2015-10-10,01:00:00,0.712,0.027
2015-10-10,01:15:00,0.733,0.031
2015-10-10,01:30:00,0.778,0.033
2015-10-10,01:45:00,0.842,0.023
2015-10-10,02:00:00,0.923,0.003
2015-10-10,02:15:00,1.014,-0.027
2015-10-10,02:30:00,1.126,-0.048
2015-10-10,02:45:00,1.245,-0.065
2015-10-10,03:00:00,1.372,-0.068
2015-10-10,03:15:00,1.502,-0.058
2015-10-10,03:30:00,1.616,-0.05
2015-10-10,03:45:00,1.707,-0.049
2015-10-10,04:00:00,1.776,-0.051
2015-10-10,04:15:00,1.833,-0.046
2015-10-10,04:30:00,1.873,-0.039
2015-10-10,04:45:00,1.9,-0.025
2015-10-10,05:00:00,1.914,-0.009
2015-10-10,05:15:00,1.922,0.013
2015-10-10,05:30:00,1.91,0.024
2015-10-10,05:45:00,1.882,0.025
2015-10-10,06:00:00,1.84,0.019
2015-10-10,06:15:00,1.803,0.028
2015-10-10,06:30:00,1.761,0.042
2015-10-10,06:45:00,1.688,0.039
2015-10-10,07:00:00,1.616,0.049
2015-10-10,07:15:00,1.538,0.064
2015-10-10,07:30:00,1.445,0.07
2015-10-10,07:45:00,1.342,0.071
2015-10-10,08:00:00,1.242,0.079
2015-10-10,08:15:00,1.15,0.097
2015-10-10,08:30:00,1.04,0.097
2015-10-10,08:45:00,0.94,0.101
2015-10-10,09:00:00,0.866,0.118
2015-10-10,09:15:00,0.79,0.111
2015-10-10,09:30:00,0.726,0.088
2015-10-10,09:45:00,0.699,0.069
2015-10-10,10:00:00,0.707,0.054
2015-10-10,10:15:00,0.725,0.027
2015-10-10,10:30:00,0.807,0.053
2015-10-10,10:45:00,0.863,0.053
2015-10-10,11:00:00,0.888,0.031
2015-10-10,11:15:00,0.898,0.007
2015-10-10,11:30:00,0.921,0.009
2015-10-10,11:45:00,0.937,0.017
2015-10-10,12:00:00,0.931,0.014
2015-10-10,12:15:00,0.934,0.028
2015-10-10,12:30:00,0.942,0.054
2015-10-10,12:45:00,0.933,0.068
2015-10-10,13:00:00,0.908,0.065
2015-10-10,13:15:00,0.89,0.061
2015-10-10,13:30:00,0.889,0.058
2015-10-10,13:45:00,0.915,0.055
2015-10-10,14:00:00,0.974,0.055
2015-10-10,14:15:00,1.056,0.049
2015-10-10,14:30:00,1.141,0.02
2015-10-10,14:45:00,1.247,-0.005
2015-10-10,15:00:00,1.371,-0.017
2015-10-10,15:15:00,1.496,-0.026
2015-10-10,15:30:00,1.608,-0.039
2015-10-10,15:45:00,1.717,-0.042
2015-10-10,16:00:00,1.827,-0.027
2015-10-10,16:15:00,1.911,-0.019
2015-10-10,16:30:00,1.978,-0.007
2015-10-10,16:45:00,2.003,-0.017
2015-10-10,17:00:00,2.03,-0.003
2015-10-10,17:15:00,2.032,0.003
2015-10-10,17:30:00,2.028,0.018
2015-10-10,17:45:00,2.021,0.039
2015-10-10,18:00:00,1.983,0.037
2015-10-10,18:15:00,1.946,0.044
2015-10-10,18:30:00,1.896,0.047
2015-10-10,18:45:00,1.838,0.053
2015-10-10,19:00:00,1.762,0.055
2015-10-10,19:15:00,1.667,0.05
2015-10-10,19:30:00,1.558,0.043
2015-10-10,19:45:00,1.461,0.057
2015-10-10,20:00:00,1.352,0.065
2015-10-10,20:15:00,1.241,0.076
2015-10-10,20:30:00,1.124,0.085
2015-10-10,20:45:00,0.989,0.077
2015-10-10,21:00:00,0.876,0.087
2015-10-10,21:15:00,0.771,0.095
2015-10-10,21:30:00,0.677,0.093
2015-10-10,21:45:00,0.604,0.084
2015-10-10,22:00:00,0.548,0.057
2015-10-10,22:15:00,0.532,0.037
2015-10-10,22:30:00,0.553,0.027
2015-10-10,22:45:00,0.587,0.014
2015-10-10,23:00:00,0.624,0.001
2015-10-10,23:15:00,0.683,0.017
2015-10-10,23:30:00,0.679,-0.017
2015-10-10,23:45:00,0.668,-0.043
2015-10-11,00:00:00,0.669,-0.045
2015-10-11,00:15:00,0.676,-0.029
2015-10-11,00:30:00,0.677,-0.012
2015-10-11,00:45:00,0.656,-0.01
2015-10-11,01:00:00,0.636,-0.003
2015-10-11,01:15:00,0.62,0.006
2015-10-11,01:30:00,0.605,0.008
2015-10-11,01:45:00,0.61,0.011
2015-10-11,02:00:00,0.635,0.008
2015-10-11,02:15:00,0.687,-0.001
2015-10-11,02:30:00,0.779,-0.005
2015-10-11,02:45:00,0.904,-0.006
2015-10-11,03:00:00,1.037,-0.02
2015-10-11,03:15:00,1.163,-0.052
2015-10-11,03:30:00,1.308,-0.065
2015-10-11,03:45:00,1.463,-0.061
2015-10-11,04:00:00,1.598,-0.063
2015-10-11,04:15:00,1.726,-0.054
2015-10-11,04:30:00,1.845,-0.034
2015-10-11,04:45:00,1.927,-0.028
2015-10-11,05:00:00,1.973,-0.036
2015-10-11,05:15:00,2.011,-0.031
2015-10-11,05:30:00,2.035,-0.019
2015-10-11,05:45:00,2.045,-0.006
2015-10-11,06:00:00,2.051,0.015
2015-10-11,06:15:00,2.031,0.019
2015-10-11,06:30:00,2.01,0.03
2015-10-11,06:45:00,1.969,0.03
2015-10-11,07:00:00,1.919,0.034
2015-10-11,07:15:00,1.851,0.033
2015-10-11,07:30:00,1.779,0.044
2015-10-11,07:45:00,1.696,0.057
2015-10-11,08:00:00,1.59,0.059
2015-10-11,08:15:00,1.477,0.064
2015-10-11,08:30:00,1.354,0.067
2015-10-11,08:45:00,1.218,0.063
2015-10-11,09:00:00,1.092,0.074
2015-10-11,09:15:00,0.974,0.091
2015-10-11,09:30:00,0.858,0.101
2015-10-11,09:45:00,0.752,0.101
2015-10-11,10:00:00,0.665,0.091
2015-10-11,10:15:00,0.606,0.072
2015-10-11,10:30:00,0.589,0.057
2015-10-11,10:45:00,0.604,0.042
2015-10-11,11:00:00,0.661,0.046
2015-10-11,11:15:00,0.727,0.052
2015-10-11,11:30:00,0.781,0.048
2015-10-11,11:45:00,0.8,0.021
2015-10-11,12:00:00,0.798,-0.012
2015-10-11,12:15:00,0.796,-0.031
2015-10-11,12:30:00,0.811,-0.019
2015-10-11,12:45:00,0.805,-0.018
2015-10-11,13:00:00,0.79,-0.017
2015-10-11,13:15:00,0.785,0
2015-10-11,13:30:00,0.769,0.009
2015-10-11,13:45:00,0.744,0.004
2015-10-11,14:00:00,0.74,0.005
2015-10-11,14:15:00,0.753,0
2015-10-11,14:30:00,0.791,-0.011
2015-10-11,14:45:00,0.881,-0.004
2015-10-11,15:00:00,0.986,-0.014
2015-10-11,15:15:00,1.12,-0.019
2015-10-11,15:30:00,1.259,-0.033
2015-10-11,15:45:00,1.402,-0.047
2015-10-11,16:00:00,1.538,-0.061
2015-10-11,16:15:00,1.668,-0.069
2015-10-11,16:30:00,1.789,-0.068
2015-10-11,16:45:00,1.891,-0.066
2015-10-11,17:00:00,1.973,-0.062
2015-10-11,17:15:00,2.018,-0.071
2015-10-11,17:30:00,2.042,-0.079
2015-10-11,17:45:00,2.059,-0.073
2015-10-11,18:00:00,2.06,-0.067
2015-10-11,18:15:00,2.057,-0.051
2015-10-11,18:30:00,2.035,-0.044
2015-10-11,18:45:00,1.998,-0.043
2015-10-11,19:00:00,1.945,-0.048
2015-10-11,19:15:00,1.882,-0.051
2015-10-11,19:30:00,1.819,-0.04
2015-10-11,19:45:00,1.732,-0.038
2015-10-11,20:00:00,1.629,-0.039
2015-10-11,20:15:00,1.524,-0.029
2015-10-11,20:30:00,1.398,-0.03
2015-10-11,20:45:00,1.259,-0.035
2015-10-11,21:00:00,1.125,-0.028
2015-10-11,21:15:00,0.99,-0.017
2015-10-11,21:30:00,0.85,-0.011
2015-10-11,21:45:00,0.726,0.004
2015-10-11,22:00:00,0.612,0.011
2015-10-11,22:15:00,0.501,-0.007
2015-10-11,22:30:00,0.421,-0.031
2015-10-11,22:45:00,0.385,-0.049
2015-10-11,23:00:00,0.4,-0.05
2015-10-11,23:15:00,0.45,-0.041
2015-10-11,23:30:00,0.51,-0.032
2015-10-11,23:45:00,0.541,-0.051
2015-10-12,00:00:00,0.553,-0.078
2015-10-12,00:15:00,0.554,-0.101
2015-10-12,00:30:00,0.541,-0.122
2015-10-12,00:45:00,0.537,-0.121
2015-10-12,01:00:00,0.518,-0.126
2015-10-12,01:15:00,0.515,-0.107
2015-10-12,01:30:00,0.495,-0.101
2015-10-12,01:45:00,0.47,-0.1
2015-10-12,02:00:00,0.438,-0.112
2015-10-12,02:15:00,0.434,-0.111
2015-10-12,02:30:00,0.452,-0.113
2015-10-12,02:45:00,0.509,-0.108
2015-10-12,03:00:00,0.606,-0.099
2015-10-12,03:15:00,0.731,-0.096
2015-10-12,03:30:00,0.875,-0.102
2015-10-12,03:45:00,1.029,-0.115
2015-10-12,04:00:00,1.185,-0.132
2015-10-12,04:15:00,1.344,-0.141
2015-10-12,04:30:00,1.496,-0.145
2015-10-12,04:45:00,1.646,-0.133
2015-10-12,05:00:00,1.762,-0.133
2015-10-12,05:15:00,1.852,-0.137
2015-10-12,05:30:00,1.917,-0.141
2015-10-12,05:45:00,1.964,-0.141
2015-10-12,06:00:00,1.997,-0.133
2015-10-12,06:15:00,2.011,-0.127
2015-10-12,06:30:00,2.022,-0.109
2015-10-12,06:45:00,2.021,-0.092
2015-10-12,07:00:00,1.99,-0.095
2015-10-12,07:15:00,1.96,-0.086
2015-10-12,07:30:00,1.914,-0.081
2015-10-12,07:45:00,1.859,-0.069
2015-10-12,08:00:00,1.772,-0.074
2015-10-12,08:15:00,1.679,-0.069
2015-10-12,08:30:00,1.576,-0.06
2015-10-12,08:45:00,1.448,-0.064
2015-10-12,09:00:00,1.321,-0.057
2015-10-12,09:15:00,1.168,-0.066
2015-10-12,09:30:00,1.019,-0.066
2015-10-12,09:45:00,0.877,-0.056
2015-10-12,10:00:00,0.742,-0.045
2015-10-12,10:15:00,0.611,-0.047
2015-10-12,10:30:00,0.505,-0.052
2015-10-12,10:45:00,0.429,-0.065
2015-10-12,11:00:00,0.392,-0.079
2015-10-12,11:15:00,0.408,-0.078
2015-10-12,11:30:00,0.455,-0.074
2015-10-12,11:45:00,0.532,-0.055
2015-10-12,12:00:00,0.6,-0.046
2015-10-12,12:15:00,0.624,-0.072
2015-10-12,12:30:00,0.641,-0.091
2015-10-12,12:45:00,0.635,-0.116
2015-10-12,13:00:00,0.635,-0.121
2015-10-12,13:15:00,0.624,-0.125
2015-10-12,13:30:00,0.613,-0.122
2015-10-12,13:45:00,0.61,-0.105
2015-10-12,14:00:00,0.588,-0.105
2015-10-12,14:15:00,0.568,-0.108
2015-10-12,14:30:00,0.55,-0.122
2015-10-12,14:45:00,0.552,-0.137
2015-10-12,15:00:00,0.607,-0.128
2015-10-12,15:15:00,0.699,-0.117
2015-10-12,15:30:00,0.819,-0.111
2015-10-12,15:45:00,0.95,-0.122
2015-10-12,16:00:00,1.093,-0.139
2015-10-12,16:15:00,1.268,-0.132
2015-10-12,16:30:00,1.426,-0.138
2015-10-12,16:45:00,1.58,-0.136
2015-10-12,17:00:00,1.711,-0.14
2015-10-12,17:15:00,1.815,-0.15
2015-10-12,17:30:00,1.929,-0.126
2015-10-12,17:45:00,1.992,-0.13
2015-10-12,18:00:00,2.025,-0.141
2015-10-12,18:15:00,2.044,-0.145
2015-10-12,18:30:00,2.051,-0.143
2015-10-12,18:45:00,2.05,-0.134
2015-10-12,19:00:00,2.035,-0.127
2015-10-12,19:15:00,1.994,-0.136
2015-10-12,19:30:00,1.951,-0.135
2015-10-12,19:45:00,1.895,-0.133
2015-10-12,20:00:00,1.829,-0.127
2015-10-12,20:15:00,1.743,-0.124
2015-10-12,20:30:00,1.634,-0.129
2015-10-12,20:45:00,1.534,-0.112
2015-10-12,21:00:00,1.397,-0.12
2015-10-12,21:15:00,1.256,-0.121
2015-10-12,21:30:00,1.104,-0.125
2015-10-12,21:45:00,0.95,-0.125
2015-10-12,22:00:00,0.811,-0.107
2015-10-12,22:15:00,0.666,-0.101
2015-10-12,22:30:00,0.53,-0.101
2015-10-12,22:45:00,0.407,-0.115
2015-10-12,23:00:00,0.335,-0.113
2015-10-12,23:15:00,0.29,-0.125
2015-10-12,23:30:00,0.281,-0.139
2015-10-12,23:45:00,0.344,-0.11
2015-10-13,00:00:00,0.419,-0.085
2015-10-13,00:15:00,0.482,-0.073
2015-10-13,00:30:00,0.513,-0.084
2015-10-13,00:45:00,0.5,-0.123
2015-10-13,01:00:00,0.497,-0.136
2015-10-13,01:15:00,0.498,-0.131
2015-10-13,01:30:00,0.483,-0.131
2015-10-13,01:45:00,0.472,-0.12
2015-10-13,02:00:00,0.456,-0.112
2015-10-13,02:15:00,0.438,-0.107
2015-10-13,02:30:00,0.402,-0.127
2015-10-13,02:45:00,0.382,-0.145
2015-10-13,03:00:00,0.396,-0.153
2015-10-13,03:15:00,0.438,-0.163
2015-10-13,03:30:00,0.536,-0.151
2015-10-13,03:45:00,0.677,-0.131
2015-10-13,04:00:00,0.838,-0.119
2015-10-13,04:15:00,0.988,-0.139
2015-10-13,04:30:00,1.158,-0.146
2015-10-13,04:45:00,1.327,-0.152
2015-10-13,05:00:00,1.498,-0.144
2015-10-13,05:15:00,1.666,-0.122
2015-10-13,05:30:00,1.797,-0.115
2015-10-13,05:45:00,1.904,-0.108
2015-10-13,06:00:00,1.982,-0.106
2015-10-13,06:15:00,2.033,-0.109
2015-10-13,06:30:00,2.053,-0.121
2015-10-13,06:45:00,2.066,-0.123
2015-10-13,07:00:00,2.084,-0.105
2015-10-13,07:15:00,2.087,-0.089
2015-10-13,07:30:00,2.054,-0.098
2015-10-13,07:45:00,2.022,-0.093
2015-10-13,08:00:00,1.972,-0.091
2015-10-13,08:15:00,1.913,-0.082
2015-10-13,08:30:00,1.83,-0.079
2015-10-13,08:45:00,1.721,-0.086
2015-10-13,09:00:00,1.618,-0.071
2015-10-13,09:15:00,1.506,-0.053
2015-10-13,09:30:00,1.361,-0.058
2015-10-13,09:45:00,1.202,-0.067
2015-10-13,10:00:00,1.056,-0.057
2015-10-13,10:15:00,0.889,-0.065
2015-10-13,10:30:00,0.738,-0.063
2015-10-13,10:45:00,0.613,-0.049
2015-10-13,11:00:00,0.508,-0.043
2015-10-13,11:15:00,0.396,-0.08
2015-10-13,11:30:00,0.347,-0.095
