Site,Plot,Nest,cover,Amalgams,Yr
4,1,1,5.0,910665.0,1
4,1,2,50.0,920105.0,1
4,1,3,50.0,920150.0,1
4,1,5,50.0,920176.0,1
4,1,1,5.0,920250.0,1
4,1,2,100.0,920421.0,1
4,1,2,50.0,920513.0,1
4,1,5,100.0,920557.0,1
4,1,2,100.0,920569.0,1
4,1,3,100.0,920607.0,1
4,1,2,50.0,920627.0,1
4,1,1,100.0,920838.0,1
4,1,2,50.0,920841.0,1
4,1,5,100.0,920918.0,1
4,1,1,100.0,920925.0,1
4,1,1,50.0,9101548.0,1
4,1,4,100.0,9201010.0,1
4,1,4,50.0,9201023.0,1
4,1,1,100.0,9201221.0,1
4,1,3,100.0,9201263.0,1
4,1,1,100.0,9201291.0,1
4,1,1,100.0,9201413.0,1
4,1,3,50.0,9201596.0,1
4,1,1,100.0,9201607.0,1
4,1,2,50.0,9201705.0,1
4,1,2,50.0,9201728.0,1
4,1,2,50.0,9201729.0,1
4,1,4,50.0,9201819.0,1
4,1,2,100.0,9202005.0,1
4,1,5,50.0,9202032.0,1
4,1,4,50.0,9202034.0,1
4,1,2,100.0,9202168.0,1
4,1,2,50.0,9202185.0,1
4,1,4,50.0,9204446.0,1
4,1,1,5.0,200001595.0,1
4,2,3,50.0,9203.0,1
4,2,4,50.0,92046.0,1
4,2,3,50.0,92075.0,1
4,2,2,50.0,910211.0,1
4,2,1,10.0,910665.0,1
4,2,1,100.0,920105.0,1
4,2,1,5.0,920250.0,1
4,2,4,100.0,920421.0,1
4,2,4,50.0,920541.0,1
4,2,5,50.0,920557.0,1
4,2,1,50.0,920569.0,1
4,2,4,100.0,920607.0,1
4,2,1,100.0,920627.0,1
4,2,4,50.0,920687.0,1
4,2,4,50.0,920824.0,1
4,2,1,100.0,920838.0,1
4,2,2,50.0,920841.0,1
4,2,3,100.0,920918.0,1
4,2,1,100.0,920925.0,1
4,2,4,50.0,920968.0,1
4,2,2,100.0,9201221.0,1
4,2,5,50.0,9201263.0,1
4,2,1,100.0,9201291.0,1
4,2,1,100.0,9201413.0,1
4,2,1,50.0,9201596.0,1
4,2,2,100.0,9201607.0,1
4,2,5,50.0,9201705.0,1
4,2,2,100.0,9201728.0,1
4,2,5,50.0,9201960.0,1
4,2,5,50.0,9202005.0,1
4,2,4,50.0,9202168.0,1
4,2,4,50.0,9204446.0,1
4,2,1,100.0,200001595.0,1
4,3,4,50.0,9205.0,1
4,3,5,50.0,92046.0,1
4,3,1,100.0,910211.0,1
4,3,1,100.0,910665.0,1
4,3,1,100.0,920105.0,1
4,3,1,50.0,920176.0,1
4,3,3,100.0,920183.0,1
4,3,1,5.0,920250.0,1
4,3,1,5.0,920421.0,1
4,3,5,50.0,920569.0,1
4,3,2,100.0,920607.0,1
4,3,2,100.0,920627.0,1
4,3,2,100.0,920687.0,1
4,3,3,100.0,920838.0,1
4,3,1,100.0,920925.0,1
4,3,1,100.0,9101619.0,1
4,3,4,50.0,9201188.0,1
4,3,2,100.0,9201221.0,1
4,3,4,50.0,9201263.0,1
4,3,1,100.0,9201291.0,1
4,3,1,100.0,9201413.0,1
4,3,3,50.0,9201596.0,1
4,3,2,100.0,9201607.0,1
4,3,1,100.0,9201705.0,1
4,3,1,100.0,9201728.0,1
4,3,3,100.0,9201960.0,1
4,3,1,100.0,200001595.0,1
4,4,2,100.0,910211.0,1
4,4,1,100.0,910244.0,1
4,4,2,100.0,910665.0,1
4,4,5,50.0,920105.0,1
4,4,2,5.0,920250.0,1
4,4,3,50.0,920569.0,1
4,4,1,100.0,920687.0,1
4,4,2,50.0,920841.0,1
4,4,1,100.0,9201188.0,1
4,4,4,100.0,9201207.0,1
4,4,1,100.0,9201413.0,1
4,4,1,100.0,9201728.0,1
4,4,3,100.0,9201729.0,1
4,4,5,50.0,9201819.0,1
4,4,2,50.0,9201960.0,1
4,4,1,10.0,200001583.0,1
4,5,1,10.0,910665.0,1
4,5,2,50.0,920105.0,1
4,5,4,50.0,920150.0,1
4,5,2,100.0,920169.0,1
4,5,4,50.0,920176.0,1
4,5,1,100.0,920250.0,1
4,5,5,50.0,920432.0,1
4,5,1,100.0,920513.0,1
4,5,3,50.0,920541.0,1
4,5,1,100.0,920569.0,1
4,5,2,100.0,920627.0,1
4,5,5,50.0,920695.0,1
4,5,1,100.0,920838.0,1
4,5,2,50.0,920841.0,1
4,5,4,100.0,920873.0,1
4,5,1,100.0,920918.0,1
4,5,5,50.0,920924.0,1
4,5,1,100.0,920925.0,1
4,5,5,50.0,920983.0,1
4,5,3,100.0,9101619.0,1
4,5,4,50.0,9201010.0,1
4,5,2,100.0,9201221.0,1
4,5,1,100.0,9201291.0,1
4,5,1,100.0,9201413.0,1
4,5,3,100.0,9201596.0,1
4,5,1,50.0,9201607.0,1
4,5,5,50.0,9201705.0,1
4,5,3,100.0,9201728.0,1
4,5,4,100.0,9201819.0,1
4,5,5,50.0,9201960.0,1
4,5,4,50.0,9202122.0,1
4,5,5,50.0,9202126.0,1
4,5,2,100.0,9202168.0,1
4,5,2,50.0,9202198.0,1
4,5,2,100.0,200001593.0,1
4,5,2,100.0,200001595.0,1
4,6,3,100.0,9203.0,1
4,6,1,5.0,910665.0,1
4,6,2,50.0,920109.0,1
4,6,2,100.0,920169.0,1
4,6,1,100.0,920183.0,1
4,6,1,100.0,920250.0,1
4,6,3,100.0,920477.0,1
4,6,1,5.0,920513.0,1
4,6,4,100.0,920541.0,1
4,6,2,50.0,920557.0,1
4,6,1,50.0,920569.0,1
4,6,3,100.0,920607.0,1
4,6,3,100.0,920687.0,1
4,6,4,100.0,920824.0,1
4,6,4,100.0,920838.0,1
4,6,3,50.0,920841.0,1
4,6,2,100.0,920873.0,1
4,6,3,100.0,920875.0,1
4,6,1,100.0,920918.0,1
4,6,3,100.0,920925.0,1
4,6,3,100.0,920983.0,1
4,6,3,100.0,9101619.0,1
4,6,3,100.0,9201010.0,1
4,6,2,100.0,9201263.0,1
4,6,1,10.0,9201291.0,1
4,6,3,50.0,9201607.0,1
4,6,4,100.0,9201705.0,1
4,6,2,100.0,9201728.0,1
4,6,3,100.0,9201729.0,1
4,6,3,100.0,9201819.0,1
4,6,1,50.0,9201960.0,1
4,6,2,5.0,9202005.0,1
4,6,4,50.0,9202032.0,1
4,6,4,100.0,9202126.0,1
4,6,4,100.0,9202168.0,1
4,6,5,100.0,9204542.0,1
4,6,3,100.0,200001593.0,1
4,6,1,100.0,200001595.0,1
4,7,5,50.0,9203.0,1
4,7,1,100.0,92075.0,1
4,7,3,5.0,910665.0,1
4,7,5,100.0,920105.0,1
4,7,4,50.0,920109.0,1
4,7,2,100.0,920169.0,1
4,7,5,50.0,920176.0,1
4,7,2,100.0,920250.0,1
4,7,4,50.0,920421.0,1
4,7,4,50.0,920477.0,1
4,7,2,100.0,920513.0,1
4,7,1,50.0,920557.0,1
4,7,4,100.0,920627.0,1
4,7,5,50.0,920838.0,1
4,7,3,50.0,920841.0,1
4,7,4,100.0,920873.0,1
4,7,4,50.0,920918.0,1
4,7,4,50.0,920968.0,1
4,7,1,50.0,920983.0,1
4,7,4,50.0,9101619.0,1
4,7,4,50.0,9201010.0,1
4,7,1,5.0,9201291.0,1
4,7,4,50.0,9201607.0,1
4,7,3,50.0,9201819.0,1
4,7,5,50.0,9202005.0,1
4,7,3,50.0,9202032.0,1
4,7,4,100.0,200001595.0,1
4,8,4,50.0,92075.0,1
4,8,3,50.0,910185.0,1
4,8,1,100.0,910211.0,1
4,8,1,20.0,910665.0,1
4,8,5,50.0,920109.0,1
4,8,1,100.0,920169.0,1
4,8,4,100.0,920183.0,1
4,8,1,100.0,920250.0,1
4,8,2,10.0,920477.0,1
4,8,1,100.0,920513.0,1
4,8,1,50.0,920569.0,1
4,8,1,100.0,920695.0,1
4,8,1,100.0,920838.0,1
4,8,2,50.0,920841.0,1
4,8,3,50.0,920873.0,1
4,8,1,100.0,920925.0,1
4,8,2,50.0,920968.0,1
4,8,4,100.0,9101619.0,1
4,8,4,50.0,9201188.0,1
4,8,2,100.0,9201221.0,1
4,8,1,10.0,9201291.0,1
4,8,4,50.0,9201307.0,1
4,8,4,100.0,9201413.0,1
4,8,4,100.0,9201607.0,1
4,8,3,50.0,9201728.0,1
4,8,1,50.0,9201729.0,1
4,8,2,50.0,9202122.0,1
4,8,1,100.0,9202168.0,1
4,8,3,50.0,200001593.0,1
4,8,1,100.0,200001595.0,1
4,9,1,30.0,910665.0,1
4,9,4,50.0,920109.0,1
4,9,1,5.0,920169.0,1
4,9,1,70.0,920477.0,1
4,9,3,50.0,920541.0,1
4,9,4,50.0,920627.0,1
4,9,2,50.0,920695.0,1
4,9,5,50.0,920824.0,1
4,9,4,50.0,920838.0,1
4,9,2,100.0,920873.0,1
4,9,2,100.0,920875.0,1
4,9,5,100.0,920925.0,1
4,9,1,100.0,920968.0,1
4,9,2,100.0,920983.0,1
4,9,5,50.0,9201010.0,1
4,9,2,100.0,9201221.0,1
4,9,1,100.0,9201291.0,1
4,9,1,100.0,9201413.0,1
4,9,1,100.0,9201488.0,1
4,9,2,100.0,9201607.0,1
4,9,5,50.0,9201705.0,1
4,9,1,100.0,9201728.0,1
4,9,3,50.0,9201729.0,1
4,9,1,100.0,9202126.0,1
4,9,5,100.0,9202168.0,1
4,9,4,50.0,9204542.0,1
4,10,2,50.0,9203.0,1
4,10,1,100.0,92075.0,1
4,10,5,50.0,910211.0,1
4,10,1,10.0,910665.0,1
4,10,1,100.0,920105.0,1
4,10,3,50.0,920150.0,1
4,10,2,100.0,920169.0,1
4,10,5,50.0,920183.0,1
4,10,1,100.0,920250.0,1
4,10,4,100.0,920421.0,1
4,10,2,100.0,920513.0,1
4,10,5,50.0,920541.0,1
4,10,3,100.0,920548.0,1
4,10,3,50.0,920557.0,1
4,10,1,50.0,920569.0,1
4,10,5,50.0,920607.0,1
4,10,1,100.0,920687.0,1
4,10,1,100.0,920838.0,1
4,10,1,50.0,920841.0,1
4,10,2,100.0,9101546.0,1
4,10,1,100.0,9101619.0,1
4,10,3,50.0,9201010.0,1
4,10,2,50.0,9201023.0,1
4,10,1,100.0,9201188.0,1
4,10,4,100.0,9201221.0,1
4,10,3,100.0,9201263.0,1
4,10,1,100.0,9201291.0,1
4,10,4,50.0,9201596.0,1
4,10,4,50.0,9201607.0,1
4,10,2,100.0,9201705.0,1
4,10,1,100.0,9201728.0,1
4,10,1,100.0,9201819.0,1
4,10,3,50.0,9201960.0,1
4,10,3,50.0,9202032.0,1
4,10,4,50.0,9202034.0,1
4,10,4,50.0,9204528.0,1
4,10,1,100.0,200001595.0,1
4,11,2,100.0,9207.0,1
4,11,2,50.0,920105.0,1
4,11,1,100.0,920169.0,1
4,11,4,50.0,920176.0,1
4,11,2,100.0,920250.0,1
4,11,1,100.0,920325.0,1
4,11,1,100.0,920541.0,1
4,11,4,50.0,920569.0,1
4,11,2,5.0,920607.0,1
4,11,5,50.0,920627.0,1
4,11,1,100.0,920687.0,1
4,11,3,50.0,920777.0,1
4,11,3,100.0,920833.0,1
4,11,4,50.0,920838.0,1
4,11,2,50.0,920841.0,1
4,11,4,50.0,920873.0,1
4,11,5,100.0,920875.0,1
4,11,2,100.0,920925.0,1
4,11,4,50.0,920931.0,1
4,11,2,50.0,920968.0,1
4,11,5,50.0,9101619.0,1
4,11,1,100.0,9201183.0,1
4,11,2,100.0,9201188.0,1
4,11,3,100.0,9201263.0,1
4,11,2,5.0,9201291.0,1
4,11,1,100.0,9201495.0,1
4,11,2,50.0,9201522.0,1
4,11,2,50.0,9201607.0,1
4,11,1,100.0,9201728.0,1
4,11,2,50.0,9201729.0,1
4,11,2,100.0,9201819.0,1
4,11,3,50.0,9201867.0,1
4,11,3,50.0,9201905.0,1
4,11,3,50.0,9201954.0,1
4,11,1,100.0,9202012.0,1
4,11,2,50.0,9202032.0,1
4,11,2,50.0,9202034.0,1
4,11,3,50.0,9202092.0,1
4,11,2,50.0,9202122.0,1
4,11,2,100.0,9202126.0,1
4,11,2,100.0,9202168.0,1
4,11,5,50.0,9202198.0,1
4,11,5,100.0,9202247.0,1
4,11,4,50.0,9204542.0,1
4,11,4,50.0,9207006.0,1
4,11,2,50.0,200001595.0,1
4,12,1,100.0,92075.0,1
4,12,1,100.0,910211.0,1
4,12,1,10.0,910665.0,1
4,12,4,50.0,920105.0,1
4,12,3,50.0,920150.0,1
4,12,5,50.0,920169.0,1
4,12,1,100.0,920250.0,1
4,12,2,100.0,920421.0,1
4,12,1,100.0,920513.0,1
4,12,2,50.0,920569.0,1
4,12,2,50.0,920627.0,1
4,12,1,100.0,920687.0,1
4,12,2,100.0,920838.0,1
4,12,2,50.0,920841.0,1
4,12,5,50.0,920925.0,1
4,12,1,50.0,9201023.0,1
4,12,5,50.0,9201188.0,1
4,12,1,100.0,9201207.0,1
4,12,5,50.0,9201263.0,1
4,12,1,15.0,9201291.0,1
4,12,1,100.0,9201413.0,1
4,12,2,100.0,9201596.0,1
4,12,2,100.0,9201607.0,1
4,12,4,50.0,9201705.0,1
4,12,1,15.0,9201728.0,1
4,12,5,50.0,9201729.0,1
4,12,1,100.0,9201819.0,1
4,12,2,50.0,9201960.0,1
4,12,3,50.0,9202034.0,1
4,12,2,50.0,9202168.0,1
4,12,5,50.0,9202185.0,1
4,12,5,50.0,200001583.0,1
4,12,1,100.0,200001595.0,1
4,13,1,5.0,92075.0,1
4,13,1,10.0,910211.0,1
4,13,1,5.0,910665.0,1
4,13,3,100.0,920105.0,1
4,13,4,50.0,920176.0,1
4,13,1,100.0,920250.0,1
4,13,2,100.0,920421.0,1
4,13,4,100.0,920477.0,1
4,13,2,50.0,920513.0,1
4,13,2,50.0,920569.0,1
4,13,1,100.0,920687.0,1
4,13,3,100.0,920838.0,1
4,13,1,50.0,920841.0,1
4,13,1,5.0,9101619.0,1
4,13,3,100.0,9201263.0,1
4,13,1,100.0,9201291.0,1
4,13,4,50.0,9201705.0,1
4,13,1,15.0,9201728.0,1
4,13,2,100.0,9201819.0,1
4,13,4,50.0,9202168.0,1
4,13,4,50.0,9202185.0,1
4,13,2,50.0,200001593.0,1
4,13,2,50.0,200001595.0,1
4,14,2,50.0,92075.0,1
4,14,5,5.0,910211.0,1
4,14,4,50.0,910244.0,1
4,14,1,15.0,910665.0,1
4,14,1,100.0,920105.0,1
4,14,5,50.0,920109.0,1
4,14,2,50.0,920176.0,1
4,14,1,100.0,920250.0,1
4,14,3,50.0,920421.0,1
4,14,2,100.0,920432.0,1
4,14,1,100.0,920477.0,1
4,14,5,50.0,920513.0,1
4,14,4,50.0,920541.0,1
4,14,5,50.0,920557.0,1
4,14,5,50.0,920569.0,1
4,14,1,100.0,920627.0,1
4,14,1,100.0,920687.0,1
4,14,4,50.0,920695.0,1
4,14,2,100.0,920838.0,1
4,14,1,50.0,920841.0,1
4,14,2,100.0,920925.0,1
4,14,1,5.0,9101619.0,1
4,14,3,50.0,9201023.0,1
4,14,1,5.0,9201188.0,1
4,14,4,50.0,9201207.0,1
4,14,5,50.0,9201209.0,1
4,14,5,50.0,9201221.0,1
4,14,1,5.0,9201291.0,1
4,14,1,100.0,9201413.0,1
4,14,3,100.0,9201596.0,1
4,14,3,50.0,9201607.0,1
4,14,1,5.0,9201728.0,1
4,14,1,100.0,9201819.0,1
4,14,4,50.0,9201960.0,1
4,14,1,100.0,200001583.0,1
4,14,1,100.0,200001595.0,1
4,15,3,100.0,92046.0,1
4,15,1,100.0,92075.0,1
4,15,1,10.0,910665.0,1
4,15,1,100.0,920105.0,1
4,15,2,100.0,920250.0,1
4,15,2,50.0,920421.0,1
4,15,2,100.0,920432.0,1
4,15,2,100.0,920477.0,1
4,15,2,50.0,920569.0,1
4,15,2,100.0,920687.0,1
4,15,5,50.0,920695.0,1
4,15,4,50.0,920838.0,1
4,15,1,50.0,920841.0,1
4,15,4,50.0,920878.0,1
4,15,3,100.0,920925.0,1
4,15,4,100.0,920983.0,1
4,15,5,50.0,9201023.0,1
4,15,1,5.0,9201188.0,1
4,15,2,100.0,9201207.0,1
4,15,5,50.0,9201221.0,1
4,15,1,5.0,9201291.0,1
4,15,1,100.0,9201413.0,1
4,15,4,100.0,9201596.0,1
4,15,3,100.0,9201607.0,1
4,15,1,10.0,9201728.0,1
4,15,3,100.0,9201729.0,1
4,15,2,100.0,9201819.0,1
4,15,3,100.0,9201960.0,1
4,15,5,50.0,9202136.0,1
4,15,4,50.0,9204445.0,1
4,15,2,100.0,200001583.0,1
4,15,1,100.0,200001595.0,1
4,16,4,50.0,910244.0,1
4,16,1,40.0,910665.0,1
4,16,1,100.0,920105.0,1
4,16,4,50.0,920176.0,1
4,16,3,100.0,920250.0,1
4,16,3,100.0,920432.0,1
4,16,2,100.0,920477.0,1
4,16,5,50.0,920513.0,1
4,16,5,50.0,920557.0,1
4,16,2,50.0,920569.0,1
4,16,2,100.0,920687.0,1
4,16,4,50.0,920838.0,1
4,16,2,50.0,920841.0,1
4,16,4,50.0,920918.0,1
4,16,2,100.0,920925.0,1
4,16,5,50.0,9201023.0,1
4,16,4,100.0,9201188.0,1
4,16,1,100.0,9201207.0,1
4,16,5,100.0,9201291.0,1
4,16,1,100.0,9201413.0,1
4,16,5,50.0,9201596.0,1
4,16,3,50.0,9201607.0,1
4,16,1,15.0,9201728.0,1
4,16,4,100.0,9201960.0,1
4,16,1,5.0,200001583.0,1
5,1,4,50.0,92019.0,1
5,1,1,50.0,92046.0,1
5,1,2,100.0,920183.0,1
5,1,2,50.0,920250.0,1
5,1,1,50.0,920541.0,1
5,1,1,50.0,920569.0,1
5,1,1,100.0,920687.0,1
5,1,1,100.0,920862.0,1
5,1,3,50.0,920925.0,1
5,1,1,100.0,920931.0,1
5,1,1,100.0,9201173.0,1
5,1,2,50.0,9201188.0,1
5,1,1,50.0,9201256.0,1
5,1,1,25.0,9201291.0,1
5,1,3,100.0,9201296.0,1
5,1,5,50.0,9201493.0,1
5,1,2,100.0,9201516.0,1
5,1,1,100.0,9201596.0,1
5,1,1,100.0,9201607.0,1
5,1,1,50.0,9201610.0,1
5,1,1,100.0,9201728.0,1
5,1,1,50.0,9201741.0,1
5,1,5,50.0,9204528.0,1
5,1,1,100.0,200001593.0,1
5,1,1,50.0,200001595.0,1
5,2,5,50.0,92046.0,1
5,2,3,50.0,920150.0,1
5,2,2,50.0,920176.0,1
5,2,1,100.0,920183.0,1
5,2,3,100.0,920250.0,1
5,2,5,50.0,920421.0,1
5,2,5,50.0,920528.0,1
5,2,4,50.0,920569.0,1
5,2,5,100.0,920627.0,1
5,2,4,50.0,920764.0,1
5,2,3,50.0,920838.0,1
5,2,1,100.0,920862.0,1
5,2,5,50.0,920914.0,1
5,2,1,100.0,920931.0,1
5,2,1,100.0,9201173.0,1
5,2,3,50.0,9201188.0,1
5,2,1,50.0,9201207.0,1
5,2,5,50.0,9201221.0,1
5,2,1,10.0,9201291.0,1
5,2,2,50.0,9201493.0,1
5,2,4,50.0,9201516.0,1
5,2,2,100.0,9201607.0,1
5,2,1,100.0,9201610.0,1
5,2,1,100.0,9201728.0,1
5,2,2,50.0,9202032.0,1
5,2,1,100.0,9202126.0,1
5,2,1,50.0,9202140.0,1
5,2,5,50.0,9202189.0,1
5,2,2,100.0,9202199.0,1
5,2,1,100.0,200001593.0,1
5,3,3,50.0,92019.0,1
5,3,1,50.0,920105.0,1
5,3,4,50.0,920183.0,1
5,3,2,50.0,920541.0,1
5,3,1,100.0,920687.0,1
5,3,1,5.0,920862.0,1
5,3,5,100.0,920931.0,1
5,3,1,100.0,9101619.0,1
5,3,2,50.0,9201188.0,1
5,3,1,10.0,9201291.0,1
5,3,2,100.0,9201296.0,1
5,3,5,100.0,9201305.0,1
5,3,2,100.0,9201516.0,1
5,3,2,100.0,9201607.0,1
5,3,1,100.0,9201728.0,1
5,3,3,50.0,9202012.0,1
5,3,1,5.0,200001593.0,1
5,4,1,50.0,920105.0,1
5,4,1,10.0,920477.0,1
5,4,1,50.0,920569.0,1
5,4,2,50.0,920687.0,1
5,4,2,50.0,920862.0,1
5,4,1,5.0,9101619.0,1
5,4,2,50.0,9201188.0,1
5,4,2,50.0,9201607.0,1
5,4,4,50.0,9201610.0,1
5,4,1,10.0,9201728.0,1
5,4,5,50.0,9201729.0,1
5,5,4,50.0,92019.0,1
5,5,2,50.0,910665.0,1
5,5,2,50.0,920105.0,1
5,5,2,50.0,920150.0,1
5,5,5,50.0,920183.0,1
5,5,2,10.0,920477.0,1
5,5,4,50.0,920569.0,1
5,5,3,50.0,920607.0,1
5,5,1,100.0,920627.0,1
5,5,1,50.0,920687.0,1
5,5,1,50.0,920695.0,1
5,5,4,50.0,920841.0,1
5,5,1,100.0,920862.0,1
5,5,1,50.0,920931.0,1
5,5,2,100.0,9101619.0,1
5,5,1,100.0,9201188.0,1
5,5,2,100.0,9201291.0,1
5,5,1,50.0,9201305.0,1
5,5,5,50.0,9201516.0,1
5,5,2,50.0,9201607.0,1
5,5,5,50.0,9201610.0,1
5,5,1,40.0,9201728.0,1
5,5,3,50.0,9202126.0,1
5,5,5,50.0,200001593.0,1
5,5,1,50.0,200001595.0,1
5,6,2,100.0,910665.0,1
5,6,5,50.0,920105.0,1
5,6,2,50.0,920250.0,1
5,6,2,50.0,920477.0,1
5,6,1,50.0,920513.0,1
5,6,4,50.0,920541.0,1
5,6,1,50.0,920627.0,1
5,6,1,50.0,920687.0,1
5,6,1,100.0,920862.0,1
5,6,1,50.0,920925.0,1
5,6,2,100.0,9101619.0,1
5,6,2,100.0,9201188.0,1
5,6,4,50.0,9201296.0,1
5,6,1,50.0,9201413.0,1
5,6,4,50.0,9201516.0,1
5,6,2,50.0,9201596.0,1
5,6,5,50.0,9201607.0,1
5,6,2,30.0,9201728.0,1
5,6,3,100.0,9201729.0,1
5,6,1,50.0,9201741.0,1
5,6,1,50.0,9201867.0,1
5,6,1,100.0,9202126.0,1
5,6,1,100.0,9202168.0,1
5,6,2,50.0,200001583.0,1
5,6,1,25.0,200001593.0,1
5,7,4,50.0,92019.0,1
5,7,3,50.0,920176.0,1
5,7,1,50.0,920183.0,1
5,7,1,50.0,920541.0,1
5,7,4,50.0,920569.0,1
5,7,1,50.0,920687.0,1
5,7,1,50.0,920841.0,1
5,7,1,100.0,920862.0,1
5,7,1,50.0,920925.0,1
5,7,3,50.0,9201173.0,1
5,7,1,60.0,9201291.0,1
5,7,1,50.0,9201305.0,1
5,7,3,100.0,9201516.0,1
5,7,1,100.0,9201596.0,1
5,7,3,50.0,9201607.0,1
5,7,1,100.0,9201728.0,1
5,7,4,50.0,200001583.0,1
5,7,1,5.0,200001593.0,1
5,7,3,50.0,200001595.0,1
5,8,4,50.0,920105.0,1
5,8,3,50.0,920841.0,1
5,8,1,100.0,920862.0,1
5,8,5,50.0,920873.0,1
5,8,5,50.0,920925.0,1
5,8,1,60.0,9201291.0,1
5,8,2,100.0,9201296.0,1
5,8,2,50.0,9201516.0,1
5,8,1,75.0,9201728.0,1
5,8,5,50.0,9201867.0,1
5,8,3,50.0,9202032.0,1
5,8,1,50.0,9202126.0,1
5,8,5,50.0,200001593.0,1
5,8,5,50.0,200001595.0,1
5,9,1,50.0,920176.0,1
5,9,5,50.0,920323.0,1
5,9,1,50.0,920541.0,1
5,9,1,100.0,920687.0,1
5,9,1,50.0,920841.0,1
5,9,2,50.0,920862.0,1
5,9,1,50.0,920873.0,1
5,9,2,50.0,920925.0,1
5,9,4,100.0,920931.0,1
5,9,5,50.0,920983.0,1
5,9,2,50.0,9201173.0,1
5,9,1,60.0,9201291.0,1
5,9,3,50.0,9201516.0,1
5,9,2,50.0,9201596.0,1
5,9,2,50.0,9201607.0,1
5,9,1,50.0,9201728.0,1
5,9,5,50.0,9202168.0,1
5,9,1,50.0,200001595.0,1
5,10,2,100.0,920250.0,1
5,10,1,50.0,920569.0,1
5,10,1,50.0,920838.0,1
5,10,2,50.0,920841.0,1
5,10,1,100.0,920931.0,1
5,10,2,100.0,9201173.0,1
5,10,5,50.0,9201188.0,1
5,10,1,15.0,9201291.0,1
5,10,1,50.0,9201516.0,1
5,10,2,50.0,9201596.0,1
5,10,4,100.0,9201607.0,1
5,10,3,50.0,9201694.0,1
5,10,3,50.0,9201696.0,1
5,10,2,50.0,9201728.0,1
5,10,1,50.0,9202032.0,1
5,10,1,50.0,9202126.0,1
5,10,2,50.0,9204528.0,1
5,10,5,50.0,200001593.0,1
5,10,1,50.0,200001595.0,1
5,11,5,50.0,92019.0,1
5,11,2,50.0,910665.0,1
5,11,1,100.0,920183.0,1
5,11,1,100.0,920250.0,1
5,11,2,50.0,920838.0,1
5,11,1,50.0,920841.0,1
5,11,1,100.0,920925.0,1
5,11,1,100.0,920931.0,1
5,11,1,100.0,9201173.0,1
5,11,2,50.0,9201221.0,1
5,11,1,70.0,9201291.0,1
5,11,3,50.0,9201296.0,1
5,11,5,50.0,9201305.0,1
5,11,1,50.0,9201607.0,1
5,11,2,50.0,9201728.0,1
5,11,5,50.0,9202032.0,1
5,11,1,50.0,9202126.0,1
5,11,1,50.0,9202168.0,1
5,11,5,50.0,9204446.0,1
5,11,2,50.0,9204528.0,1
5,11,3,100.0,200001593.0,1
5,11,3,50.0,200001595.0,1
5,12,4,50.0,92046.0,1
5,12,4,50.0,910665.0,1
5,12,5,50.0,920150.0,1
5,12,4,50.0,920169.0,1
5,12,1,100.0,920183.0,1
5,12,4,50.0,920250.0,1
5,12,4,50.0,920421.0,1
5,12,1,100.0,920477.0,1
5,12,4,50.0,920520.0,1
5,12,3,50.0,920522.0,1
5,12,4,50.0,920692.0,1
5,12,4,50.0,920695.0,1
5,12,2,50.0,920841.0,1
5,12,2,50.0,920862.0,1
5,12,2,50.0,920873.0,1
5,12,4,50.0,920925.0,1
5,12,1,100.0,920931.0,1
5,12,4,50.0,920984.0,1
5,12,2,50.0,9201014.0,1
5,12,5,50.0,9201173.0,1
5,12,4,50.0,9201259.0,1
5,12,1,5.0,9201291.0,1
5,12,2,50.0,9201296.0,1
5,12,3,50.0,9201610.0,1
5,12,2,100.0,9201728.0,1
5,12,4,50.0,9201729.0,1
5,12,2,50.0,9201741.0,1
5,12,1,50.0,9201867.0,1
5,12,1,100.0,9202126.0,1
5,12,4,50.0,9202168.0,1
5,12,2,50.0,9204542.0,1
5,12,1,100.0,200001593.0,1
5,13,2,50.0,92019.0,1
5,13,2,50.0,92046.0,1
5,13,1,50.0,920105.0,1
5,13,1,50.0,920109.0,1
5,13,1,100.0,920183.0,1
5,13,1,50.0,920250.0,1
5,13,2,50.0,920520.0,1
5,13,1,50.0,920522.0,1
5,13,4,50.0,920541.0,1
5,13,3,50.0,920569.0,1
5,13,1,100.0,920627.0,1
5,13,3,50.0,920687.0,1
5,13,1,50.0,920695.0,1
5,13,3,50.0,920841.0,1
5,13,3,50.0,920873.0,1
5,13,4,50.0,920918.0,1
5,13,2,100.0,920931.0,1
5,13,4,50.0,920983.0,1
5,13,2,100.0,920984.0,1
5,13,2,100.0,9101619.0,1
5,13,1,50.0,9201014.0,1
5,13,2,50.0,9201173.0,1
5,13,4,50.0,9201188.0,1
5,13,1,25.0,9201291.0,1
5,13,2,50.0,9201305.0,1
5,13,3,50.0,9201516.0,1
5,13,1,100.0,9201607.0,1
5,13,2,50.0,9201728.0,1
5,13,2,50.0,9201947.0,1
5,13,4,50.0,9202012.0,1
5,13,5,50.0,9202032.0,1
5,13,2,5.0,9202126.0,1
5,13,1,50.0,9202172.0,1
5,13,2,50.0,9202199.0,1
5,13,4,50.0,9204328.0,1
5,13,1,100.0,9204542.0,1
5,13,4,50.0,200001593.0,1
5,13,1,50.0,200001595.0,1
5,14,3,50.0,92019.0,1
5,14,4,50.0,910665.0,1
5,14,1,100.0,920105.0,1
