Site,Plot,Nest,cover,Amalgams,Yr,species,flag,alpha
90,8,3,100.0,920833.0,2,Filipendula ulmaria,0.0,10
90,11,2,100.0,920833.0,2,Filipendula ulmaria,0.0,16
93,11,2,100.0,920833.0,2,Filipendula ulmaria,0.0,9
96,8,1,100.0,920833.0,2,Filipendula ulmaria,0.0,13
96,12,2,5.0,920833.0,2,Filipendula ulmaria,0.0,20
97,4,2,100.0,920833.0,2,Filipendula ulmaria,0.0,15
97,5,3,50.0,920833.0,2,Filipendula ulmaria,0.0,18
98,3,1,5.0,920833.0,2,Filipendula ulmaria,0.0,28
4,11,1,100.0,9201183.0,1,Lolium perenne,0.0,40
7,10,3,100.0,9201183.0,1,Lolium perenne,0.0,27
7,13,5,100.0,9201183.0,1,Lolium perenne,0.0,21
17,12,4,50.0,9201183.0,1,Lolium perenne,0.0,25
23,4,3,100.0,9201183.0,1,Lolium perenne,0.0,38
37,13,1,10.0,9201183.0,1,Lolium perenne,0.0,36
37,14,1,10.0,9201183.0,1,Lolium perenne,0.0,36
41,12,1,100.0,9201183.0,1,Lolium perenne,0.0,40
41,14,2,50.0,9201183.0,1,Lolium perenne,0.0,53
45,16,5,50.0,9201183.0,1,Lolium perenne,0.0,14
53,1,5,50.0,9201183.0,1,Lolium perenne,0.0,20
55,1,2,100.0,9201183.0,1,Lolium perenne,0.0,58
55,2,1,25.0,9201183.0,1,Lolium perenne,0.0,47
55,4,5,50.0,9201183.0,1,Lolium perenne,0.0,57
55,6,1,15.0,9201183.0,1,Lolium perenne,0.0,22
55,7,2,100.0,9201183.0,1,Lolium perenne,0.0,31
55,9,1,15.0,9201183.0,1,Lolium perenne,0.0,46
55,10,1,5.0,9201183.0,1,Lolium perenne,0.0,29
55,16,1,10.0,9201183.0,1,Lolium perenne,0.0,26
57,2,1,100.0,9201183.0,1,Lolium perenne,0.0,34
57,6,1,5.0,9201183.0,1,Lolium perenne,0.0,40
57,7,1,30.0,9201183.0,1,Lolium perenne,0.0,8
57,9,1,20.0,9201183.0,1,Lolium perenne,0.0,31
58,8,1,50.0,9201183.0,1,Lolium perenne,0.0,42
63,16,3,100.0,9201183.0,1,Lolium perenne,0.0,50
66,2,1,15.0,9201183.0,1,Lolium perenne,0.0,32
66,3,1,5.0,9201183.0,1,Lolium perenne,0.0,22
66,4,2,15.0,9201183.0,1,Lolium perenne,0.0,34
66,9,1,5.0,9201183.0,1,Lolium perenne,0.0,43
66,10,1,10.0,9201183.0,1,Lolium perenne,0.0,31
66,11,2,10.0,9201183.0,1,Lolium perenne,0.0,44
91,3,1,100.0,9201183.0,1,Lolium perenne,0.0,59
92,4,1,100.0,9201183.0,1,Lolium perenne,0.0,21
92,14,4,100.0,9201183.0,1,Lolium perenne,0.0,37
92,15,2,5.0,9201183.0,1,Lolium perenne,0.0,24
101,12,1,50.0,9201183.0,1,Lolium perenne,0.0,45
2,13,1,50.0,9201183.0,2,Lolium perenne,0.0,26
4,11,1,10.0,9201183.0,2,Lolium perenne,0.0,14
4,12,2,50.0,9201183.0,2,Lolium perenne,0.0,13
5,1,5,50.0,9201183.0,2,Lolium perenne,0.0,6
5,2,4,100.0,9201183.0,2,Lolium perenne,0.0,51
5,6,5,50.0,9201183.0,2,Lolium perenne,0.0,47
7,9,1,5.0,9201183.0,2,Lolium perenne,0.0,14
7,10,1,5.0,9201183.0,2,Lolium perenne,0.0,7
7,11,1,5.0,9201183.0,2,Lolium perenne,0.0,8
7,13,1,100.0,9201183.0,2,Lolium perenne,0.0,8
13,1,2,4.0,9201183.0,2,Lolium perenne,0.0,26
13,2,4,3.0,9201183.0,2,Lolium perenne,0.0,9
13,3,4,100.0,9201183.0,2,Lolium perenne,0.0,7
13,7,4,100.0,9201183.0,2,Lolium perenne,0.0,5
13,11,3,100.0,9201183.0,2,Lolium perenne,0.0,4
18,8,1,70.0,9201183.0,2,Lolium perenne,0.0,8
18,16,2,10.0,9201183.0,2,Lolium perenne,0.0,14
24,1,1,60.0,9201183.0,2,Lolium perenne,0.0,6
24,2,1,45.0,9201183.0,2,Lolium perenne,0.0,6
24,3,1,55.0,9201183.0,2,Lolium perenne,0.0,9
24,4,1,65.0,9201183.0,2,Lolium perenne,0.0,8
24,5,1,50.0,9201183.0,2,Lolium perenne,0.0,7
24,7,1,50.0,9201183.0,2,Lolium perenne,0.0,6
24,11,1,20.0,9201183.0,2,Lolium perenne,0.0,6
24,12,1,20.0,9201183.0,2,Lolium perenne,0.0,3
26,6,1,50.0,9201183.0,2,Lolium perenne,0.0,14
26,7,1,5.0,9201183.0,2,Lolium perenne,0.0,16
32,10,5,50.0,9201183.0,2,Lolium perenne,0.0,19
32,16,5,50.0,9201183.0,2,Lolium perenne,0.0,7
36,16,3,5.0,9201183.0,2,Lolium perenne,0.0,19
39,2,1,5.0,9201183.0,2,Lolium perenne,0.0,22
39,3,1,5.0,9201183.0,2,Lolium perenne,0.0,25
39,10,5,100.0,9201183.0,2,Lolium perenne,0.0,24
39,14,5,5.0,9201183.0,2,Lolium perenne,0.0,17
39,16,1,10.0,9201183.0,2,Lolium perenne,0.0,22
40,3,1,50.0,9201183.0,2,Lolium perenne,0.0,46
43,5,2,10.0,9201183.0,2,Lolium perenne,0.0,20
44,1,1,5.0,9201183.0,2,Lolium perenne,0.0,17
44,2,1,35.0,9201183.0,2,Lolium perenne,0.0,5
44,3,1,30.0,9201183.0,2,Lolium perenne,0.0,24
44,4,1,40.0,9201183.0,2,Lolium perenne,0.0,8
44,5,1,50.0,9201183.0,2,Lolium perenne,0.0,14
44,6,2,5.0,9201183.0,2,Lolium perenne,0.0,20
44,8,1,35.0,9201183.0,2,Lolium perenne,0.0,16
44,9,1,5.0,9201183.0,2,Lolium perenne,0.0,20
50,5,1,20.0,9201183.0,2,Lolium perenne,0.0,35
50,6,1,45.0,9201183.0,2,Lolium perenne,0.0,11
50,7,1,50.0,9201183.0,2,Lolium perenne,0.0,21
57,7,1,20.0,9201183.0,2,Lolium perenne,0.0,13
57,9,2,20.0,9201183.0,2,Lolium perenne,0.0,16
57,11,1,40.0,9201183.0,2,Lolium perenne,0.0,7
59,2,3,5.0,9201183.0,2,Lolium perenne,0.0,24
59,3,2,5.0,9201183.0,2,Lolium perenne,0.0,22
62,10,1,30.0,9201183.0,2,Lolium perenne,0.0,15
63,12,1,20.0,9201183.0,2,Lolium perenne,0.0,30
64,1,1,80.0,9201183.0,2,Lolium perenne,0.0,7
64,3,1,50.0,9201183.0,2,Lolium perenne,0.0,15
64,16,1,5.0,9201183.0,2,Lolium perenne,0.0,17
66,3,2,50.0,9201183.0,2,Lolium perenne,0.0,15
66,9,1,15.0,9201183.0,2,Lolium perenne,0.0,43
66,10,1,65.0,9201183.0,2,Lolium perenne,0.0,23
66,12,5,50.0,9201183.0,2,Lolium perenne,0.0,39
81,16,2,50.0,9201183.0,2,Lolium perenne,0.0,19
83,2,3,50.0,9201183.0,2,Lolium perenne,0.0,32
83,6,3,50.0,9201183.0,2,Lolium perenne,0.0,41
83,7,2,10.0,9201183.0,2,Lolium perenne,0.0,37
83,8,1,20.0,9201183.0,2,Lolium perenne,0.0,20
83,9,1,35.0,9201183.0,2,Lolium perenne,0.0,19
83,10,1,35.0,9201183.0,2,Lolium perenne,0.0,14
83,11,1,35.0,9201183.0,2,Lolium perenne,0.0,21
83,14,1,35.0,9201183.0,2,Lolium perenne,0.0,24
83,15,1,5.0,9201183.0,2,Lolium perenne,0.0,48
87,5,4,100.0,9201183.0,2,Lolium perenne,0.0,15
97,2,3,10.0,9201183.0,2,Lolium perenne,0.0,17
98,14,4,50.0,9201183.0,2,Lolium perenne,0.0,42
98,16,1,20.0,9201183.0,2,Lolium perenne,0.0,35
4,11,2,50.0,9201522.0,1,Polygonum aviculare agg.,0.0,40
5,16,2,50.0,9201522.0,1,Polygonum aviculare agg.,0.0,36
40,5,1,50.0,9201522.0,1,Polygonum aviculare agg.,0.0,73
57,6,3,50.0,9201522.0,1,Polygonum aviculare agg.,0.0,40
57,11,1,100.0,9201522.0,1,Polygonum aviculare agg.,0.0,6
57,12,1,100.0,9201522.0,1,Polygonum aviculare agg.,0.0,10
66,10,5,50.0,9201522.0,1,Polygonum aviculare agg.,0.0,31
4,11,3,50.0,9201522.0,2,Polygonum aviculare agg.,0.0,14
30,13,1,100.0,9201522.0,2,Polygonum aviculare agg.,0.0,14
59,2,1,50.0,9201522.0,2,Polygonum aviculare agg.,0.0,24
94,5,4,50.0,9201522.0,2,Polygonum aviculare agg.,0.0,21
4,11,3,50.0,9201905.0,1,Senecio vulgaris,0.0,40
80,3,1,50.0,9201905.0,1,Senecio vulgaris,0.0,17
2,1,5,50.0,9201905.0,2,Senecio vulgaris,0.0,20
2,3,5,50.0,9201905.0,2,Senecio vulgaris,0.0,13
10,10,2,50.0,9201905.0,2,Senecio vulgaris,0.0,16
11,2,2,50.0,9201905.0,2,Senecio vulgaris,0.0,18
11,3,4,50.0,9201905.0,2,Senecio vulgaris,0.0,14
11,4,3,50.0,9201905.0,2,Senecio vulgaris,0.0,13
11,7,2,50.0,9201905.0,2,Senecio vulgaris,0.0,12
11,8,5,50.0,9201905.0,2,Senecio vulgaris,0.0,18
12,13,4,50.0,9201905.0,2,Senecio vulgaris,0.0,13
21,12,5,50.0,9201905.0,2,Senecio vulgaris,0.0,9
28,1,5,100.0,9201905.0,2,Senecio vulgaris,0.0,5
28,4,2,100.0,9201905.0,2,Senecio vulgaris,0.0,8
29,10,1,50.0,9201905.0,2,Senecio vulgaris,0.0,10
29,12,5,50.0,9201905.0,2,Senecio vulgaris,0.0,11
51,15,4,50.0,9201905.0,2,Senecio vulgaris,0.0,5
66,12,5,50.0,9201905.0,2,Senecio vulgaris,0.0,39
103,11,2,50.0,9201905.0,2,Senecio vulgaris,0.0,13
4,11,5,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,40
21,4,4,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,44
40,2,5,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,61
40,5,1,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,73
45,7,4,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,39
45,16,5,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,14
55,1,2,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,58
55,2,1,5.0,9202247.0,1,Phleum pratense sens.lat.,0.0,47
57,2,1,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,34
57,5,5,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,47
57,6,1,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,40
57,7,1,30.0,9202247.0,1,Phleum pratense sens.lat.,0.0,8
57,9,1,20.0,9202247.0,1,Phleum pratense sens.lat.,0.0,31
63,16,2,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,50
66,4,1,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,34
66,9,1,5.0,9202247.0,1,Phleum pratense sens.lat.,0.0,43
66,10,3,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,31
66,11,5,5.0,9202247.0,1,Phleum pratense sens.lat.,0.0,44
81,11,4,100.0,9202247.0,1,Phleum pratense sens.lat.,0.0,33
87,8,2,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,25
98,11,2,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,41
98,12,2,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,34
98,15,1,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,61
103,9,5,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,24
103,12,2,50.0,9202247.0,1,Phleum pratense sens.lat.,0.0,38
5,2,4,50.0,9202247.0,2,Phleum pratense sens.lat.,0.0,51
7,10,1,100.0,9202247.0,2,Phleum pratense sens.lat.,0.0,7
7,11,1,100.0,9202247.0,2,Phleum pratense sens.lat.,0.0,8
8,13,3,3.0,9202247.0,2,Phleum pratense sens.lat.,0.0,32
26,3,1,10.0,9202247.0,2,Phleum pratense sens.lat.,0.0,22
36,16,4,100.0,9202247.0,2,Phleum pratense sens.lat.,0.0,19
39,2,1,50.0,9202247.0,2,Phleum pratense sens.lat.,0.0,22
39,10,1,100.0,9202247.0,2,Phleum pratense sens.lat.,0.0,24
40,3,2,50.0,9202247.0,2,Phleum pratense sens.lat.,0.0,46
41,7,1,10.0,9202247.0,2,Phleum pratense sens.lat.,0.0,15
44,1,1,5.0,9202247.0,2,Phleum pratense sens.lat.,0.0,17
46,6,2,50.0,9202247.0,2,Phleum pratense sens.lat.,0.0,27
50,5,2,100.0,9202247.0,2,Phleum pratense sens.lat.,0.0,35
54,2,2,10.0,9202247.0,2,Phleum pratense sens.lat.,0.0,7
103,8,1,50.0,9202247.0,2,Phleum pratense sens.lat.,0.0,38
4,11,4,50.0,9207006.0,1,Elymus caninus,0.0,40
9,2,4,50.0,9207006.0,1,Elymus caninus,0.0,12
9,9,1,50.0,9207006.0,1,Elymus caninus,0.0,28
9,15,2,100.0,9207006.0,1,Elymus caninus,0.0,19
11,1,4,50.0,9207006.0,1,Elymus caninus,0.0,29
25,8,1,50.0,9207006.0,1,Elymus caninus,0.0,17
44,7,2,100.0,9207006.0,1,Elymus caninus,0.0,26
44,11,5,50.0,9207006.0,1,Elymus caninus,0.0,24
46,3,3,100.0,9207006.0,1,Elymus caninus,0.0,52
46,5,2,5.0,9207006.0,1,Elymus caninus,0.0,17
46,10,1,100.0,9207006.0,1,Elymus caninus,0.0,30
53,1,1,10.0,9207006.0,1,Elymus caninus,0.0,20
55,7,3,100.0,9207006.0,1,Elymus caninus,0.0,31
55,8,5,50.0,9207006.0,1,Elymus caninus,0.0,20
63,3,3,100.0,9207006.0,1,Elymus caninus,0.0,27
9,11,3,50.0,9207006.0,2,Elymus caninus,0.0,10
9,13,4,50.0,9207006.0,2,Elymus caninus,0.0,6
9,15,4,50.0,9207006.0,2,Elymus caninus,0.0,18
17,3,1,50.0,9207006.0,2,Elymus caninus,0.0,15
27,5,3,50.0,9207006.0,2,Elymus caninus,0.0,11
38,15,2,100.0,9207006.0,2,Elymus caninus,0.0,23
46,1,3,50.0,9207006.0,2,Elymus caninus,0.0,12
46,11,1,100.0,9207006.0,2,Elymus caninus,0.0,14
46,12,4,50.0,9207006.0,2,Elymus caninus,0.0,25
46,15,3,50.0,9207006.0,2,Elymus caninus,0.0,13
55,10,4,100.0,9207006.0,2,Elymus caninus,0.0,18
57,3,4,5.0,9207006.0,2,Elymus caninus,0.0,16
57,9,1,50.0,9207006.0,2,Elymus caninus,0.0,16
62,6,3,10.0,9207006.0,2,Elymus caninus,0.0,12
63,12,2,5.0,9207006.0,2,Elymus caninus,0.0,30
4,14,5,50.0,9201209.0,1,Luzula sylvatica,2.0,28
15,1,1,70.0,9201209.0,1,Luzula sylvatica,2.0,15
15,2,1,50.0,9201209.0,1,Luzula sylvatica,2.0,17
15,3,1,70.0,9201209.0,1,Luzula sylvatica,2.0,10
15,9,4,50.0,9201209.0,1,Luzula sylvatica,2.0,30
15,14,2,50.0,9201209.0,1,Luzula sylvatica,2.0,41
15,15,5,50.0,9201209.0,1,Luzula sylvatica,2.0,13
17,1,4,100.0,9201209.0,1,Luzula sylvatica,2.0,38
17,2,1,100.0,9201209.0,1,Luzula sylvatica,2.0,21
17,4,2,100.0,9201209.0,1,Luzula sylvatica,2.0,8
17,5,1,100.0,9201209.0,1,Luzula sylvatica,2.0,4
17,6,2,100.0,9201209.0,1,Luzula sylvatica,2.0,9
17,8,2,100.0,9201209.0,1,Luzula sylvatica,2.0,35
17,14,4,50.0,9201209.0,1,Luzula sylvatica,2.0,25
17,15,4,100.0,9201209.0,1,Luzula sylvatica,2.0,19
37,1,3,100.0,9201209.0,1,Luzula sylvatica,2.0,31
38,1,2,100.0,9201209.0,1,Luzula sylvatica,2.0,30
38,2,1,25.0,9201209.0,1,Luzula sylvatica,2.0,27
38,3,1,35.0,9201209.0,1,Luzula sylvatica,2.0,17
38,4,1,100.0,9201209.0,1,Luzula sylvatica,2.0,15
38,5,2,100.0,9201209.0,1,Luzula sylvatica,2.0,25
38,6,1,30.0,9201209.0,1,Luzula sylvatica,2.0,24
38,7,1,30.0,9201209.0,1,Luzula sylvatica,2.0,36
38,8,1,30.0,9201209.0,1,Luzula sylvatica,2.0,45
38,9,1,50.0,9201209.0,1,Luzula sylvatica,2.0,23
38,10,1,15.0,9201209.0,1,Luzula sylvatica,2.0,22
38,11,1,20.0,9201209.0,1,Luzula sylvatica,2.0,18
38,12,2,100.0,9201209.0,1,Luzula sylvatica,2.0,19
38,13,5,100.0,9201209.0,1,Luzula sylvatica,2.0,34
38,14,5,50.0,9201209.0,1,Luzula sylvatica,2.0,38
38,15,3,50.0,9201209.0,1,Luzula sylvatica,2.0,36
40,8,1,5.0,9201209.0,1,Luzula sylvatica,2.0,53
40,9,4,50.0,9201209.0,1,Luzula sylvatica,2.0,41
40,10,5,50.0,9201209.0,1,Luzula sylvatica,2.0,47
43,11,2,100.0,9201209.0,1,Luzula sylvatica,2.0,20
45,2,2,10.0,9201209.0,1,Luzula sylvatica,2.0,14
45,3,1,25.0,9201209.0,1,Luzula sylvatica,2.0,23
45,5,5,100.0,9201209.0,1,Luzula sylvatica,2.0,13
46,3,1,100.0,9201209.0,1,Luzula sylvatica,2.0,52
46,6,1,65.0,9201209.0,1,Luzula sylvatica,2.0,22
46,8,1,80.0,9201209.0,1,Luzula sylvatica,2.0,12
46,9,1,100.0,9201209.0,1,Luzula sylvatica,2.0,27
46,10,5,100.0,9201209.0,1,Luzula sylvatica,2.0,30
46,13,1,75.0,9201209.0,1,Luzula sylvatica,2.0,19
46,14,1,10.0,9201209.0,1,Luzula sylvatica,2.0,24
46,15,1,5.0,9201209.0,1,Luzula sylvatica,2.0,21
46,16,1,5.0,9201209.0,1,Luzula sylvatica,2.0,29
47,3,1,100.0,9201209.0,1,Luzula sylvatica,2.0,35
47,10,1,5.0,9201209.0,1,Luzula sylvatica,2.0,35
47,16,5,50.0,9201209.0,1,Luzula sylvatica,2.0,43
49,6,1,90.0,9201209.0,1,Luzula sylvatica,2.0,6
49,7,1,65.0,9201209.0,1,Luzula sylvatica,2.0,6
50,11,4,50.0,9201209.0,1,Luzula sylvatica,2.0,16
56,1,1,90.0,9201209.0,1,Luzula sylvatica,2.0,5
56,2,1,50.0,9201209.0,1,Luzula sylvatica,2.0,14
56,3,1,40.0,9201209.0,1,Luzula sylvatica,2.0,15
56,4,1,70.0,9201209.0,1,Luzula sylvatica,2.0,15
56,5,2,100.0,9201209.0,1,Luzula sylvatica,2.0,8
56,6,1,90.0,9201209.0,1,Luzula sylvatica,2.0,9
56,7,1,70.0,9201209.0,1,Luzula sylvatica,2.0,14
56,8,1,70.0,9201209.0,1,Luzula sylvatica,2.0,21
56,9,1,70.0,9201209.0,1,Luzula sylvatica,2.0,28
56,10,1,70.0,9201209.0,1,Luzula sylvatica,2.0,7
56,11,1,90.0,9201209.0,1,Luzula sylvatica,2.0,6
56,12,1,90.0,9201209.0,1,Luzula sylvatica,2.0,5
56,14,1,50.0,9201209.0,1,Luzula sylvatica,2.0,28
56,15,1,50.0,9201209.0,1,Luzula sylvatica,2.0,19
56,16,1,70.0,9201209.0,1,Luzula sylvatica,2.0,24
57,8,4,50.0,9201209.0,1,Luzula sylvatica,2.0,33
63,1,2,5.0,9201209.0,1,Luzula sylvatica,2.0,20
63,2,5,50.0,9201209.0,1,Luzula sylvatica,2.0,43
63,3,4,50.0,9201209.0,1,Luzula sylvatica,2.0,27
63,5,4,100.0,9201209.0,1,Luzula sylvatica,2.0,24
63,10,4,50.0,9201209.0,1,Luzula sylvatica,2.0,15
63,12,1,60.0,9201209.0,1,Luzula sylvatica,2.0,18
63,15,1,80.0,9201209.0,1,Luzula sylvatica,2.0,7
67,1,1,50.0,9201209.0,1,Luzula sylvatica,2.0,26
67,2,4,50.0,9201209.0,1,Luzula sylvatica,2.0,22
67,3,2,50.0,9201209.0,1,Luzula sylvatica,2.0,14
67,6,2,100.0,9201209.0,1,Luzula sylvatica,2.0,7
67,7,2,100.0,9201209.0,1,Luzula sylvatica,2.0,23
68,12,2,100.0,9201209.0,1,Luzula sylvatica,2.0,33
68,13,3,100.0,9201209.0,1,Luzula sylvatica,2.0,34
69,9,5,50.0,9201209.0,1,Luzula sylvatica,2.0,6
69,15,5,50.0,9201209.0,1,Luzula sylvatica,2.0,21
71,9,5,50.0,9201209.0,1,Luzula sylvatica,2.0,12
74,9,2,50.0,9201209.0,1,Luzula sylvatica,2.0,37
77,12,5,100.0,9201209.0,1,Luzula sylvatica,2.0,25
90,2,2,100.0,9201209.0,1,Luzula sylvatica,2.0,43
90,8,2,50.0,9201209.0,1,Luzula sylvatica,2.0,10
93,1,5,50.0,9201209.0,1,Luzula sylvatica,2.0,21
93,14,1,40.0,9201209.0,1,Luzula sylvatica,2.0,7
93,15,1,45.0,9201209.0,1,Luzula sylvatica,2.0,7
93,16,1,5.0,9201209.0,1,Luzula sylvatica,2.0,8
95,9,3,100.0,9201209.0,1,Luzula sylvatica,2.0,8
95,13,3,100.0,9201209.0,1,Luzula sylvatica,2.0,7
95,14,1,10.0,9201209.0,1,Luzula sylvatica,2.0,12
95,15,1,100.0,9201209.0,1,Luzula sylvatica,2.0,5
97,15,5,50.0,9201209.0,1,Luzula sylvatica,2.0,5
98,1,1,10.0,9201209.0,1,Luzula sylvatica,2.0,32
98,2,1,35.0,9201209.0,1,Luzula sylvatica,2.0,33
98,3,1,15.0,9201209.0,1,Luzula sylvatica,2.0,34
98,4,1,40.0,9201209.0,1,Luzula sylvatica,2.0,20
98,5,1,80.0,9201209.0,1,Luzula sylvatica,2.0,19
98,6,1,35.0,9201209.0,1,Luzula sylvatica,2.0,41
98,7,1,50.0,9201209.0,1,Luzula sylvatica,2.0,21
98,8,1,70.0,9201209.0,1,Luzula sylvatica,2.0,26
98,9,1,80.0,9201209.0,1,Luzula sylvatica,2.0,22
98,10,1,70.0,9201209.0,1,Luzula sylvatica,2.0,29
98,11,1,15.0,9201209.0,1,Luzula sylvatica,2.0,41
98,12,2,100.0,9201209.0,1,Luzula sylvatica,2.0,34
98,13,1,50.0,9201209.0,1,Luzula sylvatica,2.0,30
98,14,1,25.0,9201209.0,1,Luzula sylvatica,2.0,20
98,15,2,5.0,9201209.0,1,Luzula sylvatica,2.0,61
98,16,1,5.0,9201209.0,1,Luzula sylvatica,2.0,51
6,6,3,50.0,9201209.0,2,Luzula sylvatica,2.0,11
17,2,3,50.0,9201209.0,2,Luzula sylvatica,2.0,9
17,4,1,50.0,9201209.0,2,Luzula sylvatica,2.0,4
17,6,3,50.0,9201209.0,2,Luzula sylvatica,2.0,6
17,8,4,50.0,9201209.0,2,Luzula sylvatica,2.0,8
30,1,3,100.0,9201209.0,2,Luzula sylvatica,2.0,6
30,3,1,10.0,9201209.0,2,Luzula sylvatica,2.0,7
30,4,1,100.0,9201209.0,2,Luzula sylvatica,2.0,10
30,7,1,5.0,9201209.0,2,Luzula sylvatica,2.0,12
30,12,1,5.0,9201209.0,2,Luzula sylvatica,2.0,3
32,5,5,50.0,9201209.0,2,Luzula sylvatica,2.0,3
38,2,1,100.0,9201209.0,2,Luzula sylvatica,2.0,18
38,4,1,5.0,9201209.0,2,Luzula sylvatica,2.0,9
38,5,2,5.0,9201209.0,2,Luzula sylvatica,2.0,17
38,6,1,80.0,9201209.0,2,Luzula sylvatica,2.0,9
38,7,1,90.0,9201209.0,2,Luzula sylvatica,2.0,25
38,8,1,85.0,9201209.0,2,Luzula sylvatica,2.0,15
38,10,1,75.0,9201209.0,2,Luzula sylvatica,2.0,11
38,11,1,90.0,9201209.0,2,Luzula sylvatica,2.0,7
38,12,4,5.0,9201209.0,2,Luzula sylvatica,2.0,24
38,13,2,100.0,9201209.0,2,Luzula sylvatica,2.0,32
38,15,2,100.0,9201209.0,2,Luzula sylvatica,2.0,23
39,6,4,50.0,9201209.0,2,Luzula sylvatica,2.0,32
40,8,1,5.0,9201209.0,2,Luzula sylvatica,2.0,34
40,10,1,100.0,9201209.0,2,Luzula sylvatica,2.0,26
40,12,3,50.0,9201209.0,2,Luzula sylvatica,2.0,24
40,14,3,100.0,9201209.0,2,Luzula sylvatica,2.0,42
40,15,3,100.0,9201209.0,2,Luzula sylvatica,2.0,21
43,8,3,100.0,9201209.0,2,Luzula sylvatica,2.0,24
43,11,3,50.0,9201209.0,2,Luzula sylvatica,2.0,25
45,2,1,80.0,9201209.0,2,Luzula sylvatica,2.0,3
47,1,1,100.0,9201209.0,2,Luzula sylvatica,2.0,26
47,2,5,50.0,9201209.0,2,Luzula sylvatica,2.0,29
47,7,1,100.0,9201209.0,2,Luzula sylvatica,2.0,30
47,8,4,50.0,9201209.0,2,Luzula sylvatica,2.0,18
47,9,5,50.0,9201209.0,2,Luzula sylvatica,2.0,33
47,10,1,50.0,9201209.0,2,Luzula sylvatica,2.0,21
49,4,1,100.0,9201209.0,2,Luzula sylvatica,2.0,5
49,6,1,5.0,9201209.0,2,Luzula sylvatica,2.0,6
49,7,1,25.0,9201209.0,2,Luzula sylvatica,2.0,8
49,9,1,25.0,9201209.0,2,Luzula sylvatica,2.0,12
54,1,4,50.0,9201209.0,2,Luzula sylvatica,2.0,15
54,16,3,5.0,9201209.0,2,Luzula sylvatica,2.0,13
56,1,1,95.0,9201209.0,2,Luzula sylvatica,2.0,5
56,2,1,65.0,9201209.0,2,Luzula sylvatica,2.0,12
56,3,1,65.0,9201209.0,2,Luzula sylvatica,2.0,10
56,4,1,60.0,9201209.0,2,Luzula sylvatica,2.0,10
56,5,1,80.0,9201209.0,2,Luzula sylvatica,2.0,11
56,6,1,50.0,9201209.0,2,Luzula sylvatica,2.0,12
56,7,2,5.0,9201209.0,2,Luzula sylvatica,2.0,10
56,8,1,60.0,9201209.0,2,Luzula sylvatica,2.0,8
56,9,1,95.0,9201209.0,2,Luzula sylvatica,2.0,4
56,10,1,80.0,9201209.0,2,Luzula sylvatica,2.0,14
56,11,1,15.0,9201209.0,2,Luzula sylvatica,2.0,9
56,12,1,30.0,9201209.0,2,Luzula sylvatica,2.0,17
56,13,2,100.0,9201209.0,2,Luzula sylvatica,2.0,20
56,14,1,45.0,9201209.0,2,Luzula sylvatica,2.0,27
56,15,1,50.0,9201209.0,2,Luzula sylvatica,2.0,16
56,16,1,80.0,9201209.0,2,Luzula sylvatica,2.0,11
67,6,3,5.0,9201209.0,2,Luzula sylvatica,2.0,2
67,8,2,10.0,9201209.0,2,Luzula sylvatica,2.0,14
68,3,5,50.0,9201209.0,2,Luzula sylvatica,2.0,26
74,1,2,50.0,9201209.0,2,Luzula sylvatica,2.0,44
77,4,2,50.0,9201209.0,2,Luzula sylvatica,2.0,29
77,6,3,50.0,9201209.0,2,Luzula sylvatica,2.0,23
77,9,3,50.0,9201209.0,2,Luzula sylvatica,2.0,12
77,10,1,50.0,9201209.0,2,Luzula sylvatica,2.0,13
77,12,3,100.0,9201209.0,2,Luzula sylvatica,2.0,30
93,16,1,100.0,9201209.0,2,Luzula sylvatica,2.0,6
94,13,1,50.0,9201209.0,2,Luzula sylvatica,2.0,25
95,10,4,100.0,9201209.0,2,Luzula sylvatica,2.0,7
95,14,1,50.0,9201209.0,2,Luzula sylvatica,2.0,13
95,16,1,5.0,9201209.0,2,Luzula sylvatica,2.0,4
98,1,1,50.0,9201209.0,2,Luzula sylvatica,2.0,31
98,2,2,25.0,9201209.0,2,Luzula sylvatica,2.0,34
98,4,1,90.0,9201209.0,2,Luzula sylvatica,2.0,8
98,5,1,40.0,9201209.0,2,Luzula sylvatica,2.0,27
98,6,1,65.0,9201209.0,2,Luzula sylvatica,2.0,21
