Site,Plot,Nest,cover,Amalgams,Yr,species,flag
36,16,4,1.0,9202247.0,2,Phleum pratense sens.lat.,0.0
39,2,1,0.5,9202247.0,2,Phleum pratense sens.lat.,0.0
39,10,1,1.0,9202247.0,2,Phleum pratense sens.lat.,0.0
40,3,2,0.5,9202247.0,2,Phleum pratense sens.lat.,0.0
41,7,1,10.0,9202247.0,2,Phleum pratense sens.lat.,0.0
44,1,1,5.0,9202247.0,2,Phleum pratense sens.lat.,0.0
46,6,2,0.5,9202247.0,2,Phleum pratense sens.lat.,0.0
50,5,2,1.0,9202247.0,2,Phleum pratense sens.lat.,0.0
54,2,2,10.0,9202247.0,2,Phleum pratense sens.lat.,0.0
103,8,1,0.5,9202247.0,2,Phleum pratense sens.lat.,0.0
4,11,4,0.5,9207006.0,1,Elymus caninus,0.0
9,2,4,0.5,9207006.0,1,Elymus caninus,0.0
9,9,1,0.5,9207006.0,1,Elymus caninus,0.0
9,15,2,1.0,9207006.0,1,Elymus caninus,0.0
11,1,4,0.5,9207006.0,1,Elymus caninus,0.0
25,8,1,0.5,9207006.0,1,Elymus caninus,0.0
44,7,2,1.0,9207006.0,1,Elymus caninus,0.0
44,11,5,0.5,9207006.0,1,Elymus caninus,0.0
46,3,3,1.0,9207006.0,1,Elymus caninus,0.0
46,5,2,5.0,9207006.0,1,Elymus caninus,0.0
46,10,1,1.0,9207006.0,1,Elymus caninus,0.0
53,1,1,10.0,9207006.0,1,Elymus caninus,0.0
55,7,3,1.0,9207006.0,1,Elymus caninus,0.0
55,8,5,0.5,9207006.0,1,Elymus caninus,0.0
63,3,3,1.0,9207006.0,1,Elymus caninus,0.0
9,11,3,0.5,9207006.0,2,Elymus caninus,0.0
9,13,4,0.5,9207006.0,2,Elymus caninus,0.0
9,15,4,0.5,9207006.0,2,Elymus caninus,0.0
17,3,1,0.5,9207006.0,2,Elymus caninus,0.0
27,5,3,0.5,9207006.0,2,Elymus caninus,0.0
38,15,2,1.0,9207006.0,2,Elymus caninus,0.0
46,1,3,0.5,9207006.0,2,Elymus caninus,0.0
46,11,1,1.0,9207006.0,2,Elymus caninus,0.0
46,12,4,0.5,9207006.0,2,Elymus caninus,0.0
46,15,3,0.5,9207006.0,2,Elymus caninus,0.0
55,10,4,1.0,9207006.0,2,Elymus caninus,0.0
57,3,4,5.0,9207006.0,2,Elymus caninus,0.0
57,9,1,0.5,9207006.0,2,Elymus caninus,0.0
62,6,3,10.0,9207006.0,2,Elymus caninus,0.0
63,12,2,5.0,9207006.0,2,Elymus caninus,0.0
4,14,5,0.5,9201209.0,1,Luzula sylvatica,0.0
15,1,1,70.0,9201209.0,1,Luzula sylvatica,0.0
15,2,1,50.0,9201209.0,1,Luzula sylvatica,0.0
15,3,1,70.0,9201209.0,1,Luzula sylvatica,0.0
15,9,4,0.5,9201209.0,1,Luzula sylvatica,0.0
15,14,2,0.5,9201209.0,1,Luzula sylvatica,0.0
15,15,5,0.5,9201209.0,1,Luzula sylvatica,0.0
17,1,4,1.0,9201209.0,1,Luzula sylvatica,0.0
17,2,1,1.0,9201209.0,1,Luzula sylvatica,0.0
17,4,2,1.0,9201209.0,1,Luzula sylvatica,0.0
17,5,1,1.0,9201209.0,1,Luzula sylvatica,0.0
17,6,2,1.0,9201209.0,1,Luzula sylvatica,0.0
17,8,2,1.0,9201209.0,1,Luzula sylvatica,0.0
17,14,4,0.5,9201209.0,1,Luzula sylvatica,0.0
17,15,4,1.0,9201209.0,1,Luzula sylvatica,0.0
37,1,3,1.0,9201209.0,1,Luzula sylvatica,0.0
38,1,2,1.0,9201209.0,1,Luzula sylvatica,0.0
38,2,1,25.0,9201209.0,1,Luzula sylvatica,0.0
38,3,1,35.0,9201209.0,1,Luzula sylvatica,0.0
38,4,1,1.0,9201209.0,1,Luzula sylvatica,0.0
38,5,2,1.0,9201209.0,1,Luzula sylvatica,0.0
38,6,1,30.0,9201209.0,1,Luzula sylvatica,0.0
38,7,1,30.0,9201209.0,1,Luzula sylvatica,0.0
38,8,1,30.0,9201209.0,1,Luzula sylvatica,0.0
38,9,1,0.5,9201209.0,1,Luzula sylvatica,0.0
38,10,1,15.0,9201209.0,1,Luzula sylvatica,0.0
38,11,1,20.0,9201209.0,1,Luzula sylvatica,0.0
38,12,2,1.0,9201209.0,1,Luzula sylvatica,0.0
38,13,5,1.0,9201209.0,1,Luzula sylvatica,0.0
38,14,5,0.5,9201209.0,1,Luzula sylvatica,0.0
38,15,3,0.5,9201209.0,1,Luzula sylvatica,0.0
40,8,1,5.0,9201209.0,1,Luzula sylvatica,0.0
40,9,4,0.5,9201209.0,1,Luzula sylvatica,0.0
40,10,5,0.5,9201209.0,1,Luzula sylvatica,0.0
43,11,2,1.0,9201209.0,1,Luzula sylvatica,0.0
45,2,2,10.0,9201209.0,1,Luzula sylvatica,0.0
45,3,1,25.0,9201209.0,1,Luzula sylvatica,0.0
45,5,5,1.0,9201209.0,1,Luzula sylvatica,0.0
46,3,1,1.0,9201209.0,1,Luzula sylvatica,0.0
46,6,1,65.0,9201209.0,1,Luzula sylvatica,0.0
46,8,1,80.0,9201209.0,1,Luzula sylvatica,0.0
46,9,1,1.0,9201209.0,1,Luzula sylvatica,0.0
46,10,5,1.0,9201209.0,1,Luzula sylvatica,0.0
46,13,1,75.0,9201209.0,1,Luzula sylvatica,0.0
46,14,1,10.0,9201209.0,1,Luzula sylvatica,0.0
46,15,1,5.0,9201209.0,1,Luzula sylvatica,0.0
46,16,1,5.0,9201209.0,1,Luzula sylvatica,0.0
47,3,1,1.0,9201209.0,1,Luzula sylvatica,0.0
47,10,1,5.0,9201209.0,1,Luzula sylvatica,0.0
47,16,5,0.5,9201209.0,1,Luzula sylvatica,0.0
49,6,1,90.0,9201209.0,1,Luzula sylvatica,0.0
49,7,1,65.0,9201209.0,1,Luzula sylvatica,0.0
50,11,4,0.5,9201209.0,1,Luzula sylvatica,0.0
56,1,1,90.0,9201209.0,1,Luzula sylvatica,0.0
56,2,1,50.0,9201209.0,1,Luzula sylvatica,0.0
56,3,1,40.0,9201209.0,1,Luzula sylvatica,0.0
56,4,1,70.0,9201209.0,1,Luzula sylvatica,0.0
56,5,2,1.0,9201209.0,1,Luzula sylvatica,0.0
56,6,1,90.0,9201209.0,1,Luzula sylvatica,0.0
56,7,1,70.0,9201209.0,1,Luzula sylvatica,0.0
56,8,1,70.0,9201209.0,1,Luzula sylvatica,0.0
56,9,1,70.0,9201209.0,1,Luzula sylvatica,0.0
56,10,1,70.0,9201209.0,1,Luzula sylvatica,0.0
56,11,1,90.0,9201209.0,1,Luzula sylvatica,0.0
56,12,1,90.0,9201209.0,1,Luzula sylvatica,0.0
56,14,1,0.5,9201209.0,1,Luzula sylvatica,0.0
56,15,1,50.0,9201209.0,1,Luzula sylvatica,0.0
56,16,1,70.0,9201209.0,1,Luzula sylvatica,0.0
57,8,4,0.5,9201209.0,1,Luzula sylvatica,0.0
63,1,2,5.0,9201209.0,1,Luzula sylvatica,0.0
63,2,5,0.5,9201209.0,1,Luzula sylvatica,0.0
63,3,4,0.5,9201209.0,1,Luzula sylvatica,0.0
63,5,4,1.0,9201209.0,1,Luzula sylvatica,0.0
63,10,4,0.5,9201209.0,1,Luzula sylvatica,0.0
63,12,1,60.0,9201209.0,1,Luzula sylvatica,0.0
63,15,1,80.0,9201209.0,1,Luzula sylvatica,0.0
67,1,1,0.5,9201209.0,1,Luzula sylvatica,0.0
67,2,4,0.5,9201209.0,1,Luzula sylvatica,0.0
67,3,2,0.5,9201209.0,1,Luzula sylvatica,0.0
67,6,2,1.0,9201209.0,1,Luzula sylvatica,0.0
67,7,2,1.0,9201209.0,1,Luzula sylvatica,0.0
68,12,2,1.0,9201209.0,1,Luzula sylvatica,0.0
68,13,3,1.0,9201209.0,1,Luzula sylvatica,0.0
69,9,5,0.5,9201209.0,1,Luzula sylvatica,0.0
69,15,5,0.5,9201209.0,1,Luzula sylvatica,0.0
71,9,5,0.5,9201209.0,1,Luzula sylvatica,0.0
74,9,2,0.5,9201209.0,1,Luzula sylvatica,0.0
77,12,5,1.0,9201209.0,1,Luzula sylvatica,0.0
90,2,2,1.0,9201209.0,1,Luzula sylvatica,0.0
90,8,2,0.5,9201209.0,1,Luzula sylvatica,0.0
93,1,5,0.5,9201209.0,1,Luzula sylvatica,0.0
93,14,1,40.0,9201209.0,1,Luzula sylvatica,0.0
93,15,1,45.0,9201209.0,1,Luzula sylvatica,0.0
93,16,1,5.0,9201209.0,1,Luzula sylvatica,0.0
95,9,3,1.0,9201209.0,1,Luzula sylvatica,0.0
95,13,3,1.0,9201209.0,1,Luzula sylvatica,0.0
95,14,1,10.0,9201209.0,1,Luzula sylvatica,0.0
95,15,1,1.0,9201209.0,1,Luzula sylvatica,0.0
97,15,5,0.5,9201209.0,1,Luzula sylvatica,0.0
98,1,1,10.0,9201209.0,1,Luzula sylvatica,0.0
98,2,1,35.0,9201209.0,1,Luzula sylvatica,0.0
98,3,1,15.0,9201209.0,1,Luzula sylvatica,0.0
98,4,1,40.0,9201209.0,1,Luzula sylvatica,0.0
98,5,1,80.0,9201209.0,1,Luzula sylvatica,0.0
98,6,1,35.0,9201209.0,1,Luzula sylvatica,0.0
98,7,1,50.0,9201209.0,1,Luzula sylvatica,0.0
98,8,1,70.0,9201209.0,1,Luzula sylvatica,0.0
98,9,1,80.0,9201209.0,1,Luzula sylvatica,0.0
98,10,1,70.0,9201209.0,1,Luzula sylvatica,0.0
98,11,1,15.0,9201209.0,1,Luzula sylvatica,0.0
98,12,2,1.0,9201209.0,1,Luzula sylvatica,0.0
98,13,1,50.0,9201209.0,1,Luzula sylvatica,0.0
98,14,1,25.0,9201209.0,1,Luzula sylvatica,0.0
98,15,2,5.0,9201209.0,1,Luzula sylvatica,0.0
98,16,1,5.0,9201209.0,1,Luzula sylvatica,0.0
6,6,3,0.5,9201209.0,2,Luzula sylvatica,0.0
17,2,3,0.5,9201209.0,2,Luzula sylvatica,0.0
17,4,1,0.5,9201209.0,2,Luzula sylvatica,0.0
17,6,3,0.5,9201209.0,2,Luzula sylvatica,0.0
17,8,4,0.5,9201209.0,2,Luzula sylvatica,0.0
30,1,3,1.0,9201209.0,2,Luzula sylvatica,0.0
30,3,1,10.0,9201209.0,2,Luzula sylvatica,0.0
30,4,1,1.0,9201209.0,2,Luzula sylvatica,0.0
30,7,1,5.0,9201209.0,2,Luzula sylvatica,0.0
30,12,1,5.0,9201209.0,2,Luzula sylvatica,0.0
32,5,5,0.5,9201209.0,2,Luzula sylvatica,0.0
38,2,1,1.0,9201209.0,2,Luzula sylvatica,0.0
38,4,1,5.0,9201209.0,2,Luzula sylvatica,0.0
38,5,2,5.0,9201209.0,2,Luzula sylvatica,0.0
38,6,1,80.0,9201209.0,2,Luzula sylvatica,0.0
38,7,1,90.0,9201209.0,2,Luzula sylvatica,0.0
38,8,1,85.0,9201209.0,2,Luzula sylvatica,0.0
38,10,1,75.0,9201209.0,2,Luzula sylvatica,0.0
38,11,1,90.0,9201209.0,2,Luzula sylvatica,0.0
38,12,4,5.0,9201209.0,2,Luzula sylvatica,0.0
38,13,2,1.0,9201209.0,2,Luzula sylvatica,0.0
38,15,2,1.0,9201209.0,2,Luzula sylvatica,0.0
39,6,4,0.5,9201209.0,2,Luzula sylvatica,0.0
40,8,1,5.0,9201209.0,2,Luzula sylvatica,0.0
40,10,1,1.0,9201209.0,2,Luzula sylvatica,0.0
40,12,3,0.5,9201209.0,2,Luzula sylvatica,0.0
40,14,3,1.0,9201209.0,2,Luzula sylvatica,0.0
40,15,3,1.0,9201209.0,2,Luzula sylvatica,0.0
43,8,3,1.0,9201209.0,2,Luzula sylvatica,0.0
43,11,3,0.5,9201209.0,2,Luzula sylvatica,0.0
45,2,1,80.0,9201209.0,2,Luzula sylvatica,0.0
47,1,1,1.0,9201209.0,2,Luzula sylvatica,0.0
47,2,5,0.5,9201209.0,2,Luzula sylvatica,0.0
47,7,1,1.0,9201209.0,2,Luzula sylvatica,0.0
47,8,4,0.5,9201209.0,2,Luzula sylvatica,0.0
47,9,5,0.5,9201209.0,2,Luzula sylvatica,0.0
47,10,1,0.5,9201209.0,2,Luzula sylvatica,0.0
49,4,1,1.0,9201209.0,2,Luzula sylvatica,0.0
49,6,1,5.0,9201209.0,2,Luzula sylvatica,0.0
49,7,1,25.0,9201209.0,2,Luzula sylvatica,0.0
49,9,1,25.0,9201209.0,2,Luzula sylvatica,0.0
54,1,4,0.5,9201209.0,2,Luzula sylvatica,0.0
54,16,3,5.0,9201209.0,2,Luzula sylvatica,0.0
56,1,1,95.0,9201209.0,2,Luzula sylvatica,0.0
56,2,1,65.0,9201209.0,2,Luzula sylvatica,0.0
56,3,1,65.0,9201209.0,2,Luzula sylvatica,0.0
56,4,1,60.0,9201209.0,2,Luzula sylvatica,0.0
56,5,1,80.0,9201209.0,2,Luzula sylvatica,0.0
56,6,1,50.0,9201209.0,2,Luzula sylvatica,0.0
56,7,2,5.0,9201209.0,2,Luzula sylvatica,0.0
56,8,1,60.0,9201209.0,2,Luzula sylvatica,0.0
56,9,1,95.0,9201209.0,2,Luzula sylvatica,0.0
56,10,1,80.0,9201209.0,2,Luzula sylvatica,0.0
56,11,1,15.0,9201209.0,2,Luzula sylvatica,0.0
56,12,1,30.0,9201209.0,2,Luzula sylvatica,0.0
56,13,2,1.0,9201209.0,2,Luzula sylvatica,0.0
56,14,1,45.0,9201209.0,2,Luzula sylvatica,0.0
56,15,1,50.0,9201209.0,2,Luzula sylvatica,0.0
56,16,1,80.0,9201209.0,2,Luzula sylvatica,0.0
67,6,3,5.0,9201209.0,2,Luzula sylvatica,0.0
67,8,2,10.0,9201209.0,2,Luzula sylvatica,0.0
68,3,5,0.5,9201209.0,2,Luzula sylvatica,0.0
74,1,2,0.5,9201209.0,2,Luzula sylvatica,0.0
77,4,2,0.5,9201209.0,2,Luzula sylvatica,0.0
77,6,3,0.5,9201209.0,2,Luzula sylvatica,0.0
77,9,3,0.5,9201209.0,2,Luzula sylvatica,0.0
77,10,1,0.5,9201209.0,2,Luzula sylvatica,0.0
77,12,3,1.0,9201209.0,2,Luzula sylvatica,0.0
93,16,1,1.0,9201209.0,2,Luzula sylvatica,0.0
94,13,1,0.5,9201209.0,2,Luzula sylvatica,0.0
95,10,4,1.0,9201209.0,2,Luzula sylvatica,0.0
95,14,1,0.5,9201209.0,2,Luzula sylvatica,0.0
95,16,1,5.0,9201209.0,2,Luzula sylvatica,0.0
98,1,1,50.0,9201209.0,2,Luzula sylvatica,0.0
98,2,2,25.0,9201209.0,2,Luzula sylvatica,0.0
98,4,1,90.0,9201209.0,2,Luzula sylvatica,0.0
98,5,1,40.0,9201209.0,2,Luzula sylvatica,0.0
98,6,1,65.0,9201209.0,2,Luzula sylvatica,0.0
98,7,1,60.0,9201209.0,2,Luzula sylvatica,0.0
98,8,1,50.0,9201209.0,2,Luzula sylvatica,0.0
98,9,1,60.0,9201209.0,2,Luzula sylvatica,0.0
98,13,1,15.0,9201209.0,2,Luzula sylvatica,0.0
98,14,5,0.5,9201209.0,2,Luzula sylvatica,0.0
98,15,2,10.0,9201209.0,2,Luzula sylvatica,0.0
5,1,4,0.5,92019.0,1,Adoxa moschatellina,0.0
5,3,3,0.5,92019.0,1,Adoxa moschatellina,0.0
5,5,4,0.5,92019.0,1,Adoxa moschatellina,0.0
5,7,4,0.5,92019.0,1,Adoxa moschatellina,0.0
5,11,5,0.5,92019.0,1,Adoxa moschatellina,0.0
5,13,2,0.5,92019.0,1,Adoxa moschatellina,0.0
5,14,3,0.5,92019.0,1,Adoxa moschatellina,0.0
30,3,4,0.5,92019.0,1,Adoxa moschatellina,0.0
53,14,5,0.5,92019.0,1,Adoxa moschatellina,0.0
2,12,1,5.0,92019.0,2,Adoxa moschatellina,0.0
5,12,4,0.5,92019.0,2,Adoxa moschatellina,0.0
6,2,5,0.5,92019.0,2,Adoxa moschatellina,0.0
6,3,2,1.0,92019.0,2,Adoxa moschatellina,0.0
48,12,2,0.5,92019.0,2,Adoxa moschatellina,0.0
68,9,3,1.0,92019.0,2,Adoxa moschatellina,0.0
68,10,2,0.5,92019.0,2,Adoxa moschatellina,0.0
68,15,2,0.5,92019.0,2,Adoxa moschatellina,0.0
5,1,1,1.0,9201173.0,1,Listera ovata,0.0
5,2,1,1.0,9201173.0,1,Listera ovata,0.0
5,7,3,0.5,9201173.0,1,Listera ovata,0.0
5,9,2,0.5,9201173.0,1,Listera ovata,0.0
5,10,2,1.0,9201173.0,1,Listera ovata,0.0
5,11,1,1.0,9201173.0,1,Listera ovata,0.0
5,12,5,0.5,9201173.0,1,Listera ovata,0.0
5,13,2,0.5,9201173.0,1,Listera ovata,0.0
5,14,3,0.5,9201173.0,1,Listera ovata,0.0
5,15,1,1.0,9201173.0,1,Listera ovata,0.0
8,3,2,0.5,9201173.0,1,Listera ovata,0.0
8,9,2,1.0,9201173.0,1,Listera ovata,0.0
10,2,5,0.5,9201173.0,1,Listera ovata,0.0
10,3,3,0.5,9201173.0,1,Listera ovata,0.0
10,16,1,1.0,9201173.0,1,Listera ovata,0.0
18,4,1,1.0,9201173.0,1,Listera ovata,0.0
18,5,1,1.0,9201173.0,1,Listera ovata,0.0
19,1,5,0.5,9201173.0,1,Listera ovata,0.0
19,3,5,0.5,9201173.0,1,Listera ovata,0.0
19,6,2,0.5,9201173.0,1,Listera ovata,0.0
22,4,1,0.5,9201173.0,1,Listera ovata,0.0
22,15,1,0.5,9201173.0,1,Listera ovata,0.0
24,16,4,0.5,9201173.0,1,Listera ovata,0.0
27,5,5,0.5,9201173.0,1,Listera ovata,0.0
34,1,2,0.5,9201173.0,1,Listera ovata,0.0
34,2,1,0.5,9201173.0,1,Listera ovata,0.0
34,3,1,0.5,9201173.0,1,Listera ovata,0.0
34,4,1,0.5,9201173.0,1,Listera ovata,0.0
34,5,4,0.5,9201173.0,1,Listera ovata,0.0
34,6,2,0.5,9201173.0,1,Listera ovata,0.0
34,7,2,0.5,9201173.0,1,Listera ovata,0.0
34,8,1,0.5,9201173.0,1,Listera ovata,0.0
34,9,1,0.5,9201173.0,1,Listera ovata,0.0
34,10,1,0.5,9201173.0,1,Listera ovata,0.0
34,11,1,0.5,9201173.0,1,Listera ovata,0.0
34,12,2,0.5,9201173.0,1,Listera ovata,0.0
34,13,3,0.5,9201173.0,1,Listera ovata,0.0
34,14,1,0.5,9201173.0,1,Listera ovata,0.0
34,15,3,0.5,9201173.0,1,Listera ovata,0.0
34,16,4,0.5,9201173.0,1,Listera ovata,0.0
40,5,4,0.5,9201173.0,1,Listera ovata,0.0
40,6,2,0.5,9201173.0,1,Listera ovata,0.0
51,7,4,0.5,9201173.0,1,Listera ovata,0.0
51,14,2,0.5,9201173.0,1,Listera ovata,0.0
65,6,4,0.5,9201173.0,1,Listera ovata,0.0
65,8,5,0.5,9201173.0,1,Listera ovata,0.0
65,13,3,0.5,9201173.0,1,Listera ovata,0.0
65,14,5,0.5,9201173.0,1,Listera ovata,0.0
97,8,2,1.0,9201173.0,1,Listera ovata,0.0
100,8,3,0.5,9201173.0,1,Listera ovata,0.0
5,12,1,0.5,9201173.0,2,Listera ovata,0.0
6,2,1,1.0,9201173.0,2,Listera ovata,0.0
6,3,3,0.5,9201173.0,2,Listera ovata,0.0
8,4,5,0.5,9201173.0,2,Listera ovata,0.0
10,2,5,0.5,9201173.0,2,Listera ovata,0.0
12,11,3,0.5,9201173.0,2,Listera ovata,0.0
21,1,5,0.5,9201173.0,2,Listera ovata,0.0
21,2,1,0.5,9201173.0,2,Listera ovata,0.0
21,3,5,0.5,9201173.0,2,Listera ovata,0.0
21,6,5,0.5,9201173.0,2,Listera ovata,0.0
25,6,3,0.5,9201173.0,2,Listera ovata,0.0
25,15,4,0.5,9201173.0,2,Listera ovata,0.0
34,9,5,0.5,9201173.0,2,Listera ovata,0.0
34,13,5,0.5,9201173.0,2,Listera ovata,0.0
103,13,1,0.5,9201173.0,2,Listera ovata,0.0
103,15,2,0.5,9201173.0,2,Listera ovata,0.0
5,1,1,0.5,9201256.0,1,Melampyrum pratense,0.0
15,2,1,1.0,9201256.0,1,Melampyrum pratense,0.0
18,1,1,1.0,9201256.0,1,Melampyrum pratense,0.0
23,1,2,0.5,9201256.0,1,Melampyrum pratense,0.0
23,2,5,0.5,9201256.0,1,Melampyrum pratense,0.0
23,9,4,0.5,9201256.0,1,Melampyrum pratense,0.0
23,12,5,0.5,9201256.0,1,Melampyrum pratense,0.0
23,13,3,0.5,9201256.0,1,Melampyrum pratense,0.0
23,14,5,0.5,9201256.0,1,Melampyrum pratense,0.0
30,6,1,25.0,9201256.0,1,Melampyrum pratense,0.0
30,10,5,0.5,9201256.0,1,Melampyrum pratense,0.0
32,10,4,1.0,9201256.0,1,Melampyrum pratense,0.0
37,14,5,0.5,9201256.0,1,Melampyrum pratense,0.0
38,10,5,0.5,9201256.0,1,Melampyrum pratense,0.0
40,10,5,0.5,9201256.0,1,Melampyrum pratense,0.0
42,15,3,1.0,9201256.0,1,Melampyrum pratense,0.0
43,3,4,0.5,9201256.0,1,Melampyrum pratense,0.0
43,11,4,0.5,9201256.0,1,Melampyrum pratense,0.0
54,7,3,0.5,9201256.0,1,Melampyrum pratense,0.0
54,12,3,0.5,9201256.0,1,Melampyrum pratense,0.0
55,7,3,0.5,9201256.0,1,Melampyrum pratense,0.0
58,5,1,1.0,9201256.0,1,Melampyrum pratense,0.0
59,4,5,0.5,9201256.0,1,Melampyrum pratense,0.0
59,7,3,1.0,9201256.0,1,Melampyrum pratense,0.0
74,3,1,0.5,9201256.0,1,Melampyrum pratense,0.0
74,4,3,1.0,9201256.0,1,Melampyrum pratense,0.0
74,5,4,0.5,9201256.0,1,Melampyrum pratense,0.0
74,7,3,0.5,9201256.0,1,Melampyrum pratense,0.0
74,8,3,1.0,9201256.0,1,Melampyrum pratense,0.0
74,9,4,0.5,9201256.0,1,Melampyrum pratense,0.0
74,10,3,0.5,9201256.0,1,Melampyrum pratense,0.0
74,11,1,1.0,9201256.0,1,Melampyrum pratense,0.0
74,12,2,0.5,9201256.0,1,Melampyrum pratense,0.0
74,15,1,1.0,9201256.0,1,Melampyrum pratense,0.0
75,6,1,1.0,9201256.0,1,Melampyrum pratense,0.0
75,10,5,0.5,9201256.0,1,Melampyrum pratense,0.0
76,1,4,0.5,9201256.0,1,Melampyrum pratense,0.0
76,2,3,0.5,9201256.0,1,Melampyrum pratense,0.0
76,7,2,1.0,9201256.0,1,Melampyrum pratense,0.0
76,8,5,0.5,9201256.0,1,Melampyrum pratense,0.0
76,9,1,0.5,9201256.0,1,Melampyrum pratense,0.0
76,13,5,0.5,9201256.0,1,Melampyrum pratense,0.0
76,16,2,1.0,9201256.0,1,Melampyrum pratense,0.0
77,10,4,0.5,9201256.0,1,Melampyrum pratense,0.0
77,11,2,0.5,9201256.0,1,Melampyrum pratense,0.0
85,11,4,0.5,9201256.0,1,Melampyrum pratense,0.0
85,13,1,1.0,9201256.0,1,Melampyrum pratense,0.0
86,1,4,1.0,9201256.0,1,Melampyrum pratense,0.0
86,2,3,1.0,9201256.0,1,Melampyrum pratense,0.0
86,4,1,5.0,9201256.0,1,Melampyrum pratense,0.0
86,6,2,1.0,9201256.0,1,Melampyrum pratense,0.0
86,7,3,1.0,9201256.0,1,Melampyrum pratense,0.0
86,9,3,5.0,9201256.0,1,Melampyrum pratense,0.0
86,10,1,0.5,9201256.0,1,Melampyrum pratense,0.0
86,11,5,0.5,9201256.0,1,Melampyrum pratense,0.0
86,15,1,30.0,9201256.0,1,Melampyrum pratense,0.0
87,7,1,0.5,9201256.0,1,Melampyrum pratense,0.0
87,16,4,0.5,9201256.0,1,Melampyrum pratense,0.0
89,7,2,1.0,9201256.0,1,Melampyrum pratense,0.0
89,14,5,0.5,9201256.0,1,Melampyrum pratense,0.0
101,2,1,0.5,9201256.0,1,Melampyrum pratense,0.0
30,1,1,5.0,9201256.0,2,Melampyrum pratense,0.0
30,3,1,10.0,9201256.0,2,Melampyrum pratense,0.0
30,7,2,1.0,9201256.0,2,Melampyrum pratense,0.0
30,10,1,15.0,9201256.0,2,Melampyrum pratense,0.0
30,12,4,1.0,9201256.0,2,Melampyrum pratense,0.0
32,9,1,1.0,9201256.0,2,Melampyrum pratense,0.0
32,12,3,5.0,9201256.0,2,Melampyrum pratense,0.0
54,1,2,1.0,9201256.0,2,Melampyrum pratense,0.0
54,5,1,10.0,9201256.0,2,Melampyrum pratense,0.0
54,11,2,10.0,9201256.0,2,Melampyrum pratense,0.0
54,15,5,1.0,9201256.0,2,Melampyrum pratense,0.0
54,16,5,1.0,9201256.0,2,Melampyrum pratense,0.0
67,8,2,15.0,9201256.0,2,Melampyrum pratense,0.0
67,9,1,10.0,9201256.0,2,Melampyrum pratense,0.0
67,10,1,10.0,9201256.0,2,Melampyrum pratense,0.0
86,3,1,1.0,9201256.0,2,Melampyrum pratense,0.0
86,10,1,1.0,9201256.0,2,Melampyrum pratense,0.0
86,11,1,1.0,9201256.0,2,Melampyrum pratense,0.0
86,12,1,5.0,9201256.0,2,Melampyrum pratense,0.0
86,13,1,1.0,9201256.0,2,Melampyrum pratense,0.0
89,4,1,0.5,9201256.0,2,Melampyrum pratense,0.0
89,5,3,0.5,9201256.0,2,Melampyrum pratense,0.0
90,12,5,0.5,9201256.0,2,Melampyrum pratense,0.0
95,14,4,1.0,9201256.0,2,Melampyrum pratense,0.0
101,13,1,1.0,9201256.0,2,Melampyrum pratense,0.0
5,1,3,1.0,9201296.0,1,Milium effusum,0.0
5,3,2,1.0,9201296.0,1,Milium effusum,0.0
5,6,4,0.5,9201296.0,1,Milium effusum,0.0
5,8,2,1.0,9201296.0,1,Milium effusum,0.0
5,11,3,0.5,9201296.0,1,Milium effusum,0.0
5,12,2,0.5,9201296.0,1,Milium effusum,0.0
5,14,3,1.0,9201296.0,1,Milium effusum,0.0
5,16,2,0.5,9201296.0,1,Milium effusum,0.0
8,12,4,0.5,9201296.0,1,Milium effusum,0.0
8,14,4,0.5,9201296.0,1,Milium effusum,0.0
11,10,2,0.5,9201296.0,1,Milium effusum,0.0
11,12,5,0.5,9201296.0,1,Milium effusum,0.0
11,13,3,1.0,9201296.0,1,Milium effusum,0.0
16,3,4,0.5,9201296.0,1,Milium effusum,0.0
21,4,4,0.5,9201296.0,1,Milium effusum,0.0
28,2,5,0.5,9201296.0,1,Milium effusum,0.0
28,3,2,0.5,9201296.0,1,Milium effusum,0.0
28,5,5,0.5,9201296.0,1,Milium effusum,0.0
28,6,1,1.0,9201296.0,1,Milium effusum,0.0
28,7,2,1.0,9201296.0,1,Milium effusum,0.0
28,8,2,1.0,9201296.0,1,Milium effusum,0.0
28,9,2,0.5,9201296.0,1,Milium effusum,0.0
28,13,3,0.5,9201296.0,1,Milium effusum,0.0
28,14,4,0.5,9201296.0,1,Milium effusum,0.0
28,15,4,0.5,9201296.0,1,Milium effusum,0.0
28,16,2,1.0,9201296.0,1,Milium effusum,0.0
30,2,3,0.5,9201296.0,1,Milium effusum,0.0
30,3,4,0.5,9201296.0,1,Milium effusum,0.0
30,12,4,0.5,9201296.0,1,Milium effusum,0.0
30,13,2,0.5,9201296.0,1,Milium effusum,0.0
30,14,2,0.5,9201296.0,1,Milium effusum,0.0
30,15,1,0.5,9201296.0,1,Milium effusum,0.0
30,16,2,0.5,9201296.0,1,Milium effusum,0.0
45,3,2,5.0,9201296.0,1,Milium effusum,0.0
45,4,2,10.0,9201296.0,1,Milium effusum,0.0
45,5,1,60.0,9201296.0,1,Milium effusum,0.0
45,6,1,20.0,9201296.0,1,Milium effusum,0.0
45,8,4,1.0,9201296.0,1,Milium effusum,0.0
45,9,1,1.0,9201296.0,1,Milium effusum,0.0
