year,Plot,Nest,Site,Cove,BRC,BRC names,Woody
2,9,2,80,5.0,920687.0,Hyacinthoides non-scripta,
2,9,2,80,0.5,9201067.0,Juncus effusus,
2,9,2,80,1.0,200001595.0,Viola riviniana/reichenbiana,
2,9,3,80,0.5,920520.0,Cirsium palustre,
2,9,3,80,0.5,920983.0,Holcus lanatus,
2,9,3,80,1.0,9201515.0,Polygala oxyptera,
2,9,3,80,0.5,9204446.0,Quercus seedling/sp,w
2,9,4,80,1.0,920309.0,Calluna vulgaris,
2,9,5,80,0.5,820382.0,Mnium hornum,
2,9,5,80,0.5,820599.0,Thuidium tamariscinum,
2,9,5,80,0.5,8201214.0,Polytrichum sp.,
2,10,1,80,0.5,92039.0,Agrostis stolonifera,
2,10,1,80,0.5,820351.0,Hypnum cupressiforme sens.lat.,
2,10,1,80,15.0,820382.0,Mnium hornum,
2,10,1,80,1.0,920432.0,Castanea sativa,w
2,10,1,80,25.0,920687.0,Hyacinthoides non-scripta,
2,10,1,80,0.5,920810.0,Fagus sylvatica,w
2,10,1,80,30.0,9101619.0,Pteridium aquilinum,
2,10,1,80,0.5,9201057.0,Juncus bufonius sens.lat.,
2,10,1,80,0.5,9201067.0,Juncus effusus,
2,10,1,80,1.0,9201728.0,Rubus fruticosus agg.,
2,10,1,80,0.5,9202173.0,Veronica officinalis,
2,10,1,80,0.5,9204445.0,Betula seedling/sp,w
2,10,1,80,1.0,200001537.0,Atrichum sp.,
2,10,2,80,1.0,820184.0,Dicranella heteromalla,
2,10,2,80,15.0,920105.0,Anemone nemorosa,
2,10,2,80,0.5,200001593.0,Poa nemoralis/trivialis,
2,10,3,80,1.0,8201146.0,Eurhynchium sp.,
2,10,3,80,0.5,9201815.0,Sambucus nigra,w
2,10,4,80,1.0,200001595.0,Viola riviniana/reichenbiana,
2,10,5,80,1.0,920984.0,Holcus mollis,
2,10,5,80,0.5,9204446.0,Quercus seedling/sp,w
2,11,1,80,1.0,92038.0,Agrostis curtisii,
2,11,1,80,35.0,92040.0,Agrostis capillaris,
2,11,1,80,5.0,920105.0,Anemone nemorosa,
2,11,1,80,1.0,920432.0,Castanea sativa,w
2,11,1,80,0.5,920520.0,Cirsium palustre,
2,11,1,80,0.5,920687.0,Hyacinthoides non-scripta,
2,11,1,80,5.0,920878.0,Galium saxatile,
2,11,1,80,10.0,920983.0,Holcus lanatus,
2,11,1,80,0.5,8201146.0,Eurhynchium sp.,
2,11,1,80,10.0,9101619.0,Pteridium aquilinum,
2,11,1,80,1.0,9201515.0,Polygala oxyptera,
2,11,1,80,10.0,9201588.0,Potentilla erecta,
2,11,1,80,5.0,9201728.0,Rubus fruticosus agg.,
2,11,1,80,1.0,9202173.0,Veronica officinalis,
2,11,1,80,0.5,9204446.0,Quercus seedling/sp,w
2,11,1,80,5.0,9205049.0,Luzula campestris/multiflora,
2,11,2,80,1.0,92046.0,Ajuga reptans,
2,11,2,80,0.5,920467.0,Cerastium fontanum,
2,11,2,80,0.5,9201067.0,Juncus effusus,
2,11,2,80,0.5,200001595.0,Viola riviniana/reichenbiana,
2,11,3,80,0.5,920350.0,Carex binervis,
2,11,3,80,1.0,9201188.0,Lonicera periclymenum,w
2,11,3,80,0.5,200001593.0,Poa nemoralis/trivialis,
2,11,4,80,0.5,820599.0,Thuidium tamariscinum,
2,11,4,80,0.5,9201015.0,Hypericum pulchrum,
2,11,5,80,20.0,92035.0,Agrostis canina sens.lat.,
2,11,5,80,5.0,820351.0,Hypnum cupressiforme sens.lat.,
2,11,5,80,1.0,920121.0,Anthoxanthum odoratum,
2,11,5,80,0.5,920309.0,Calluna vulgaris,
2,11,5,80,0.5,920428.0,Carpinus betulus,w
2,11,5,80,0.5,920882.0,Galium palustre,
2,11,5,80,0.5,9201194.0,Lotus pedunculatus,
2,11,5,80,0.5,9201753.0,Rumex sanguineus,
2,11,5,80,0.5,9201767.0,Sagina procumbens,
2,11,5,80,0.5,9201789.0,Salix cinerea,w
2,12,1,80,5.0,92038.0,Agrostis curtisii,
2,12,1,80,10.0,92040.0,Agrostis capillaris,
2,12,1,80,1.0,92046.0,Ajuga reptans,
2,12,1,80,10.0,820351.0,Hypnum cupressiforme sens.lat.,
2,12,1,80,0.5,820507.0,Pseudoscleropodium purum,
2,12,1,80,1.0,920121.0,Anthoxanthum odoratum,
2,12,1,80,10.0,920309.0,Calluna vulgaris,
2,12,1,80,5.0,920350.0,Carex binervis,
2,12,1,80,1.0,920405.0,Carex pilulifera,
2,12,1,80,5.0,920432.0,Castanea sativa,w
2,12,1,80,0.5,9201015.0,Hypericum pulchrum,
2,12,1,80,1.0,9201188.0,Lonicera periclymenum,w
2,12,1,80,1.0,9201515.0,Polygala oxyptera,
2,12,1,80,25.0,9201588.0,Potentilla erecta,
2,12,1,80,10.0,9201728.0,Rubus fruticosus agg.,
2,12,1,80,1.0,9201951.0,Solidago virgaurea,
2,12,1,80,5.0,9205049.0,Luzula campestris/multiflora,
2,12,1,80,0.5,200001595.0,Viola riviniana/reichenbiana,
2,12,2,80,0.5,920105.0,Anemone nemorosa,
2,12,2,80,1.0,920983.0,Holcus lanatus,
2,12,2,80,15.0,9101619.0,Pteridium aquilinum,
2,12,2,80,0.5,9201191.0,Lotus corniculatus,
2,12,2,80,1.0,9202173.0,Veronica officinalis,
2,12,2,80,1.0,9204445.0,Betula seedling/sp,w
2,12,2,80,0.5,9204446.0,Quercus seedling/sp,w
2,12,3,80,0.5,9201789.0,Salix cinerea,w
2,12,4,80,0.5,920520.0,Cirsium palustre,
2,12,5,80,0.5,920687.0,Hyacinthoides non-scripta,
2,12,5,80,0.5,920878.0,Galium saxatile,
2,12,5,80,0.5,9201067.0,Juncus effusus,
2,12,5,80,0.5,200001537.0,Atrichum sp.,
2,13,1,80,5.0,820184.0,Dicranella heteromalla,
2,13,1,80,30.0,920687.0,Hyacinthoides non-scripta,
2,13,1,80,0.5,920841.0,Fraxinus excelsior (c),w
2,13,1,80,45.0,9101619.0,Pteridium aquilinum,
2,13,1,80,1.0,9201188.0,Lonicera periclymenum,w
2,13,1,80,30.0,9201728.0,Rubus fruticosus agg.,
2,13,1,80,0.5,9204445.0,Betula seedling/sp,w
2,13,2,80,1.0,820351.0,Hypnum cupressiforme sens.lat.,
2,13,2,80,0.5,920432.0,Castanea sativa,w
2,13,2,80,1.0,8101323.0,Pellia sp.,
2,13,2,80,0.5,9201960.0,Sorbus aucuparia,w
2,13,3,80,1.0,820382.0,Mnium hornum,
2,13,3,80,1.0,910244.0,Blechnum spicant,
2,13,3,80,0.5,8201146.0,Eurhynchium sp.,
2,13,4,80,0.5,920810.0,Fagus sylvatica,w
2,13,4,80,1.0,8201214.0,Polytrichum sp.,
2,13,4,80,1.0,200001583.0,Dryopteris dilatata/carthusiana,
2,13,5,80,0.5,820157.0,Cirriphyllum piliferum,
2,13,5,80,1.0,820357.0,Isopterygium elegans,
2,13,5,80,0.5,920105.0,Anemone nemorosa,
2,13,5,80,0.5,200001537.0,Atrichum sp.,
2,14,1,80,0.5,820599.0,Thuidium tamariscinum,
2,14,1,80,20.0,920105.0,Anemone nemorosa,
2,14,1,80,1.0,920404.0,Carex pendula,
2,14,1,80,15.0,920687.0,Hyacinthoides non-scripta,
2,14,1,80,1.0,8201103.0,Brachythecium sp.,
2,14,1,80,1.0,9201015.0,Hypericum pulchrum,
2,14,1,80,70.0,9201728.0,Rubus fruticosus agg.,
2,14,1,80,0.5,9204445.0,Betula seedling/sp,w
2,14,1,80,0.5,200001537.0,Atrichum sp.,
2,14,1,80,5.0,200001595.0,Viola riviniana/reichenbiana,
2,14,2,80,0.5,92035.0,Agrostis canina sens.lat.,
2,14,2,80,1.0,92046.0,Ajuga reptans,
2,14,2,80,1.0,920399.0,Carex pallescens,
2,14,2,80,1.0,920477.0,Chamerion angustifolium,
2,14,2,80,0.5,920841.0,Fraxinus excelsior (c),w
2,14,2,80,1.0,9201067.0,Juncus effusus,
2,14,2,80,0.5,9201221.0,Lysimachia nemorum,
2,14,2,80,1.0,9201588.0,Potentilla erecta,
2,14,2,80,1.0,9202173.0,Veronica officinalis,
2,14,2,80,5.0,200001593.0,Poa nemoralis/trivialis,
2,14,3,80,0.5,820382.0,Mnium hornum,
2,14,3,80,1.0,9201188.0,Lonicera periclymenum,w
2,14,3,80,0.5,9205049.0,Luzula campestris/multiflora,
2,14,4,80,0.5,920421.0,Carex sylvatica,
2,14,4,80,0.5,920640.0,Digitalis purpurea,
2,14,4,80,1.0,9101619.0,Pteridium aquilinum,
2,14,4,80,0.5,9201194.0,Lotus pedunculatus,
2,14,4,80,1.0,9201822.0,Cytisus scoparius,w
2,14,4,80,0.5,9204446.0,Quercus seedling/sp,w
2,14,5,80,1.0,92040.0,Agrostis capillaris,
2,14,5,80,1.0,820184.0,Dicranella heteromalla,
2,14,5,80,0.5,920350.0,Carex binervis,
2,14,5,80,0.5,920361.0,Carex viridula subsp.oedocarpa,
2,14,5,80,0.5,920467.0,Cerastium fontanum,
2,14,5,80,0.5,920520.0,Cirsium palustre,
2,14,5,80,0.5,920873.0,Galium aparine,
2,14,5,80,0.5,9201003.0,Hypericum androsaemum,
2,14,5,80,0.5,9201610.0,Prunella vulgaris,
2,14,5,80,0.5,200001583.0,Dryopteris dilatata/carthusiana,
2,15,1,80,5.0,820357.0,Isopterygium elegans,
2,15,1,80,1.0,820599.0,Thuidium tamariscinum,
2,15,1,80,10.0,920105.0,Anemone nemorosa,
2,15,1,80,10.0,920687.0,Hyacinthoides non-scripta,
2,15,2,80,15.0,820382.0,Mnium hornum,
2,15,2,80,0.5,920952.0,Hedera helix,
2,15,2,80,5.0,9101619.0,Pteridium aquilinum,
2,15,2,80,1.0,9201728.0,Rubus fruticosus agg.,
2,15,3,80,0.5,820351.0,Hypnum cupressiforme sens.lat.,
2,15,3,80,0.5,8201214.0,Polytrichum sp.,
2,15,3,80,0.5,200001583.0,Dryopteris dilatata/carthusiana,
2,15,4,80,0.5,820206.0,Dicranum scoparium,
2,15,4,80,0.5,200001593.0,Poa nemoralis/trivialis,
2,15,5,80,0.5,910244.0,Blechnum spicant,
2,15,5,80,0.5,920640.0,Digitalis purpurea,
2,15,5,80,0.5,920810.0,Fagus sylvatica,w
2,15,5,80,0.5,9201188.0,Lonicera periclymenum,w
2,15,5,80,0.5,9204446.0,Quercus seedling/sp,w
2,16,1,80,15.0,920105.0,Anemone nemorosa,
2,16,1,80,15.0,920687.0,Hyacinthoides non-scripta,
2,16,1,80,1.0,920841.0,Fraxinus excelsior (c),w
2,16,1,80,5.0,920952.0,Hedera helix,
2,16,1,80,5.0,9201649.0,Ranunculus ficaria,
2,16,1,80,10.0,9201728.0,Rubus fruticosus agg.,
2,16,2,80,1.0,820351.0,Hypnum cupressiforme sens.lat.,
2,16,2,80,0.5,820362.0,Isothecium myosuroides,
2,16,2,80,1.0,920176.0,Arum maculatum,
2,16,2,80,1.0,9201607.0,Primula vulgaris,
2,16,3,80,0.5,820184.0,Dicranella heteromalla,
2,16,3,80,1.0,920513.0,Circaea lutetiana,
2,16,3,80,0.5,9202172.0,Veronica montana,
2,16,3,80,0.5,200001593.0,Poa nemoralis/trivialis,
2,16,4,80,1.0,92046.0,Ajuga reptans,
2,16,4,80,1.0,820382.0,Mnium hornum,
2,16,4,80,1.0,2000070.0,Cardamine hirsuta/flexuosa,
2,16,4,80,0.5,8201146.0,Eurhynchium sp.,
2,16,4,80,1.0,8201147.0,Fissidens sp.,
2,16,4,80,0.5,9201188.0,Lonicera periclymenum,w
2,16,5,80,0.5,920421.0,Carex sylvatica,
2,16,5,80,0.5,9201221.0,Lysimachia nemorum,
2,16,5,80,1.0,200001537.0,Atrichum sp.,
2,1,1,81,0.5,920412.0,Carex remota,
2,1,1,81,10.0,920513.0,Circaea lutetiana,
2,1,1,81,0.5,920918.0,Geranium robertianum,
2,1,1,81,0.5,920952.0,Hedera helix,
2,1,1,81,0.5,8201214.0,Polytrichum sp.,
2,1,1,81,10.0,9201660.0,Ranunculus repens,
2,1,1,81,10.0,9201728.0,Rubus fruticosus agg.,
2,1,1,81,0.5,9202172.0,Veronica montana,
2,1,2,81,5.0,920506.0,Chrysosplenium oppositifolium,
2,1,2,81,10.0,920931.0,Glechoma hederacea,
2,1,2,81,0.5,9201815.0,Sambucus nigra,w
2,1,3,81,1.0,910665.0,Dryopteris filix-mas,
2,1,3,81,0.5,9201221.0,Lysimachia nemorum,
2,1,5,81,0.5,920695.0,Epilobium montanum,
2,2,1,81,1.0,9201188.0,Lonicera periclymenum,w
2,2,1,81,10.0,9201728.0,Rubus fruticosus agg.,
2,2,1,81,2.0,200001583.0,Dryopteris dilatata/carthusiana,
2,2,2,81,5.0,920952.0,Hedera helix,
2,2,3,81,2.0,920513.0,Circaea lutetiana,
2,2,3,81,5.0,920687.0,Hyacinthoides non-scripta,
2,2,4,81,5.0,9201413.0,Oxalis acetosella,
2,2,5,81,1.0,920412.0,Carex remota,
2,2,5,81,2.0,8201214.0,Polytrichum sp.,
2,3,1,81,0.5,920513.0,Circaea lutetiana,
2,3,1,81,0.5,920952.0,Hedera helix,
2,3,1,81,10.0,9201728.0,Rubus fruticosus agg.,
2,3,2,81,0.5,92039.0,Agrostis stolonifera,
2,3,2,81,1.0,820382.0,Mnium hornum,
2,3,2,81,1.0,9201188.0,Lonicera periclymenum,w
2,3,3,81,1.0,920412.0,Carex remota,
2,3,3,81,1.0,920506.0,Chrysosplenium oppositifolium,
2,3,3,81,1.0,9202172.0,Veronica montana,
2,4,1,81,0.5,8201146.0,Eurhynchium sp.,
2,4,1,81,50.0,9201728.0,Rubus fruticosus agg.,
2,4,1,81,0.5,200001583.0,Dryopteris dilatata/carthusiana,
2,4,2,81,0.5,9201188.0,Lonicera periclymenum,w
2,4,3,81,0.5,920513.0,Circaea lutetiana,
2,4,3,81,0.5,920695.0,Epilobium montanum,
2,4,3,81,0.5,920983.0,Holcus lanatus,
2,4,4,81,10.0,920952.0,Hedera helix,
2,4,4,81,0.5,9209184.0,Allium cepa,
2,4,5,81,0.5,910211.0,Athyrium filix-femina,
2,4,5,81,0.5,910662.0,Dryopteris affinis,
2,4,5,81,0.5,920412.0,Carex remota,
2,4,5,81,0.5,200001537.0,Atrichum sp.,
2,5,1,81,5.0,820599.0,Thuidium tamariscinum,
2,5,1,81,20.0,920477.0,Chamerion angustifolium,
2,5,1,81,10.0,920506.0,Chrysosplenium oppositifolium,
2,5,1,81,1.0,920952.0,Hedera helix,
2,5,1,81,1.0,920983.0,Holcus lanatus,
2,5,1,81,5.0,8201146.0,Eurhynchium sp.,
2,5,1,81,1.0,9201067.0,Juncus effusus,
2,5,1,81,2.0,9201259.0,Silene dioica,
2,5,1,81,80.0,9201728.0,Rubus fruticosus agg.,
2,5,1,81,10.0,9201729.0,Rubus idaeus,
2,5,1,81,5.0,200001583.0,Dryopteris dilatata/carthusiana,
2,5,2,81,10.0,920412.0,Carex remota,
2,5,3,81,0.5,9201023.0,Ilex aquifolium,w
2,5,5,81,0.5,920640.0,Digitalis purpurea,
2,6,1,81,10.0,920513.0,Circaea lutetiana,
2,6,1,81,5.0,920687.0,Hyacinthoides non-scripta,
2,6,1,81,0.5,920695.0,Epilobium montanum,
2,6,1,81,1.0,920918.0,Geranium robertianum,
2,6,1,81,10.0,920952.0,Hedera helix,
2,6,1,81,1.0,8201146.0,Eurhynchium sp.,
2,6,1,81,0.5,9201537.0,Persicaria maculosa,
2,6,1,81,50.0,9201728.0,Rubus fruticosus agg.,
2,6,1,81,5.0,9202126.0,Urtica dioica,
2,6,2,81,10.0,920477.0,Chamerion angustifolium,
2,6,2,81,0.5,920816.0,Festuca gigantea,
2,6,2,81,5.0,9202172.0,Veronica montana,
2,6,3,81,1.0,920868.0,Galeopsis tetrahit agg.,
2,6,3,81,0.5,9201023.0,Ilex aquifolium,w
2,6,4,81,1.0,920983.0,Holcus lanatus,
2,6,4,81,0.5,2000070.0,Cardamine hirsuta/flexuosa,
2,6,4,81,20.0,9201506.0,Poa pratensis sens.lat.,
2,6,4,81,0.5,9201815.0,Sambucus nigra,w
2,7,1,81,1.0,920307.0,Callitriche stagnalis sens.lat.,
2,7,1,81,5.0,920513.0,Circaea lutetiana,
2,7,1,81,5.0,920918.0,Geranium robertianum,
2,7,1,81,1.0,920925.0,Geum urbanum,
2,7,1,81,1.0,920931.0,Glechoma hederacea,
2,7,1,81,5.0,920968.0,Heracleum sphondylium,
2,7,1,81,1.0,920983.0,Holcus lanatus,
2,7,1,81,1.0,2000070.0,Cardamine hirsuta/flexuosa,
2,7,1,81,1.0,8201146.0,Eurhynchium sp.,
2,7,1,81,1.0,9201259.0,Silene dioica,
2,7,1,81,1.0,9201506.0,Poa pratensis sens.lat.,
2,7,1,81,50.0,9201728.0,Rubus fruticosus agg.,
2,7,1,81,1.0,9201753.0,Rumex sanguineus,
2,7,1,81,1.0,9202172.0,Veronica montana,
2,7,2,81,0.5,910665.0,Dryopteris filix-mas,
2,7,2,81,0.5,920176.0,Arum maculatum,
2,7,2,81,0.5,920240.0,Betula pubescens,w
2,7,2,81,0.5,9101544.0,Polypodium vulgare sens.lat.,
2,7,5,81,1.0,820599.0,Thuidium tamariscinum,
2,7,5,81,1.0,920557.0,Corylus avellana,w
2,7,5,81,10.0,920687.0,Hyacinthoides non-scripta,
2,7,5,81,1.0,920841.0,Fraxinus excelsior (c),w
2,7,5,81,1.0,9201221.0,Lysimachia nemorum,
2,7,5,81,5.0,9201413.0,Oxalis acetosella,
2,7,5,81,1.0,200001583.0,Dryopteris dilatata/carthusiana,
2,7,5,81,5.0,200001595.0,Viola riviniana/reichenbiana,
2,8,1,81,5.0,910211.0,Athyrium filix-femina,
2,8,1,81,0.5,910665.0,Dryopteris filix-mas,
2,8,1,81,1.0,920513.0,Circaea lutetiana,
2,8,1,81,5.0,920687.0,Hyacinthoides non-scripta,
2,8,1,81,0.5,920918.0,Geranium robertianum,
2,8,1,81,10.0,920931.0,Glechoma hederacea,
2,8,1,81,5.0,920952.0,Hedera helix,
2,8,1,81,50.0,920983.0,Holcus lanatus,
2,8,1,81,0.5,9201210.0,Lychnis flos-cuculi,
2,8,1,81,2.0,9201259.0,Silene dioica,
2,8,1,81,20.0,9201728.0,Rubus fruticosus agg.,
2,8,1,81,0.5,9201891.0,Senecio aquaticus,
2,8,1,81,0.5,9202005.0,Stachys sylvatica,
2,8,1,81,1.0,9202172.0,Veronica montana,
2,8,1,81,0.5,200001583.0,Dryopteris dilatata/carthusiana,
2,8,2,81,0.5,820459.0,Plagiothecium undulatum,
2,8,2,81,0.5,820599.0,Thuidium tamariscinum,
2,8,2,81,5.0,920607.0,Dactylis glomerata,
2,8,2,81,0.5,920640.0,Digitalis purpurea,
2,8,2,81,1.0,920833.0,Filipendula ulmaria,
2,8,2,81,1.0,920882.0,Galium palustre,
2,8,2,81,0.5,8201146.0,Eurhynchium sp.,
2,8,2,81,1.0,9201067.0,Juncus effusus,
2,8,2,81,10.0,9201221.0,Lysimachia nemorum,
2,8,2,81,0.5,200001537.0,Atrichum sp.,
2,8,3,81,1.0,92040.0,Agrostis capillaris,
2,8,3,81,10.0,920925.0,Geum urbanum,
2,8,3,81,1.0,9201753.0,Rumex sanguineus,
2,8,4,81,1.0,9201610.0,Prunella vulgaris,
2,8,4,81,0.5,9202140.0,Valeriana officinalis,
2,8,5,81,1.0,920109.0,Angelica sylvestris,
2,8,5,81,0.5,920520.0,Cirsium palustre,
2,8,5,81,1.0,920627.0,Deschampsia cespitosa,
2,8,5,81,0.5,920868.0,Galeopsis tetrahit agg.,
2,8,5,81,0.5,9201004.0,Hypericum calycinum,
2,8,5,81,1.0,9201413.0,Oxalis acetosella,
2,9,1,81,0.5,92040.0,Agrostis capillaris,
2,9,1,81,0.5,910665.0,Dryopteris filix-mas,
2,9,1,81,0.5,920121.0,Anthoxanthum odoratum,
2,9,1,81,0.5,920169.0,Arrhenatherum elatius,
2,9,1,81,0.5,920607.0,Dactylis glomerata,
2,9,1,81,0.5,920627.0,Deschampsia cespitosa,
2,9,1,81,10.0,920952.0,Hedera helix,
2,9,1,81,0.5,8201146.0,Eurhynchium sp.,
2,9,1,81,0.5,9101544.0,Polypodium vulgare sens.lat.,
2,9,1,81,0.5,9201705.0,Rosa seedling/sp,w
2,9,1,81,90.0,9201728.0,Rubus fruticosus agg.,
2,9,1,81,0.5,9202172.0,Veronica montana,
2,9,2,81,0.5,920513.0,Circaea lutetiana,
2,9,2,81,0.5,920695.0,Epilobium montanum,
2,9,2,81,0.5,920824.0,Festuca rubra agg.,
2,9,2,81,0.5,9201070.0,Juncus inflexus,
2,9,2,81,0.5,9201188.0,Lonicera periclymenum,w
2,9,2,81,0.5,200001676.0,Polypodium sp.,
2,9,3,81,0.5,9201067.0,Juncus effusus,
2,9,3,81,0.5,9201454.0,Phalaris arundinacea,
2,9,3,81,0.5,9201753.0,Rumex sanguineus,
2,9,3,81,0.5,200001537.0,Atrichum sp.,
2,10,1,81,0.5,820599.0,Thuidium tamariscinum,
2,10,1,81,0.5,920412.0,Carex remota,
2,10,1,81,0.5,920918.0,Geranium robertianum,
2,10,1,81,1.0,920931.0,Glechoma hederacea,
2,10,1,81,0.5,8201146.0,Eurhynchium sp.,
2,10,1,81,0.5,9201188.0,Lonicera periclymenum,w
2,10,1,81,1.0,9201728.0,Rubus fruticosus agg.,
2,10,1,81,1.0,9202005.0,Stachys sylvatica,
2,10,1,81,1.0,200001583.0,Dryopteris dilatata/carthusiana,
2,10,1,81,1.0,200001595.0,Viola riviniana/reichenbiana,
2,10,2,81,0.5,820459.0,Plagiothecium undulatum,
2,10,2,81,0.5,920513.0,Circaea lutetiana,
2,10,2,81,0.5,920816.0,Festuca gigantea,
2,10,2,81,0.5,920841.0,Fraxinus excelsior (c),w
2,10,2,81,0.5,9201067.0,Juncus effusus,
2,10,2,81,1.0,9201413.0,Oxalis acetosella,
2,10,2,81,1.0,9202172.0,Veronica montana,
2,10,3,81,1.0,920506.0,Chrysosplenium oppositifolium,
2,10,3,81,1.0,920862.0,Lamiastrum galeobdolon,
2,10,3,81,0.5,9201960.0,Sorbus aucuparia,w
2,10,4,81,0.5,910662.0,Dryopteris affinis,
2,10,4,81,1.0,910665.0,Dryopteris filix-mas,
2,10,4,81,0.5,9201004.0,Hypericum calycinum,
2,10,4,81,0.5,9201660.0,Ranunculus repens,
2,10,5,81,0.5,920695.0,Epilobium montanum,
2,10,5,81,0.5,920868.0,Galeopsis tetrahit agg.,
2,10,5,81,1.0,920918.0,Geranium robertianum,
2,10,5,81,0.5,2000070.0,Cardamine hirsuta/flexuosa,
2,10,5,81,1.0,9101619.0,Pteridium aquilinum,
2,10,5,81,0.5,9201221.0,Lysimachia nemorum,
2,10,5,81,0.5,9201259.0,Silene dioica,
2,10,5,81,0.5,9201506.0,Poa pratensis sens.lat.,
2,10,5,81,1.0,9201530.0,Persicaria hydropiper,
2,10,5,81,1.0,200001537.0,Atrichum sp.,
2,11,1,81,0.5,92040.0,Agrostis capillaris,
2,11,1,81,50.0,920833.0,Filipendula ulmaria,
2,11,1,81,1.0,920882.0,Galium palustre,
2,11,1,81,0.5,920933.0,Glyceria fluitans,
2,11,1,81,0.5,920983.0,Holcus lanatus,
2,11,1,81,70.0,9201067.0,Juncus effusus,
2,11,2,81,0.5,92046.0,Ajuga reptans,
2,11,2,81,0.5,920931.0,Glechoma hederacea,
2,11,2,81,0.5,2000070.0,Cardamine hirsuta/flexuosa,
2,11,2,81,0.5,9201057.0,Juncus bufonius sens.lat.,
2,11,2,81,0.5,9201210.0,Lychnis flos-cuculi,
2,11,2,81,1.0,9201728.0,Rubus fruticosus agg.,
2,11,3,81,0.5,920412.0,Carex remota,
2,11,3,81,0.5,920421.0,Carex sylvatica,
2,11,3,81,0.5,920695.0,Epilobium montanum,
2,11,3,81,0.5,9201063.0,Juncus conglomeratus,
2,11,3,81,0.5,9201891.0,Senecio aquaticus,
2,11,4,81,0.5,920952.0,Hedera helix,
2,11,5,81,0.5,92039.0,Agrostis stolonifera,
2,11,5,81,0.5,820599.0,Thuidium tamariscinum,
2,11,5,81,0.5,910211.0,Athyrium filix-femina,
2,11,5,81,0.5,920513.0,Circaea lutetiana,
2,11,5,81,0.5,920868.0,Galeopsis tetrahit agg.,
2,11,5,81,0.5,8201146.0,Eurhynchium sp.,
2,11,5,81,0.5,9201188.0,Lonicera periclymenum,w
2,11,5,81,0.5,9201495.0,Poa annua,
2,11,5,81,0.5,9201506.0,Poa pratensis sens.lat.,
2,11,5,81,0.5,9201610.0,Prunella vulgaris,
2,11,5,81,0.5,9201705.0,Rosa seedling/sp,w
2,11,5,81,0.5,9201753.0,Rumex sanguineus,
2,11,5,81,0.5,9202172.0,Veronica montana,
2,11,5,81,0.5,200001537.0,Atrichum sp.,
2,12,1,81,0.5,910665.0,Dryopteris filix-mas,
2,12,1,81,1.0,920506.0,Chrysosplenium oppositifolium,
2,12,1,81,0.5,920513.0,Circaea lutetiana,
2,12,1,81,1.0,920918.0,Geranium robertianum,
2,12,1,81,20.0,920931.0,Glechoma hederacea,
2,12,1,81,1.0,920952.0,Hedera helix,
2,12,1,81,90.0,8201146.0,Eurhynchium sp.,
2,12,1,81,0.5,9201221.0,Lysimachia nemorum,
2,12,1,81,0.5,9201705.0,Rosa seedling/sp,w
2,12,1,81,40.0,9201728.0,Rubus fruticosus agg.,
2,12,1,81,1.0,200001583.0,Dryopteris dilatata/carthusiana,
2,12,2,81,0.5,820599.0,Thuidium tamariscinum,
2,12,2,81,0.5,920833.0,Filipendula ulmaria,
2,12,2,81,0.5,920841.0,Fraxinus excelsior (c),w
2,12,2,81,0.5,9201259.0,Silene dioica,
2,12,2,81,0.5,9201960.0,Sorbus aucuparia,w
2,12,2,81,0.5,200001537.0,Atrichum sp.,
2,12,3,81,0.5,920687.0,Hyacinthoides non-scripta,
2,12,3,81,0.5,920868.0,Galeopsis tetrahit agg.,
2,12,3,81,0.5,920925.0,Geum urbanum,
2,12,3,81,0.5,9201067.0,Juncus effusus,
2,12,3,81,1.0,9201291.0,Mercurialis perennis,
2,12,4,81,0.5,910662.0,Dryopteris affinis,
2,12,4,81,1.0,920983.0,Holcus lanatus,
2,12,4,81,0.5,9202005.0,Stachys sylvatica,
2,12,5,81,10.0,92040.0,Agrostis capillaris,
2,12,5,81,0.5,920607.0,Dactylis glomerata,
2,12,5,81,0.5,9201413.0,Oxalis acetosella,
2,12,5,81,0.5,9201610.0,Prunella vulgaris,
2,12,5,81,0.5,9201891.0,Senecio aquaticus,
2,13,1,81,0.5,820599.0,Thuidium tamariscinum,
2,13,1,81,0.5,920506.0,Chrysosplenium oppositifolium,
2,13,1,81,0.5,920513.0,Circaea lutetiana,
2,13,1,81,1.0,920833.0,Filipendula ulmaria,
2,13,1,81,10.0,920918.0,Geranium robertianum,
2,13,1,81,0.5,920931.0,Glechoma hederacea,
2,13,1,81,0.5,920952.0,Hedera helix,
2,13,1,81,90.0,8201146.0,Eurhynchium sp.,
2,13,1,81,0.5,9201259.0,Silene dioica,
2,13,1,81,0.5,9201607.0,Primula vulgaris,
2,13,1,81,70.0,9201728.0,Rubus fruticosus agg.,
2,13,1,81,0.5,9204446.0,Quercus seedling/sp,w
2,13,1,81,0.5,200001583.0,Dryopteris dilatata/carthusiana,
2,13,2,81,0.5,2000070.0,Cardamine hirsuta/flexuosa,
2,13,2,81,0.5,9202172.0,Veronica montana,
2,13,4,81,0.5,820459.0,Plagiothecium undulatum,
2,13,4,81,0.5,910662.0,Dryopteris affinis,
2,13,4,81,0.5,920421.0,Carex sylvatica,
2,13,4,81,0.5,920925.0,Geum urbanum,
2,13,5,81,0.5,92040.0,Agrostis capillaris,
