,SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names,Woody
493,95,13,9201960,1,4,2,Sorbus aucuparia,w
494,95,13,9205,1,6,2,Acer pseudoplatanus,w
495,95,13,920557,1,6,2,Corylus avellana,w
496,95,13,920810,1,6,2,Fagus sylvatica,w
497,95,13,9204445,1,8,2,Betula seedling/sp,w
498,95,13,9204446,1,8,2,Quercus seedling/sp,w
499,95,13,9201023,1,24,2,Ilex aquifolium,w
500,95,13,9205178,2,1,2,Pseudotsuga spp.,w
501,95,13,9204442,2,1,2,Larix sp.,w
502,95,13,9205,2,2,2,Acer pseudoplatanus,w
503,95,13,920810,2,2,2,Fagus sylvatica,w
504,95,13,9201023,2,2,2,Ilex aquifolium,w
505,95,13,92077,2,3,2,Alnus glutinosa,w
506,95,13,9204446,2,9,2,Quercus seedling/sp,w
507,95,13,9204445,2,15,2,Betula seedling/sp,w
508,95,13,920810,3,1,2,Fagus sylvatica,w
509,95,13,9204442,3,1,2,Larix sp.,w
510,95,13,9204446,3,1,2,Quercus seedling/sp,w
511,95,13,9204445,3,4,2,Betula seedling/sp,w
512,95,13,9201960,6,1,2,Sorbus aucuparia,w
513,95,13,9204442,6,1,2,Larix sp.,w
514,95,13,9204446,10,2,2,Quercus seedling/sp,w
515,95,14,9204546,1,2,2,Pinus sp./seedling,w
516,95,14,9201960,1,4,2,Sorbus aucuparia,w
517,95,14,9201023,1,8,2,Ilex aquifolium,w
518,95,14,9204446,1,8,2,Quercus seedling/sp,w
519,95,14,920810,1,10,2,Fagus sylvatica,w
520,95,14,920810,2,1,2,Fagus sylvatica,w
521,95,14,9201960,2,1,2,Sorbus aucuparia,w
522,95,14,9201023,2,2,2,Ilex aquifolium,w
523,95,14,9201023,3,2,2,Ilex aquifolium,w
524,95,14,9204446,4,1,2,Quercus seedling/sp,w
525,95,14,9201960,5,1,2,Sorbus aucuparia,w
526,95,14,9204446,9,1,2,Quercus seedling/sp,w
527,95,14,9204446,10,2,2,Quercus seedling/sp,w
528,95,14,9204446,12,1,2,Quercus seedling/sp,w
529,95,14,9204446,16,1,2,Quercus seedling/sp,w
530,95,15,9205,1,2,2,Acer pseudoplatanus,w
531,95,15,9201960,1,2,2,Sorbus aucuparia,w
532,95,15,9204445,1,2,2,Betula seedling/sp,w
533,95,15,9204446,1,2,2,Quercus seedling/sp,w
534,95,15,9204446,1,3,2,Quercus seedling/sp,w
535,95,15,9201023,1,6,2,Ilex aquifolium,w
536,95,15,920557,1,12,2,Corylus avellana,w
537,95,15,920810,1,12,2,Fagus sylvatica,w
538,95,15,9201023,1,18,2,Ilex aquifolium,w
539,95,15,9201960,2,1,2,Sorbus aucuparia,w
540,95,15,9204445,2,1,2,Betula seedling/sp,w
541,95,15,9204446,2,2,2,Quercus seedling/sp,w
542,95,15,9201023,2,3,2,Ilex aquifolium,w
543,95,15,920810,3,1,2,Fagus sylvatica,w
544,95,15,9204442,3,1,2,Larix sp.,w
545,95,15,920810,5,1,2,Fagus sylvatica,w
546,95,15,920810,25,1,2,Fagus sylvatica,w
547,95,16,9205,1,2,2,Acer pseudoplatanus,w
548,95,16,9201023,1,6,2,Ilex aquifolium,w
549,95,16,9201023,1,13,2,Ilex aquifolium,w
550,95,16,9201960,2,1,2,Sorbus aucuparia,w
551,95,16,9201023,2,3,2,Ilex aquifolium,w
552,95,16,9201023,3,7,2,Ilex aquifolium,w
553,95,16,920810,5,1,2,Fagus sylvatica,w
554,95,16,9201023,5,1,2,Ilex aquifolium,w
555,95,16,9201960,5,1,2,Sorbus aucuparia,w
556,95,16,9204446,6,1,2,Quercus seedling/sp,w
557,95,16,920810,7,1,2,Fagus sylvatica,w
558,95,16,9201960,7,1,2,Sorbus aucuparia,w
559,95,16,9204446,10,2,2,Quercus seedling/sp,w
560,101,1,920557,1,2,2,Corylus avellana,w
561,101,1,9201023,1,6,2,Ilex aquifolium,w
562,101,1,9204445,2,1,2,Betula seedling/sp,w
563,101,1,9204446,2,2,2,Quercus seedling/sp,w
564,101,1,9204445,3,1,2,Betula seedling/sp,w
565,101,1,9204446,4,1,2,Quercus seedling/sp,w
566,101,1,9204445,4,2,2,Betula seedling/sp,w
567,101,1,9204446,6,1,2,Quercus seedling/sp,w
568,101,1,9204446,7,1,2,Quercus seedling/sp,w
569,101,1,9204445,8,1,2,Betula seedling/sp,w
570,101,1,9204446,8,1,2,Quercus seedling/sp,w
571,101,2,9204446,1,2,2,Quercus seedling/sp,w
572,101,2,9205194,1,18,2,Rhododendron spp.,w
573,101,2,920557,1,40,2,Corylus avellana,w
574,101,2,9204445,2,1,2,Betula seedling/sp,w
575,101,2,920557,2,8,2,Corylus avellana,w
576,101,2,920810,4,1,2,Fagus sylvatica,w
577,101,2,9204445,5,2,2,Betula seedling/sp,w
578,101,2,9204446,8,1,2,Quercus seedling/sp,w
579,101,2,9204446,10,1,2,Quercus seedling/sp,w
580,101,3,9201023,1,8,2,Ilex aquifolium,w
581,101,3,920557,1,32,2,Corylus avellana,w
582,101,3,9205194,1,38,2,Rhododendron spp.,w
583,101,3,9205194,2,4,2,Rhododendron spp.,w
584,101,3,9201023,2,7,2,Ilex aquifolium,w
585,101,3,9204446,3,1,2,Quercus seedling/sp,w
586,101,3,9204446,5,1,2,Quercus seedling/sp,w
587,101,3,9204446,11,1,2,Quercus seedling/sp,w
588,101,4,9201023,1,8,2,Ilex aquifolium,w
589,101,4,920557,1,64,2,Corylus avellana,w
590,101,4,920557,2,32,2,Corylus avellana,w
591,101,4,9204445,3,1,2,Betula seedling/sp,w
592,101,4,9204445,4,2,2,Betula seedling/sp,w
593,101,4,9204445,5,2,2,Betula seedling/sp,w
594,101,4,9204446,13,1,2,Quercus seedling/sp,w
595,101,5,920569,1,2,2,Crataegus monogyna,w
596,101,5,920557,1,56,2,Corylus avellana,w
597,101,5,920841,2,1,2,Fraxinus excelsior (c),w
598,101,5,9204445,2,3,2,Betula seedling/sp,w
599,101,5,920557,2,6,2,Corylus avellana,w
600,101,5,920557,4,2,2,Corylus avellana,w
601,101,5,9204446,9,1,2,Quercus seedling/sp,w
602,101,5,9204446,13,1,2,Quercus seedling/sp,w
603,101,6,9201023,1,2,2,Ilex aquifolium,w
604,101,6,920569,1,6,2,Crataegus monogyna,w
605,101,6,920841,1,16,2,Fraxinus excelsior (c),w
606,101,6,920841,2,2,2,Fraxinus excelsior (c),w
607,101,6,9204445,2,2,2,Betula seedling/sp,w
608,101,6,9204445,3,1,2,Betula seedling/sp,w
609,101,6,9204446,10,1,2,Quercus seedling/sp,w
610,101,6,9204446,11,1,2,Quercus seedling/sp,w
611,101,6,9204446,16,1,2,Quercus seedling/sp,w
612,101,7,920841,1,2,2,Fraxinus excelsior (c),w
613,101,7,920557,1,76,2,Corylus avellana,w
614,101,7,920841,2,7,2,Fraxinus excelsior (c),w
615,101,7,920557,2,28,2,Corylus avellana,w
616,101,7,920569,3,1,2,Crataegus monogyna,w
617,101,7,920557,3,4,2,Corylus avellana,w
618,101,7,920841,3,4,2,Fraxinus excelsior (c),w
619,101,7,920841,4,1,2,Fraxinus excelsior (c),w
620,101,7,9204445,4,1,2,Betula seedling/sp,w
621,101,7,920557,4,2,2,Corylus avellana,w
622,101,7,9204445,5,1,2,Betula seedling/sp,w
623,101,7,9204445,6,1,2,Betula seedling/sp,w
624,101,8,920557,1,30,2,Corylus avellana,w
625,101,8,920557,2,6,2,Corylus avellana,w
626,101,8,920432,3,1,2,Castanea sativa,w
627,101,8,9204446,3,1,2,Quercus seedling/sp,w
628,101,9,920569,1,2,2,Crataegus monogyna,w
629,101,9,920557,1,48,2,Corylus avellana,w
630,101,9,920841,2,2,2,Fraxinus excelsior (c),w
631,101,9,920557,2,8,2,Corylus avellana,w
632,101,9,920569,3,1,2,Crataegus monogyna,w
633,101,9,920841,3,1,2,Fraxinus excelsior (c),w
634,101,9,920841,6,3,2,Fraxinus excelsior (c),w
635,101,9,920841,7,1,2,Fraxinus excelsior (c),w
636,101,10,920569,1,2,2,Crataegus monogyna,w
637,101,10,920557,1,20,2,Corylus avellana,w
638,101,10,920557,2,24,2,Corylus avellana,w
639,101,10,920557,3,4,2,Corylus avellana,w
640,101,10,920841,4,1,2,Fraxinus excelsior (c),w
641,101,10,920841,5,1,2,Fraxinus excelsior (c),w
642,101,11,9204445,1,1,2,Betula seedling/sp,w
643,101,11,9201023,1,42,2,Ilex aquifolium,w
644,101,11,9204445,2,4,2,Betula seedling/sp,w
645,101,11,9204445,3,5,2,Betula seedling/sp,w
646,101,11,9204445,4,1,2,Betula seedling/sp,w
647,101,11,9204446,4,1,2,Quercus seedling/sp,w
648,101,11,9204445,5,3,2,Betula seedling/sp,w
649,101,11,9204445,6,1,2,Betula seedling/sp,w
650,101,12,920841,1,3,2,Fraxinus excelsior (c),w
651,101,12,920569,1,4,2,Crataegus monogyna,w
652,101,12,9205194,1,66,2,Rhododendron spp.,w
653,101,12,920841,2,7,2,Fraxinus excelsior (c),w
654,101,12,920841,3,2,2,Fraxinus excelsior (c),w
655,101,12,920841,4,3,2,Fraxinus excelsior (c),w
656,101,12,920841,5,5,2,Fraxinus excelsior (c),w
657,101,12,9204446,13,1,2,Quercus seedling/sp,w
658,101,13,9204445,1,1,2,Betula seedling/sp,w
659,101,13,9205194,1,6,2,Rhododendron spp.,w
660,101,13,920557,1,30,2,Corylus avellana,w
661,101,13,920841,2,3,2,Fraxinus excelsior (c),w
662,101,13,9204445,2,5,2,Betula seedling/sp,w
663,101,13,9204445,3,3,2,Betula seedling/sp,w
664,101,13,9204446,10,2,2,Quercus seedling/sp,w
665,101,13,9204446,13,1,2,Quercus seedling/sp,w
666,101,14,920569,1,4,2,Crataegus monogyna,w
667,101,14,9201023,1,10,2,Ilex aquifolium,w
668,101,14,920841,2,8,2,Fraxinus excelsior (c),w
669,101,14,920569,3,1,2,Crataegus monogyna,w
670,101,14,920841,4,1,2,Fraxinus excelsior (c),w
671,101,14,9204446,27,1,2,Quercus seedling/sp,w
672,101,15,920841,1,2,2,Fraxinus excelsior (c),w
673,101,15,9204446,1,2,2,Quercus seedling/sp,w
674,101,15,920841,1,4,2,Fraxinus excelsior (c),w
675,101,15,9204445,2,2,2,Betula seedling/sp,w
676,101,15,920841,2,10,2,Fraxinus excelsior (c),w
677,101,15,9204445,3,2,2,Betula seedling/sp,w
678,101,15,920841,3,8,2,Fraxinus excelsior (c),w
679,101,15,9204445,4,1,2,Betula seedling/sp,w
680,101,15,920841,4,2,2,Fraxinus excelsior (c),w
681,101,15,920432,7,1,2,Castanea sativa,w
682,101,15,9204445,7,1,2,Betula seedling/sp,w
683,101,16,920557,1,8,2,Corylus avellana,w
684,101,16,920841,1,10,2,Fraxinus excelsior (c),w
685,101,16,920557,2,2,2,Corylus avellana,w
686,101,16,9204445,2,3,2,Betula seedling/sp,w
687,101,16,920841,2,8,2,Fraxinus excelsior (c),w
688,101,16,9204445,3,3,2,Betula seedling/sp,w
689,101,16,920841,3,8,2,Fraxinus excelsior (c),w
690,101,16,9204445,4,1,2,Betula seedling/sp,w
691,101,16,920841,4,3,2,Fraxinus excelsior (c),w
692,101,16,920841,5,1,2,Fraxinus excelsior (c),w
693,101,16,9204445,5,2,2,Betula seedling/sp,w
694,101,16,9204445,6,1,2,Betula seedling/sp,w
695,1,1,9204445,1,1,1,Betula seedling/sp,w
696,1,1,9204446,2,1,1,Quercus seedling/sp,w
697,1,1,9204445,2,20,1,Betula seedling/sp,w
698,1,1,9204446,3,1,2,Quercus seedling/sp,w
699,1,1,9204445,3,16,1,Betula seedling/sp,w
700,1,1,9204445,4,7,1,Betula seedling/sp,w
701,1,1,9204445,5,1,1,Betula seedling/sp,w
702,1,1,9204446,5,1,1,Quercus seedling/sp,w
703,1,1,9201484,5,3,2,Pinus sylvestris,w
704,1,1,9201484,7,2,2,Pinus sylvestris,w
705,1,2,920569,1,1,1,Crataegus monogyna,w
706,1,2,920557,1,46,1,Corylus avellana,w
707,1,2,9204445,2,2,1,Betula seedling/sp,w
708,1,2,920557,2,10,1,Corylus avellana,w
709,1,2,9204446,3,1,2,Quercus seedling/sp,w
710,1,2,9204445,3,3,1,Betula seedling/sp,w
711,1,2,9204445,4,1,1,Betula seedling/sp,w
712,1,2,9204446,4,5,2,Quercus seedling/sp,w
713,1,2,920569,5,1,1,Crataegus monogyna,w
714,1,2,9204446,5,1,1,Quercus seedling/sp,w
715,1,2,9204446,5,2,2,Quercus seedling/sp,w
716,1,2,9202063,6,1,2,Tilia cordata,w
717,1,2,9202063,9,1,2,Tilia cordata,w
718,1,2,9202063,12,2,2,Tilia cordata,w
719,1,2,9202063,13,1,2,Tilia cordata,w
720,1,2,9202063,14,1,2,Tilia cordata,w
721,1,3,9204445,1,2,1,Betula seedling/sp,w
722,1,3,920557,1,14,2,Corylus avellana,w
723,1,3,9205,1,28,2,Acer pseudoplatanus,w
724,1,3,920557,1,44,1,Corylus avellana,w
725,1,3,9205,2,1,2,Acer pseudoplatanus,w
726,1,3,920557,2,14,1,Corylus avellana,w
727,1,3,9204445,3,1,1,Betula seedling/sp,w
728,1,3,9204445,5,2,1,Betula seedling/sp,w
729,1,3,9205,6,1,2,Acer pseudoplatanus,w
730,1,3,9204446,6,1,2,Quercus seedling/sp,w
731,1,3,9204445,6,3,1,Betula seedling/sp,w
732,1,3,9205,7,2,2,Acer pseudoplatanus,w
733,1,3,9205,10,1,2,Acer pseudoplatanus,w
734,1,4,9204446,1,2,2,Quercus seedling/sp,w
735,1,4,920557,1,48,1,Corylus avellana,w
736,1,4,920557,2,6,1,Corylus avellana,w
737,1,4,9204446,3,1,2,Quercus seedling/sp,w
738,1,4,9201484,3,2,2,Pinus sylvestris,w
739,1,4,9204445,4,2,1,Betula seedling/sp,w
740,1,4,9201484,4,7,2,Pinus sylvestris,w
741,1,4,9201482,5,1,2,Pinus nigra,w
742,1,4,9204445,5,2,1,Betula seedling/sp,w
743,1,4,9201484,5,9,2,Pinus sylvestris,w
744,1,4,9204445,6,2,1,Betula seedling/sp,w
745,1,4,9201484,6,3,2,Pinus sylvestris,w
746,1,4,9201484,7,1,2,Pinus sylvestris,w
747,1,5,9204446,1,1,1,Quercus seedling/sp,w
748,1,5,9205,1,9,2,Acer pseudoplatanus,w
749,1,5,9204446,2,2,1,Quercus seedling/sp,w
750,1,5,9204445,2,5,1,Betula seedling/sp,w
751,1,5,920239,3,1,2,Betula pendula,w
752,1,5,920240,3,1,2,Betula pubescens,w
753,1,5,9204445,3,12,1,Betula seedling/sp,w
754,1,5,9204446,4,1,1,Quercus seedling/sp,w
755,1,5,9205,4,1,2,Acer pseudoplatanus,w
756,1,5,920240,4,2,2,Betula pubescens,w
757,1,5,9204445,4,4,1,Betula seedling/sp,w
758,1,5,9204446,5,1,1,Quercus seedling/sp,w
759,1,5,9205,5,2,2,Acer pseudoplatanus,w
760,1,5,9204445,5,4,1,Betula seedling/sp,w
761,1,5,9204446,6,1,1,Quercus seedling/sp,w
762,1,5,9205,6,2,2,Acer pseudoplatanus,w
763,1,5,9205,7,2,2,Acer pseudoplatanus,w
764,1,5,920432,8,1,2,Castanea sativa,w
765,1,6,9204445,1,1,1,Betula seedling/sp,w
766,1,6,9204446,1,3,1,Quercus seedling/sp,w
767,1,6,9201815,1,8,1,Sambucus nigra,w
768,1,6,920557,1,38,2,Corylus avellana,w
769,1,6,920557,1,80,1,Corylus avellana,w
770,1,6,920569,2,1,1,Crataegus monogyna,w
771,1,6,9204446,2,6,1,Quercus seedling/sp,w
772,1,6,9204445,2,7,1,Betula seedling/sp,w
773,1,6,920569,3,1,1,Crataegus monogyna,w
774,1,6,9201555,3,1,1,Populus tremula,w
775,1,6,9204446,3,2,1,Quercus seedling/sp,w
776,1,6,9204445,3,4,1,Betula seedling/sp,w
777,1,6,920569,4,1,1,Crataegus monogyna,w
778,1,6,9204445,4,4,1,Betula seedling/sp,w
779,1,6,9204446,5,1,1,Quercus seedling/sp,w
780,1,6,9201484,5,1,2,Pinus sylvestris,w
781,1,6,9204445,5,3,1,Betula seedling/sp,w
782,1,6,9204446,6,1,1,Quercus seedling/sp,w
783,1,6,9201482,7,2,2,Pinus nigra,w
784,1,6,9201482,8,2,2,Pinus nigra,w
785,1,6,9201482,9,2,2,Pinus nigra,w
786,1,7,9204446,1,2,1,Quercus seedling/sp,w
787,1,7,920557,1,50,1,Corylus avellana,w
788,1,7,9204446,2,1,1,Quercus seedling/sp,w
789,1,7,920557,2,2,1,Corylus avellana,w
790,1,7,9204445,2,11,1,Betula seedling/sp,w
791,1,7,9201555,3,1,1,Populus tremula,w
792,1,7,9204446,3,1,1,Quercus seedling/sp,w
793,1,7,9204446,3,1,2,Quercus seedling/sp,w
794,1,7,9204445,3,15,1,Betula seedling/sp,w
795,1,7,9201555,4,1,1,Populus tremula,w
796,1,7,9201484,4,1,2,Pinus sylvestris,w
797,1,7,9204445,4,2,1,Betula seedling/sp,w
798,1,7,9204445,5,1,1,Betula seedling/sp,w
799,1,7,9204446,5,1,1,Quercus seedling/sp,w
800,1,7,9201484,5,3,2,Pinus sylvestris,w
801,1,7,9201484,6,5,2,Pinus sylvestris,w
802,1,7,9201484,7,1,2,Pinus sylvestris,w
803,1,7,9201484,8,2,2,Pinus sylvestris,w
804,1,8,9204445,1,1,1,Betula seedling/sp,w
805,1,8,920557,1,2,2,Corylus avellana,w
806,1,8,920841,1,6,2,Fraxinus excelsior (c),w
807,1,8,920557,1,8,1,Corylus avellana,w
808,1,8,9205,1,14,2,Acer pseudoplatanus,w
809,1,8,9204446,2,3,1,Quercus seedling/sp,w
810,1,8,9204445,2,6,1,Betula seedling/sp,w
811,1,8,9204446,3,2,1,Quercus seedling/sp,w
812,1,8,9204445,3,4,1,Betula seedling/sp,w
813,1,8,9201555,4,2,1,Populus tremula,w
814,1,8,9204446,4,2,1,Quercus seedling/sp,w
815,1,8,9204445,4,4,1,Betula seedling/sp,w
816,1,8,9204445,5,2,1,Betula seedling/sp,w
817,1,8,9201484,5,3,2,Pinus sylvestris,w
818,1,8,9204446,6,1,1,Quercus seedling/sp,w
819,1,8,9201484,6,3,2,Pinus sylvestris,w
820,1,8,9204446,7,1,1,Quercus seedling/sp,w
821,1,8,9201484,7,4,2,Pinus sylvestris,w
822,1,8,9201484,8,1,2,Pinus sylvestris,w
823,1,8,9201484,9,2,2,Pinus sylvestris,w
824,1,9,9201617,1,2,1,Prunus spinosa,w
825,1,9,9205,1,2,2,Acer pseudoplatanus,w
826,1,9,920841,1,2,2,Fraxinus excelsior (c),w
827,1,9,920569,1,8,2,Crataegus monogyna,w
828,1,9,9204446,1,8,2,Quercus seedling/sp,w
829,1,9,920568,1,14,2,Crataegus laevigata x monogyna (C. x macrocarpa),w
830,1,9,9205,1,15,2,Acer pseudoplatanus,w
831,1,9,920557,1,80,1,Corylus avellana,w
832,1,9,9205,2,1,2,Acer pseudoplatanus,w
833,1,9,920841,2,2,2,Fraxinus excelsior (c),w
834,1,9,920568,2,10,2,Crataegus laevigata x monogyna (C. x macrocarpa),w
835,1,9,920557,2,12,1,Corylus avellana,w
836,1,9,9201555,3,1,1,Populus tremula,w
837,1,9,9205,3,1,2,Acer pseudoplatanus,w
838,1,9,920841,3,1,2,Fraxinus excelsior (c),w
839,1,9,920557,3,2,1,Corylus avellana,w
840,1,9,9204445,3,4,1,Betula seedling/sp,w
841,1,9,920239,3,5,2,Betula pendula,w
842,1,9,9203,4,1,1,Acer campestre,w
843,1,9,9201555,4,1,1,Populus tremula,w
844,1,9,9205,4,1,2,Acer pseudoplatanus,w
845,1,9,920239,4,2,2,Betula pendula,w
846,1,9,920239,5,2,2,Betula pendula,w
847,1,9,9205,5,3,2,Acer pseudoplatanus,w
848,1,9,9204445,5,4,1,Betula seedling/sp,w
849,1,9,9204446,6,1,2,Quercus seedling/sp,w
850,1,10,9201815,1,4,1,Sambucus nigra,w
851,1,10,920569,1,4,2,Crataegus monogyna,w
852,1,10,9205,1,7,2,Acer pseudoplatanus,w
853,1,10,9205,1,16,2,Acer pseudoplatanus,w
854,1,10,920841,1,16,2,Fraxinus excelsior (c),w
855,1,10,920557,1,28,2,Corylus avellana,w
856,1,10,920557,1,118,1,Corylus avellana,w
857,1,10,9204445,2,1,1,Betula seedling/sp,w
858,1,10,9205,2,1,2,Acer pseudoplatanus,w
859,1,10,920557,2,10,1,Corylus avellana,w
860,1,10,9205,3,1,2,Acer pseudoplatanus,w
861,1,10,9204446,3,2,1,Quercus seedling/sp,w
862,1,10,9204445,3,3,1,Betula seedling/sp,w
863,1,10,920240,4,1,2,Betula pubescens,w
864,1,10,9201555,4,1,2,Populus tremula,w
865,1,10,9204446,4,2,1,Quercus seedling/sp,w
866,1,10,9204445,4,3,1,Betula seedling/sp,w
867,1,10,9205,5,1,2,Acer pseudoplatanus,w
868,1,10,920841,5,1,2,Fraxinus excelsior (c),w
869,1,10,9204446,7,2,1,Quercus seedling/sp,w
870,1,10,9204446,8,1,1,Quercus seedling/sp,w
871,1,10,9204446,8,1,2,Quercus seedling/sp,w
872,1,10,9201484,8,2,2,Pinus sylvestris,w
873,1,11,9201555,1,1,1,Populus tremula,w
874,1,11,9201788,1,1,2,Salix caprea,w
875,1,11,920557,1,108,1,Corylus avellana,w
876,1,11,9204446,2,1,1,Quercus seedling/sp,w
877,1,11,9201788,2,2,2,Salix caprea,w
878,1,11,9204446,2,2,2,Quercus seedling/sp,w
879,1,11,9204445,2,6,1,Betula seedling/sp,w
880,1,11,920557,2,22,1,Corylus avellana,w
881,1,11,9201555,3,1,1,Populus tremula,w
882,1,11,9204445,3,5,1,Betula seedling/sp,w
883,1,11,9201484,3,5,2,Pinus sylvestris,w
884,1,11,9204446,4,1,2,Quercus seedling/sp,w
885,1,11,9204445,4,2,1,Betula seedling/sp,w
886,1,11,9201484,4,10,2,Pinus sylvestris,w
887,1,11,9201555,5,1,1,Populus tremula,w
888,1,11,9204446,5,1,1,Quercus seedling/sp,w
889,1,11,9201484,5,7,2,Pinus sylvestris,w
890,1,11,9201484,6,3,2,Pinus sylvestris,w
891,1,11,9204446,7,2,1,Quercus seedling/sp,w
892,1,12,9203,1,2,2,Acer campestre,w
893,1,12,920841,1,3,2,Fraxinus excelsior (c),w
894,1,12,920240,1,4,2,Betula pubescens,w
895,1,12,920569,1,8,1,Crataegus monogyna,w
896,1,12,920557,1,8,2,Corylus avellana,w
897,1,12,9201815,1,8,2,Sambucus nigra,w
898,1,12,9201815,1,14,1,Sambucus nigra,w
899,1,12,920569,1,16,2,Crataegus monogyna,w
900,1,12,920841,1,24,2,Fraxinus excelsior (c),w
901,1,12,920557,1,84,1,Corylus avellana,w
902,1,12,9204445,2,1,1,Betula seedling/sp,w
903,1,12,920841,2,1,2,Fraxinus excelsior (c),w
904,1,12,9201815,2,2,1,Sambucus nigra,w
905,1,12,920557,2,14,1,Corylus avellana,w
906,1,12,9201484,3,1,2,Pinus sylvestris,w
907,1,12,9204446,3,1,2,Quercus seedling/sp,w
908,1,12,9201815,3,2,1,Sambucus nigra,w
909,1,12,920240,3,2,2,Betula pubescens,w
910,1,12,920841,3,2,2,Fraxinus excelsior (c),w
911,1,12,9201484,4,1,2,Pinus sylvestris,w
912,1,12,9204446,4,1,2,Quercus seedling/sp,w
913,1,12,9204445,4,3,1,Betula seedling/sp,w
914,1,12,920841,4,4,2,Fraxinus excelsior (c),w
915,1,12,920841,5,1,2,Fraxinus excelsior (c),w
916,1,12,9201484,5,2,2,Pinus sylvestris,w
917,1,12,9204445,5,3,1,Betula seedling/sp,w
918,1,12,9204445,6,1,1,Betula seedling/sp,w
919,1,12,9201484,6,3,2,Pinus sylvestris,w
920,1,13,920557,1,162,1,Corylus avellana,w
921,1,13,920569,2,1,1,Crataegus monogyna,w
922,1,13,9204446,2,1,2,Quercus seedling/sp,w
923,1,13,920557,2,4,1,Corylus avellana,w
924,1,13,9204445,2,7,1,Betula seedling/sp,w
925,1,13,9201484,3,1,2,Pinus sylvestris,w
926,1,13,9204446,3,1,2,Quercus seedling/sp,w
927,1,13,920569,3,2,1,Crataegus monogyna,w
928,1,13,9204445,3,8,1,Betula seedling/sp,w
929,1,13,920569,4,1,1,Crataegus monogyna,w
930,1,13,9204445,4,5,1,Betula seedling/sp,w
931,1,13,9204446,5,1,1,Quercus seedling/sp,w
932,1,13,920239,5,1,2,Betula pendula,w
933,1,13,9201484,5,3,2,Pinus sylvestris,w
934,1,13,9201484,6,10,2,Pinus sylvestris,w
935,1,13,9201484,7,1,2,Pinus sylvestris,w
936,1,14,920569,1,8,2,Crataegus monogyna,w
937,1,14,920557,1,18,1,Corylus avellana,w
938,1,14,920557,1,30,2,Corylus avellana,w
939,1,14,9201617,1,34,1,Prunus spinosa,w
940,1,14,9201555,2,1,1,Populus tremula,w
941,1,14,9204446,3,1,2,Quercus seedling/sp,w
942,1,14,9201555,3,10,1,Populus tremula,w
943,1,14,920239,4,1,2,Betula pendula,w
944,1,14,9204446,4,1,2,Quercus seedling/sp,w
945,1,14,9201555,4,7,1,Populus tremula,w
946,1,14,9204445,5,1,1,Betula seedling/sp,w
947,1,14,920239,5,1,2,Betula pendula,w
948,1,14,9201484,5,1,2,Pinus sylvestris,w
949,1,14,9201555,5,2,1,Populus tremula,w
950,1,14,9201484,6,2,2,Pinus sylvestris,w
951,1,14,9201484,7,3,2,Pinus sylvestris,w
952,1,14,9201484,8,2,2,Pinus sylvestris,w
953,1,15,9201815,1,4,1,Sambucus nigra,w
954,1,15,920557,1,72,1,Corylus avellana,w
955,1,15,9201555,2,1,1,Populus tremula,w
956,1,15,9204446,2,1,2,Quercus seedling/sp,w
957,1,15,9204445,2,3,1,Betula seedling/sp,w
958,1,15,920557,2,4,1,Corylus avellana,w
959,1,15,920239,3,1,2,Betula pendula,w
960,1,15,920810,3,1,2,Fagus sylvatica,w
961,1,15,9204446,3,1,2,Quercus seedling/sp,w
962,1,15,9201555,3,2,1,Populus tremula,w
963,1,15,9204445,3,6,1,Betula seedling/sp,w
964,1,15,9201484,4,2,2,Pinus sylvestris,w
965,1,15,9204445,4,3,1,Betula seedling/sp,w
966,1,15,920810,5,1,2,Fagus sylvatica,w
967,1,15,9204445,5,2,1,Betula seedling/sp,w
968,1,15,9201484,5,3,2,Pinus sylvestris,w
969,1,15,9201635,6,1,2,Quercus cerris,w
970,1,15,9204446,6,1,2,Quercus seedling/sp,w
971,1,15,9201484,6,3,2,Pinus sylvestris,w
972,1,15,9201484,7,3,2,Pinus sylvestris,w
973,1,16,9204446,1,1,2,Quercus seedling/sp,w
974,1,16,920569,1,8,2,Crataegus monogyna,w
975,1,16,9201815,1,8,2,Sambucus nigra,w
976,1,16,9201815,1,18,1,Sambucus nigra,w
977,1,16,9201617,1,18,2,Prunus spinosa,w
978,1,16,920557,1,62,1,Corylus avellana,w
979,1,16,9204446,1,116,2,Quercus seedling/sp,w
980,1,16,9201815,2,2,1,Sambucus nigra,w
981,1,16,920557,2,6,1,Corylus avellana,w
982,1,16,9204446,3,2,2,Quercus seedling/sp,w
983,1,16,9204445,3,4,1,Betula seedling/sp,w
984,1,16,9201815,4,2,1,Sambucus nigra,w
985,1,16,9204445,4,6,1,Betula seedling/sp,w
986,1,16,9204446,4,7,2,Quercus seedling/sp,w
987,1,16,9204445,5,5,1,Betula seedling/sp,w
988,1,16,9204446,5,5,2,Quercus seedling/sp,w
989,1,16,9204445,6,1,1,Betula seedling/sp,w
990,1,16,9204446,7,2,2,Quercus seedling/sp,w
991,2,1,9204445,1,1,1,Betula seedling/sp,w
992,2,1,920841,1,2,1,Fraxinus excelsior (c),w
993,2,1,920557,1,4,2,Corylus avellana,w
994,2,1,9204445,1,4,2,Betula seedling/sp,w
995,2,1,9204445,1,10,1,Betula seedling/sp,w
