species,mycorrhiza
Populus adenopoda,EcM
Populus alba,AM
Populus alba,EcM
Populus alba,EcM
Populus alba,EcM
Populus alba,EcM
Populus alba,AM
Populus alba,dual
Populus alba,dual
Populus alba,EcM
Populus alba,dual
Populus alba,EcM
Populus alba,EcM
Populus alba,nm
Populus alba,EcM
Populus alba,EcM
Populus alba,EcM
Populus alba,EcM
Populus alba,EcM
Populus alba,EcM
Populus angustifolia,EcM
Populus angustifolia,nm
Populus angustifolia,EcM
Populus balsamifera,EcM
Populus balsamifera,dual
Populus balsamifera,dual
Populus balsamifera,EcM
Populus balsamifera,EcM
Populus balsamifera,EcM
Populus balsamifera,EcM
Populus balsamifera,EcM
Populus balsamifera strichocarpa,EcM
Populus canescens,dual
Populus canescens,EcM
Populus canescens,EcM
Populus canescens ,EcM
Populus davidiana var. tomentosa,AM
Populus deltoides,AM
Populus deltoides,EcM
Populus deltoides,AM
Populus deltoides,dual
Populus deltoides,EcM
Populus deltoides,dual
Populus deltoides,EcM
Populus deltoides,EcM
Populus deltoides,AM
Populus deltoides,AM
Populus deltoides,AM
Populus deltoides submonilifera,EcM
Populus deltoides submonilifera,EcM
Populus deltoides submonilifera,nm
Populus deltoides submonilifera,EcM
Populus euphratica,AM
Populus euphratica,AM
Populus fremontii,EcM
Populus fremontii,EcM
Populus grandidentata,AM
Populus grandidentata,EcM
Populus grandidentata,EcM
Populus heterophylla,nm
Populus heterophylla,nm
Populus koreana,EcM
Populus laurifolia,AM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,dual
Populus nigra,dual
Populus nigra,EcM
Populus nigra,AM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,AM
Populus nigra,EcM
Populus nigra,AM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,AM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra,EcM
Populus nigra var. italica,AM
Populus nigra var. italica,AM
Populus suaveolens,AM
Populus suaveolens,EcM
Populus suaveolens,EcM
Populus suaveolens,AM
Populus suaveolens,EcM
Populus suaveolens,nm
Populus suaveolens,EcM
Populus suaveolens,nm
Populus suaveolens,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,AM
Populus tremula,EcM
Populus tremula,dual
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,AM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula,EcM
Populus tremula var. davidiana,EcM
Populus tremula var. davidiana,EcM
Populus tremula var. davidiana,EcM
Populus tremula var. davidiana,EcM
Populus tremuloides,EcM
Populus tremuloides,AM
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,dual
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,EcM
Populus tremuloides,dual
Populus tremuloides,EcM
Populus tremuloides ,EcM
Populus trichocarpa,EcM
Populus trichocarpa,EcM
Populus trichocarpa,EcM
Populus trichocarpa,EcM
Populus trichocarpa,EcM
Populus trichocarpa,EcM
Populus trichocarpa ,EcM
Populus tristis,EcM
Populus x berolinensis,EcM
Populus x berolinensis,EcM
Populus x berolinensis,EcM
Populus x canadensis,EcM
Populus x canadensis,EcM
Populus x canadensis,dual
Poranopsis discifera,AM
Poranopsis sinensis,AM
Poranthera microphylla,EcM
Poranthera microphylla,EcM
Poranthera microphylla,dual
Poranthera microphylla,EcM
Poranthera microphylla,EcM
Porophyllum punctatum,AM
Porophyllum ruderale,AM
Porterandia anisophylla,AM
Porterandia anisophylla,AM
Porteresia coarctata,AM
Porteresia coarctata,AM
Porteresia coarctata,nm
Portulaca,AM
Portulaca,nm
Portulaca ,nm
Portulaca confertifolia,nm
Portulaca grandiflora,nm
Portulaca grandiflora,nm
Portulaca grandiflora,nm
Portulaca grandiflora,nm
Portulaca halimoides,AM
Portulaca intraterranea,nm
Portulaca lutea,nm
Portulaca oleracea,AM
Portulaca oleracea,AM
Portulaca oleracea,nm
Portulaca oleracea,non-AM
Portulaca oleracea,non-AM
Portulaca oleracea,nm
Portulaca oleracea,AM
Portulaca oleracea,nm
Portulaca oleracea,AM
Portulaca oleracea,AM
Portulaca oleracea,AM
Portulaca oleracea,AM
Portulaca oleracea,AM
Portulaca oleracea,AM
Portulaca oleracea,nm
Portulaca oleracea,AM
Portulaca pilosa,AM
Portulaca pilosa,non-AM
Portulaca quadrifida,non-AM
Portulaca sclerocarpa,nm
Portulaca tuberosa,AM
Potamogeton cheesemanii,AM
Potamogeton cheesemanii,AM
Potamogeton crispus,nm
Potamogeton crispus,nm
Potamogeton crispus,nm
Potamogeton crispus,AM
Potamogeton crispus,AM
Potamogeton crispus,nm
Potamogeton gramineus,nm
Potamogeton lucens,nm
Potamogeton natans,nm
Potamogeton natans,nm
Potamogeton natans,AM
Potamogeton natans,nm
Potamogeton nodosus,non-AM
Potamogeton nodosus,nm
Potamogeton nodosus,nm
Potamogeton ochreatus,nm
Potamogeton ochreatus,nm
Potamogeton perfoliatus,nm
Potamogeton perfoliatus,nm
Potamogeton polygonifolius,nm
Potamogeton polygonifolius,nm
Potamogeton praelongus,nm
Potaninia mongolica,AM
Potentilla,AM
Potentilla,AM
Potentilla,AM
Potentilla,AM
Potentilla acaulis,AM
Potentilla acaulis,AM
Potentilla anglica,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla anserina,AM
Potentilla argentea,AM
Potentilla argentea,AM
Potentilla argentea,AM
Potentilla aurea,AM
Potentilla aurea,AM
Potentilla aurea,AM
Potentilla brauniana,AM
Potentilla brauniana,AM
Potentilla chinensis,non-AM
Potentilla chrysantha,AM
Potentilla chrysantha,AM
Potentilla chrysantha,AM
Potentilla cinerea,AM
Potentilla concinna,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,nm
Potentilla crantzii,nm
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,AM
Potentilla crantzii,non-EcM
Potentilla discolor,AM
Potentilla discolor,AM
Potentilla diversifolia,AM
Potentilla diversifolia,nm
Potentilla diversifolia,AM
Potentilla effusa,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,non-AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,nm
Potentilla erecta,AM
Potentilla erecta,nm
Potentilla erecta,AM
Potentilla erecta,nm
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla erecta,AM
Potentilla evestita,AM
Potentilla evestita,AM
Potentilla evestita,AM
Potentilla fissa,AM
Potentilla flabellata,AM
Potentilla flabellata,AM
Potentilla flabellata,AM
Potentilla flabellifolia,EcM
Potentilla flagellaris,AM
Potentilla fragarioides,non-AM
Potentilla gerardiana,AM
Potentilla glabrata,AM
Potentilla glabrata,AM
Potentilla gracilis,AM
Potentilla grandiflora,AM
Potentilla grandiflora,AM
Potentilla grisea,AM
Potentilla hololeuca,AM
Potentilla hookeriana,AM
Potentilla humifusa,AM
Potentilla humifusa,AM
Potentilla hyparctica,AM
Potentilla hyparctica,EcM
Potentilla incana,AM
Potentilla inclinata,AM
Potentilla inclinata,AM
Potentilla kleiniana,AM
Potentilla nivea,AM
Potentilla nivea,AM
Potentilla nivea,AM
Potentilla nivea,nm
Potentilla nordmanniana,AM
Potentilla ovina,AM
Potentilla ovina,AM
Potentilla ovina,AM
Potentilla pamirica,AM
Potentilla pamiroalaica,AM
Potentilla pamiroalaica,AM
Potentilla pedata,AM
Potentilla pinnatisecta,nm
Potentilla plattensis,AM
Potentilla pulchella,AM
Potentilla recta,AM
Potentilla recta ,AM
Potentilla reptans,AM
Potentilla reptans,AM
Potentilla reptans,AM
Potentilla simplex,AM
Potentilla sterilis,AM
Potentilla sterilis,AM
Potentilla stipularis,AM
Potentilla supina,AM
Potentilla supina,non-AM
Potentilla supina,AM
Potentilla supina,AM
Potentilla tabernaemontani,AM
Potentilla tabernaemontani,AM
Potentilla tephroleuca,AM
Potentilla vahliana,EcM
Potentilla vvedenskyi,AM
Pothos,AM
Pourouma,AM
Pourouma ,AM
Pourouma bicolor,AM
Pourouma guianensis,AM
Pouteria ,AM
Pouteria adolfi-friedericii,AM
Pouteria adolfi-friedericii,AM
Pouteria ambelaniifolia,AM
Pouteria campechiana,AM
Pouteria cladantha,AM
Pouteria elegans,AM
Pouteria glomerata,AM
Pouteria guianensis,AM
Pouteria pierrei,AM
Pouteria sagotiana,AM
Pouteria surumuensis,AM
Pouteria ucuqui,AM
Pouteria williamii,AM
Pouzolzia auriculata,non-AM
Pouzolzia sanguinea,AM
Pouzolzia zeylanica,non-AM
Pouzolzia zeylanica,non-AM
Pouzolzia zeylanica,nm
Pouzolzia zeylanica,nm
Pouzolzia zeylanica,nm
Pozoa coriacea,AM
Pradosia ptychandra,AM
Pradosia schomburgkiana,AM
Prangos odontalgica,AM
Prangos odontalgica,AM
Prangos pabularia,AM
Prangos pabularia,AM
Prangos uloptera,AM
Prasium majus,AM
Prasium majus,AM
Prasium majus,AM
Praxelis pauciflora,AM
Premna microphylla,AM
Premna serratifolia,non-AM
Prenanthes petiolata,AM
Prenanthes purpurea,AM
Prestoea acuminata var. montana,AM
Priestleya sericea,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,nm
Primula algida,nm
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,AM
Primula algida,nm
Primula amoena,AM
Primula amoena,AM
Primula amoena,AM
Primula amoena,AM
Primula amoena,nm
Primula amoena,nm
Primula amoena,AM
Primula auriculata,AM
Primula auriculata,AM
Primula bayernii,AM
Primula bayernii,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior,AM
Primula elatior subpallasii,nm
Primula elatior subpallasii,AM
Primula farinosa,AM
Primula farinosa,AM
Primula glutinosa,non-AM
Primula japonica,AM
Primula matthioli,AM
Primula matthioli,AM
Primula meyeri,AM
Primula minima,AM
Primula minima,AM
Primula minima,AM
Primula obconica,AM
Primula olgae,AM
Primula ossetica,nm
Primula pseudoelatior,nm
Primula ruprechtii,nm
Primula ruprechtii,nm
Primula veris,AM
Primula veris,nm
Primula veris,AM
Primula veris,AM
Primula veris,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula veris submacrocalyx,AM
Primula vulgaris,AM
Primula vulgaris,AM
Pringlea antiscorbutica,AM
Pringlea antiscorbutica,nm
Prinsepia sinensis,AM
Prinsepia sinensis,nm
Prinsepia utilis,AM
Prioria copaifera,AM
Prioria oxyphylla,AM
Prismatomeris tetrandra,AM
Prismatomeris tetrandra,AM
Priva cordifolia,non-AM
Priva lappulacea,AM
Proboscidea louisianica,AM
Pronephrium gymnopteridifrons,AM
Pronephrium simplex,AM
Prosartes trachycarpa,AM
Proserpinaca palustris,AM
Proserpinaca palustris,AM
Prosopis,dual
Prosopis alba,AM
Prosopis alba,AM
Prosopis articulata,AM
Prosopis articulata,AM
Prosopis chilensis,AM
Prosopis chilensis,AM
Prosopis chilensis,AM
Prosopis chilensis,AM
Prosopis cineraria,AM
Prosopis cineraria,AM
Prosopis cineraria,AM
Prosopis cineraria,nm
Prosopis cineraria,AM
Prosopis cineraria,nm
Prosopis glandulosa,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,AM
Prosopis juliflora,nm
Prosopis laevigata,AM
Prosopis nigra,AM
Prosopis nigra,AM
Prosopis pallida,AM
Prosopis stephaniana,AM
Prosopis torquata,AM
Prospero autumnale,AM
Prostanthera aspalathoides,AM
Protea burchellii,nm
Protea scolymocephala,nm
Protium,AM
Protium ,AM
Protium altsonii,AM
Protium carolense,AM
Protium carolense,AM
Protium crenatum,AM
Protium decandrum,AM
Protium giganteum,AM
Protium guianense,AM
Protium pedicellatum,AM
Protium sagotianum,AM
Protium serratum,AM
Protium serratum,AM
Protomegabaria stapfiana,AM
Prumnopitys andina,AM
Prumnopitys ferruginea,AM
Prumnopitys ferruginea,AM
Prumnopitys ferruginea,AM
Prumnopitys ferruginea,AM
Prumnopitys ladei,AM
Prumnopitys taxifolia,AM
Prumnopitys taxifolia,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,nm
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,AM
Prunella vulgaris,nm
Prunella vulgaris,AM
Prunella vulgaris subasiatica,AM
Prunella vulgaris subasiatica,AM
Prunus,AM
Prunus africana,AM
Prunus africana,AM
Prunus alleghaniensis,AM
Prunus americana,EcM
Prunus arborea,AM
Prunus arborea var. montana,AM
Prunus armeniaca,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,EcM
Prunus avium,nm
Prunus avium,AM
Prunus avium,AM
Prunus avium,AM
Prunus avium,EcM
Prunus avium,AM
Prunus avium,AM
Prunus avium,EcM
Prunus avium,AM
Prunus avium,EcM
Prunus avium,AM
Prunus avium,AM
Prunus besseyi,AM
Prunus brachypoda,AM
Prunus bucharica,AM
Prunus buergeriana,AM
Prunus campanulata,AM
Prunus cerasifera,EcM
Prunus cerasifera,AM
Prunus cerasifera,AM
Prunus cerasifera,AM
Prunus cerasoides,AM
Prunus cerasus,EcM
Prunus davidiana,AM
Prunus davidiana,AM
Prunus davidiana,AM
Prunus dielsiana,AM
Prunus domestica,AM
Prunus domestica,nm
Prunus domestica,AM
Prunus erythrocarpa,AM
Prunus erythrocarpa,nm
Prunus erythrocarpa,nm
Prunus fruticosa,AM
Prunus fruticosa,AM
Prunus fruticosa,AM
Prunus fruticosa,EcM
Prunus glandulosa,AM
Prunus grisea,AM
Prunus japonica,AM
Prunus japonica,AM
Prunus laurocerasus,EcM
Prunus laurocerasus,EcM
Prunus maackii,AM
Prunus maackii,AM
Prunus maackii,nm
Prunus mahaleb,AM
Prunus mahaleb,AM
Prunus mahaleb,AM
Prunus mahaleb,AM
Prunus mahaleb,AM
Prunus mandshurica,nm
Prunus maritima,AM
Prunus maritima,AM
Prunus maximowiczii,nm
Prunus microcarpa,EcM
Prunus microcarpa,EcM
Prunus mongolica,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus mume,AM
Prunus occidentalis,AM
Prunus padus,AM
Prunus padus,AM
Prunus padus,dual
Prunus padus,EcM
Prunus padus,AM
Prunus padus,EcM
Prunus padus,AM
Prunus padus,non-EcM
Prunus pensylvanica,AM
Prunus pensylvanica,AM
Prunus pensylvanica,AM
Prunus pensylvanica,AM
Prunus pensylvanica,EcM
Prunus persica,dual
Prunus persica,AM
Prunus persica,AM
Prunus persica,AM
Prunus persica,AM
Prunus pseudocerasus,AM
Prunus pseudocerasus,AM
Prunus pumila,nm
Prunus salicina,AM
Prunus sellowii,AM
Prunus sellowii,AM
Prunus sellowii,nm
Prunus serotina,AM
Prunus serotina,EcM
Prunus serotina,AM
Prunus serotina,AM
Prunus serotina,AM
Prunus serotina,AM
Prunus serotina,AM
Prunus serotina,non-EcM
Prunus serrulata,AM
Prunus serrulata,nm
Prunus sibirica,AM
Prunus spinosa,EcM
Prunus spinosa,AM
Prunus spinosa,nm
Prunus spinosa,nm
Prunus spinosa,AM
Prunus spinosa,AM
Prunus spinosa,non-EcM
Prunus spinosissima,AM
Prunus tenella,AM
Prunus tenella,AM
Prunus tomentosa,AM
Prunus triloba,AM
Prunus ussuriensis,AM
Prunus ussuriensis,AM
Prunus ussuriensis,AM
Prunus ussuriensis,nm
Prunus virginiana,AM
Prunus virginiana,AM
Prunus virginiana,EcM
Prunus vulgaris,AM
Prunus vulgaris,EcM
Prunus vulgaris,AM
Prunus vulgaris,AM
Prunus x cistena,non-EcM
Prunus zippeliana,AM
Psathyrostachys juncea,nm
Psathyrostachys juncea,AM
Psathyrostachys juncea,nm
Psathyrostachys juncea,nm
Psephellus caucasicus,AM
Psephellus caucasicus,AM
Psephellus hypoleucus,AM
Psephellus maleevii,AM
Psephellus sibiricus,AM
Psephellus sibiricus,AM
Psephellus sibiricus,AM
Pseudarthria viscida,AM
Pseudarthria viscida,non-AM
Pseuderanthemum,AM
Pseuderanthemum carruthersii,nm
Pseuderanthemum latifolium,AM
Pseuderanthemum latifolium,AM
Pseuderanthemum latifolium,AM
Pseuderanthemum latifolium,AM
Pseuderucaria teretifolia,nm
Pseudobombax grandiflorum,AM
Pseudobombax grandiflorum,AM
Pseudobombax munguba,AM
Pseudocamelina glaucophylla,nm
Pseudoclausia turkestanica,nm
Pseudocyclosorus ochthodes,AM
Pseudocyclosorus xylodes,AM
Pseudocyclosorus xylodes,AM
Pseudocyclosorus xylodes,AM
Pseudofortuynia esfandiarii,nm
Pseudofumaria lutea,nm
Pseudohandelia umbellifera,AM
Pseudolachnostylis maprouneifolia,AM
Pseudolachnostylis maprouneifolia,AM
Pseudolarix amabilis,EcM
Pseudolarix amabilis,EcM
Pseudolmedia spuria,AM
Pseudolmedia spuria,AM
Pseudomuscari pallens,AM
Pseudopanax crassifolius,AM
Pseudopanax crassifolius,AM
Pseudopanax crassifolius,AM
Pseudophegopteris pyrrhorachis,AM
Pseudophegopteris yunkweiensis,AM
Pseudophoenix sargentii,AM
Pseudoraphis,AM
Pseudoraphis spinescens,non-AM
Pseudoraphis spinescens,nm
Pseudoraphis spinescens,nm
Pseudoraphis spinescens,nm
Pseudoraphis spinescens,nm
Pseudorchis albida,OM
Pseudorchis albida,OM
Pseudorchis albida,OM
Pseudorchis albida,OM
Pseudorchis albida,OM
Pseudorchis albida,OM
Pseudorchis albida,OM
Pseudoroegneria gracillima,AM
Pseudosasa amabilis,AM
Pseudosasa japonica,AM
Pseudosindora palustris,AM
Pseudostellaria heterophylla,nm
Pseudostellaria sylvatica,AM
Pseudostellaria sylvatica,AM
Pseudostellaria sylvatica,AM
Pseudostellaria sylvatica,AM
Pseudostellaria sylvatica,AM
Pseudostellaria sylvatica,AM
Pseudostellaria sylvatica,nm
Pseudotsuga japonica,EcM
Pseudotsuga macrocarpa,EcM
Pseudotsuga macrocarpa,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,dual
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii,AM
Pseudotsuga menziesii,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii ,EcM
Pseudotsuga menziesii var. glauca,EcM
Pseudotsuga menziesii var. glauca,EcM
Pseudotsuga sinensis,EcM
Pseudowintera colorata,AM
Pseudowintera colorata,AM
Pseuduvaria trimera,nm
Psiadia altissima,AM
Psidium ,AM
Psidium ,AM
Psidium cattleianum,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guajava,AM
Psidium guayava,AM
Psidium guineense,AM
Psilotrichum,non-AM
Psilotum,AM
Psilotum,nm
Psilotum nudum,AM
Psilotum nudum ,AM
Psophocarpus tetragonolobus,AM
Psoralea bituminosa,AM
Psoralea pinnata,AM
Psoralea pinnata,AM
Psoralea pinnata,AM
Psorothamnus schottii,AM
Psorothamnus spinosus,AM
Psorothamnus spinosus,AM
Psychotria,AM
Psychotria ,AM
Psychotria ,AM
Psychotria ,AM
Psychotria asiatica,AM
Psychotria asiatica,AM
Psychotria berteriana,AM
Psychotria calocarpa,AM
Psychotria calocarpa,AM
Psychotria dallachyana,AM
Psychotria dorotheae,AM
Psychotria henryi,AM
Psychotria henryi,AM
Psychotria henryi,AM
Psychotria nervosa,nm
Psychotria prainii,nm
Psychotria serpens,AM
Psychotria serpens,nm
Psydrax dicoccos,AM
Psydrax dicoccos,AM
Psydrax dicoccos,AM
Psydrax dicoccos,nm
Psydrax dicoccos,AM
Ptaeroxylon obliquum,AM
Ptarmica vulgaris,AM
Ptelea trifoliata,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
Pteridium aquilinum,AM
